avg_price_per_room,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,agent,company,days_in_waiting_list,customer_type,required_car_parking_spaces,total_of_special_requests,arrival_date,arrival_date_num,near_christmas,near_new_years,historical_adr
111.75,161,2,6,2,0,0,breakfast_and_one_other_meal,esp,offline_travel_agent,ta_to,0,0,0,a,a,0,jacob_johnson,not_applicable,0,transient,1,0,2016-07-05,2016.5081967213114,0,0,110.40440423568941
90.1,188,4,10,2,0,0,bed_and_breakfast,gbr,offline_travel_agent,ta_to,0,0,0,a,a,1,jawhara_al_azad,not_applicable,0,transient,0,0,2016-07-05,2016.5081967213114,0,0,110.40440423568941
170.93,224,4,10,2,2,0,bed_and_breakfast,swe,online_travel_agent,ta_to,0,0,0,g,g,1,devin_rivera_borrego,not_applicable,0,transient,0,0,2016-07-05,2016.5081967213114,0,0,110.40440423568941
114.2,169,4,10,2,0,0,breakfast_and_one_other_meal,gbr,offline_travel_agent,ta_to,0,0,0,a,a,1,jawhara_al_azad,not_applicable,0,contract,0,1,2016-07-05,2016.5081967213114,0,0,110.40440423568941
101.0,317,2,5,2,0,0,bed_and_breakfast,gbr,online_travel_agent,ta_to,0,0,0,a,d,1,devin_rivera_borrego,not_applicable,0,transient,0,3,2016-07-06,2016.5109289617487,0,0,112.33732532377041
97.2,292,2,5,3,0,0,bed_and_breakfast,gbr,offline_travel_agent,ta_to,0,0,0,a,c,0,lia_nauth,not_applicable,0,transient,0,1,2016-07-06,2016.5109289617487,0,0,112.33732532377041
73.0,7,0,1,1,0,0,bed_and_breakfast,null,corporate,corporate,0,0,18,a,f,0,not_applicable,kayanja_pbc,0,transient,0,2,2016-07-06,2016.5109289617487,0,0,112.33732532377041
66.0,30,0,1,1,0,0,bed_and_breakfast,prt,corporate,corporate,1,0,5,a,f,0,not_applicable,lindauer_llc,0,transient,0,0,2016-07-06,2016.5109289617487,0,0,112.33732532377041
159.0,9,0,1,2,0,0,bed_and_breakfast,ita,online_travel_agent,ta_to,0,0,0,a,d,0,devin_rivera_borrego,not_applicable,0,transient,1,1,2016-07-06,2016.5109289617487,0,0,112.33732532377041
201.0,28,0,3,2,0,0,bed_and_breakfast,esp,online_travel_agent,ta_to,0,0,0,e,e,0,devin_rivera_borrego,not_applicable,0,transient,1,0,2016-07-06,2016.5109289617487,0,0,112.33732532377041
171.0,22,0,3,2,0,0,bed_and_breakfast,chl,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient_party,1,1,2016-07-06,2016.5109289617487,0,0,112.33732532377041
159.0,22,0,3,2,0,0,bed_and_breakfast,chl,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient_party,0,1,2016-07-06,2016.5109289617487,0,0,112.33732532377041
204.0,45,0,3,2,0,0,bed_and_breakfast,swe,online_travel_agent,ta_to,0,0,0,e,e,0,devin_rivera_borrego,not_applicable,0,transient,1,1,2016-07-06,2016.5109289617487,0,0,112.33732532377041
146.3,30,0,4,2,0,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,e,e,0,charles_najera,not_applicable,0,transient,0,0,2016-07-06,2016.5109289617487,0,0,112.33732532377041
167.23,14,1,4,2,0,0,bed_and_breakfast,cn,online_travel_agent,ta_to,0,0,0,f,f,0,charles_najera,not_applicable,0,transient,1,1,2016-07-06,2016.5109289617487,0,0,112.33732532377041
135.3,232,2,4,2,2,0,breakfast_and_one_other_meal,esp,offline_travel_agent,ta_to,0,0,0,c,c,0,skye_fernandez,not_applicable,0,transient,1,0,2016-07-06,2016.5109289617487,0,0,112.33732532377041
150.79,12,2,5,2,0,0,bed_and_breakfast,irl,online_travel_agent,ta_to,0,0,0,f,f,0,charles_najera,not_applicable,0,transient,0,1,2016-07-06,2016.5109289617487,0,0,112.33732532377041
102.71,317,2,5,2,0,0,bed_and_breakfast,gbr,online_travel_agent,ta_to,0,0,0,a,d,1,devin_rivera_borrego,not_applicable,0,transient,0,3,2016-07-06,2016.5109289617487,0,0,112.33732532377041
98.0,183,2,5,2,0,0,breakfast_and_one_other_meal,gbr,offline_travel_agent,ta_to,0,0,0,d,d,0,cynthia_worsley,not_applicable,0,contract,0,0,2016-07-06,2016.5109289617487,0,0,112.33732532377041
104.6,177,2,5,2,0,0,bed_and_breakfast,gbr,direct,direct,0,0,0,e,e,1,alexander_drake,not_applicable,0,transient,0,1,2016-07-06,2016.5109289617487,0,0,112.33732532377041
70.0,182,2,7,2,0,0,bed_and_breakfast,gbr,offline_travel_agent,ta_to,0,0,0,d,d,0,cynthia_worsley,not_applicable,0,contract,0,0,2016-07-06,2016.5109289617487,0,0,112.33732532377041
120.0,177,2,8,2,0,0,no_meal_package,gbr,offline_travel_agent,ta_to,0,0,0,d,d,0,cynthia_worsley,not_applicable,0,contract,0,1,2016-07-06,2016.5109289617487,0,0,112.33732532377041
160.0,167,3,9,2,1,0,bed_and_breakfast,nld,offline_travel_agent,ta_to,0,0,0,d,d,0,diana_medina,not_applicable,0,transient,0,1,2016-07-06,2016.5109289617487,0,0,112.33732532377041
108.0,240,2,3,2,0,0,breakfast_and_one_other_meal,prt,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient,0,1,2016-07-07,2016.5136612021859,0,0,114.20025508866985
131.75,323,2,5,3,1,0,bed_and_breakfast,irl,direct,direct,0,0,0,h,h,0,alexander_drake,not_applicable,0,transient,0,0,2016-07-07,2016.5136612021859,0,0,114.20025508866985
73.0,1,0,1,1,0,0,bed_and_breakfast,null,corporate,corporate,0,0,18,a,d,0,not_applicable,kayanja_pbc,0,transient,0,2,2016-07-07,2016.5136612021859,0,0,114.20025508866985
112.5,128,3,8,2,0,0,breakfast_and_one_other_meal,prt,direct,direct,1,1,7,e,e,1,not_applicable,not_applicable,0,transient,1,4,2016-07-07,2016.5136612021859,0,0,114.20025508866985
171.0,0,0,1,2,0,0,bed_and_breakfast,prt,direct,direct,0,0,0,a,a,0,not_applicable,not_applicable,0,transient,1,0,2016-07-07,2016.5136612021859,0,0,114.20025508866985
105.0,6,0,1,1,0,0,bed_and_breakfast,prt,corporate,corporate,0,0,0,a,d,0,not_applicable,battle_llc,0,transient,0,0,2016-07-07,2016.5136612021859,0,0,114.20025508866985
168.6,5,0,1,2,0,0,bed_and_breakfast,gbr,direct,direct,0,0,0,d,d,0,alexander_drake,not_applicable,0,transient,1,1,2016-07-07,2016.5136612021859,0,0,114.20025508866985
219.0,9,0,1,2,2,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,g,g,0,devin_rivera_borrego,not_applicable,0,transient,1,0,2016-07-07,2016.5136612021859,0,0,114.20025508866985
134.43,14,0,2,2,0,0,bed_and_breakfast,usa,online_travel_agent,ta_to,0,0,0,a,a,0,charles_najera,not_applicable,0,transient,1,1,2016-07-07,2016.5136612021859,0,0,114.20025508866985
204.6,5,0,3,2,0,0,breakfast_and_one_other_meal,prt,direct,direct,0,0,0,d,d,1,alexander_drake,not_applicable,0,transient,1,0,2016-07-07,2016.5136612021859,0,0,114.20025508866985
177.67,2,0,3,2,0,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient,1,1,2016-07-07,2016.5136612021859,0,0,114.20025508866985
146.3,30,0,3,1,0,0,bed_and_breakfast,usa,online_travel_agent,ta_to,0,0,0,e,g,0,charles_najera,not_applicable,0,transient,0,1,2016-07-07,2016.5136612021859,0,0,114.20025508866985
132.16,0,0,3,2,0,0,bed_and_breakfast,cn,online_travel_agent,ta_to,0,0,0,d,d,0,charles_najera,not_applicable,0,transient,0,0,2016-07-07,2016.5136612021859,0,0,114.20025508866985
208.5,13,1,3,2,0,0,bed_and_breakfast,bel,online_travel_agent,ta_to,0,0,0,e,e,0,devin_rivera_borrego,not_applicable,0,transient,1,1,2016-07-07,2016.5136612021859,0,0,114.20025508866985
169.95,128,2,3,2,1,0,bed_and_breakfast,rus,online_travel_agent,ta_to,0,0,0,f,f,1,charles_najera,not_applicable,0,transient,0,1,2016-07-07,2016.5136612021859,0,0,114.20025508866985
212.0,32,2,3,2,0,0,bed_and_breakfast,prt,direct,direct,0,0,0,f,f,2,alexander_drake,not_applicable,0,transient,1,0,2016-07-07,2016.5136612021859,0,0,114.20025508866985
68.0,171,2,5,2,0,0,bed_and_breakfast,gbr,offline_travel_agent,ta_to,0,0,0,d,d,0,jawhara_al_azad,not_applicable,0,contract,0,0,2016-07-07,2016.5136612021859,0,0,114.20025508866985
108.0,171,2,5,2,0,0,bed_and_breakfast,gbr,offline_travel_agent,ta_to,0,0,0,d,f,2,lance_hitchcock,not_applicable,0,contract,0,0,2016-07-07,2016.5136612021859,0,0,114.20025508866985
80.03,191,2,5,3,0,0,bed_and_breakfast,gbr,offline_travel_agent,ta_to,0,0,0,a,a,0,cynthia_worsley,not_applicable,0,contract,0,0,2016-07-07,2016.5136612021859,0,0,114.20025508866985
70.86,171,2,5,2,0,0,breakfast_and_one_other_meal,gbr,offline_travel_agent,ta_to,0,0,0,a,a,0,lance_hitchcock,not_applicable,0,contract,0,0,2016-07-07,2016.5136612021859,0,0,114.20025508866985
68.86,171,2,5,2,0,0,breakfast_and_one_other_meal,pol,offline_travel_agent,ta_to,0,0,0,a,a,0,lance_hitchcock,not_applicable,0,contract,0,0,2016-07-07,2016.5136612021859,0,0,114.20025508866985
209.57,12,2,5,2,0,0,bed_and_breakfast,gbr,online_travel_agent,ta_to,0,0,0,f,f,0,jawaad_el_shahid,not_applicable,0,transient,0,1,2016-07-07,2016.5136612021859,0,0,114.20025508866985
183.86,113,2,5,2,0,0,bed_and_breakfast,bel,online_travel_agent,ta_to,0,0,0,d,d,2,devin_rivera_borrego,not_applicable,0,transient,1,1,2016-07-07,2016.5136612021859,0,0,114.20025508866985
106.55,171,2,8,2,0,0,bed_and_breakfast,gbr,offline_travel_agent,ta_to,0,0,0,d,d,0,lance_hitchcock,not_applicable,0,contract,0,0,2016-07-07,2016.5136612021859,0,0,114.20025508866985
103.2,175,4,10,2,0,0,bed_and_breakfast,nor,offline_travel_agent,ta_to,0,0,0,a,a,0,lia_nauth,not_applicable,0,transient,0,1,2016-07-07,2016.5136612021859,0,0,114.20025508866985
142.5,272,2,5,2,2,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,g,g,0,devin_rivera_borrego,not_applicable,0,transient,1,0,2016-07-08,2016.516393442623,0,0,116.23368260745256
120.8,254,4,8,2,0,0,breakfast_and_one_other_meal,gbr,offline_travel_agent,ta_to,0,0,0,e,e,0,lia_nauth,not_applicable,0,transient,0,1,2016-07-08,2016.516393442623,0,0,116.23368260745256
187.5,118,2,5,2,0,0,bed_and_breakfast,prt,direct,direct,0,0,1,f,e,0,alexander_drake,not_applicable,0,transient,1,1,2016-07-08,2016.516393442623,0,0,116.23368260745256
157.08,3,1,2,3,0,0,bed_and_breakfast,gbr,online_travel_agent,ta_to,0,0,0,a,c,0,charles_najera,not_applicable,0,transient,0,0,2016-07-08,2016.516393442623,0,0,116.23368260745256
209.1,60,1,2,2,0,0,bed_and_breakfast,prt,direct,direct,0,0,0,e,e,2,not_applicable,not_applicable,0,transient,1,0,2016-07-08,2016.516393442623,0,0,116.23368260745256
159.0,0,0,1,2,0,0,bed_and_breakfast,dnk,online_travel_agent,ta_to,0,0,0,e,e,0,devin_rivera_borrego,not_applicable,0,transient,1,1,2016-07-08,2016.516393442623,0,0,116.23368260745256
125.0,0,0,1,2,0,0,bed_and_breakfast,arg,direct,direct,0,0,0,a,a,0,not_applicable,not_applicable,0,transient,0,0,2016-07-08,2016.516393442623,0,0,116.23368260745256
137.0,0,0,1,2,0,0,bed_and_breakfast,arg,direct,direct,0,0,0,a,a,0,not_applicable,not_applicable,0,transient,1,0,2016-07-08,2016.516393442623,0,0,116.23368260745256
181.0,2,0,2,2,0,0,bed_and_breakfast,esp,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient,1,0,2016-07-08,2016.516393442623,0,0,116.23368260745256
190.0,57,0,2,2,2,0,bed_and_breakfast,ind,direct,direct,0,0,0,c,c,1,alexander_drake,not_applicable,0,transient,0,0,2016-07-08,2016.516393442623,0,0,116.23368260745256
159.0,21,0,2,2,0,0,bed_and_breakfast,vnm,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient,0,1,2016-07-08,2016.516393442623,0,0,116.23368260745256
181.0,10,1,2,2,0,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient,1,1,2016-07-08,2016.516393442623,0,0,116.23368260745256
147.07,15,1,2,2,0,0,breakfast_and_one_other_meal,esp,online_travel_agent,ta_to,0,0,0,a,b,0,charles_najera,not_applicable,0,transient,0,1,2016-07-08,2016.516393442623,0,0,116.23368260745256
163.78,16,1,2,2,1,0,breakfast_and_one_other_meal,bra,online_travel_agent,ta_to,0,0,0,a,a,0,charles_najera,not_applicable,0,transient,1,1,2016-07-08,2016.516393442623,0,0,116.23368260745256
191.1,6,2,2,2,0,0,bed_and_breakfast,bra,direct,direct,0,0,0,e,e,5,alexander_drake,not_applicable,0,transient,1,1,2016-07-08,2016.516393442623,0,0,116.23368260745256
169.0,9,2,4,2,0,0,bed_and_breakfast,prt,direct,direct,0,0,0,a,a,0,not_applicable,not_applicable,0,transient,0,0,2016-07-08,2016.516393442623,0,0,116.23368260745256
146.1,147,2,5,2,0,0,breakfast_and_one_other_meal,prt,direct,direct,0,0,0,d,d,1,alexander_drake,not_applicable,0,transient,0,0,2016-07-08,2016.516393442623,0,0,116.23368260745256
86.0,191,2,5,2,0,0,bed_and_breakfast,nld,offline_travel_agent,ta_to,0,0,0,d,d,0,ramalaan_al_musa,not_applicable,0,transient,0,1,2016-07-08,2016.516393442623,0,0,116.23368260745256
88.4,162,2,5,2,0,0,bed_and_breakfast,irl,offline_travel_agent,ta_to,0,0,0,e,e,0,javkhlan_khan,not_applicable,0,transient,0,0,2016-07-08,2016.516393442623,0,0,116.23368260745256
157.86,125,2,5,2,0,0,bed_and_breakfast,rou,online_travel_agent,ta_to,0,0,0,d,d,0,devin_rivera_borrego,not_applicable,0,transient,0,2,2016-07-08,2016.516393442623,0,0,116.23368260745256
112.0,143,2,5,2,0,0,breakfast_and_one_other_meal,fra,offline_travel_agent,ta_to,0,0,0,d,d,0,haleema_el_dib,not_applicable,0,transient,0,0,2016-07-08,2016.516393442623,0,0,116.23368260745256
162.22,122,2,7,2,0,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,d,d,0,devin_rivera_borrego,not_applicable,0,transient,0,1,2016-07-08,2016.516393442623,0,0,116.23368260745256
176.0,114,3,7,2,0,0,bed_and_breakfast,fra,online_travel_agent,ta_to,0,0,0,d,d,0,devin_rivera_borrego,not_applicable,0,transient,0,1,2016-07-08,2016.516393442623,0,0,116.23368260745256
149.2,126,3,7,2,0,0,bed_and_breakfast,bel,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient,0,1,2016-07-08,2016.516393442623,0,0,116.23368260745256
93.77,290,4,8,2,0,0,bed_and_breakfast,irl,online_travel_agent,ta_to,0,0,0,d,d,0,charles_najera,not_applicable,0,transient,0,1,2016-07-09,2016.51912568306,0,0,118.61766961324423
85.05,303,4,10,2,0,0,bed_and_breakfast,irl,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient,0,2,2016-07-09,2016.51912568306,0,0,118.61766961324423
133.0,122,3,6,1,0,0,bed_and_breakfast,prt,direct,direct,0,0,0,a,a,0,alexander_drake,not_applicable,0,transient,0,3,2016-07-09,2016.51912568306,0,0,118.61766961324423
211.0,2,0,1,2,0,0,bed_and_breakfast,pol,online_travel_agent,ta_to,0,0,0,e,e,0,devin_rivera_borrego,not_applicable,0,transient,1,1,2016-07-09,2016.51912568306,0,0,118.61766961324423
184.0,2,0,1,2,0,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,d,d,0,devin_rivera_borrego,not_applicable,0,transient_party,0,0,2016-07-09,2016.51912568306,0,0,118.61766961324423
184.0,2,0,1,2,0,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,d,d,0,devin_rivera_borrego,not_applicable,0,transient_party,1,0,2016-07-09,2016.51912568306,0,0,118.61766961324423
246.0,2,0,1,2,2,0,bed_and_breakfast,prt,direct,direct,0,0,0,h,h,0,alexander_drake,keeler_and_company,0,transient,0,0,2016-07-09,2016.51912568306,0,0,118.61766961324423
198.5,3,1,1,2,1,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,a,a,3,devin_rivera_borrego,not_applicable,0,transient,0,2,2016-07-09,2016.51912568306,0,0,118.61766961324423
164.0,166,1,1,2,0,0,breakfast_and_one_other_meal,deu,online_travel_agent,ta_to,0,0,0,d,e,0,devin_rivera_borrego,not_applicable,0,transient,0,2,2016-07-09,2016.51912568306,0,0,118.61766961324423
115.0,196,2,3,2,2,0,bed_and_breakfast,prt,direct,direct,0,0,0,c,c,0,alexander_drake,not_applicable,0,transient,0,1,2016-07-09,2016.51912568306,0,0,118.61766961324423
94.6,204,2,3,2,0,0,bed_and_breakfast,deu,online_travel_agent,ta_to,0,0,0,a,c,1,devin_rivera_borrego,not_applicable,0,transient,0,0,2016-07-09,2016.51912568306,0,0,118.61766961324423
119.0,137,2,3,2,0,0,bed_and_breakfast,swe,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient,0,1,2016-07-09,2016.51912568306,0,0,118.61766961324423
106.5,178,2,4,2,0,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,d,d,0,devin_rivera_borrego,not_applicable,0,transient,1,1,2016-07-09,2016.51912568306,0,0,118.61766961324423
123.64,173,2,5,3,0,0,bed_and_breakfast,gbr,offline_travel_agent,ta_to,0,0,0,a,c,1,jawhara_al_azad,not_applicable,0,contract,0,1,2016-07-09,2016.51912568306,0,0,118.61766961324423
161.0,20,2,5,2,0,0,bed_and_breakfast,gbr,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient,0,1,2016-07-09,2016.51912568306,0,0,118.61766961324423
83.0,187,2,5,2,0,0,bed_and_breakfast,cn,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient,0,2,2016-07-09,2016.51912568306,0,0,118.61766961324423
95.0,187,2,5,2,0,0,bed_and_breakfast,cn,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient,1,2,2016-07-09,2016.51912568306,0,0,118.61766961324423
83.0,187,2,5,2,0,0,bed_and_breakfast,cn,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient,1,2,2016-07-09,2016.51912568306,0,0,118.61766961324423
95.0,187,2,5,2,0,0,bed_and_breakfast,cn,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient,1,2,2016-07-09,2016.51912568306,0,0,118.61766961324423
83.0,187,2,5,2,0,0,bed_and_breakfast,cn,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient,0,2,2016-07-09,2016.51912568306,0,0,118.61766961324423
64.8,201,2,5,2,0,0,bed_and_breakfast,prt,offline_travel_agent,ta_to,0,0,0,a,a,0,waleed_el_ramin,not_applicable,0,transient,0,0,2016-07-09,2016.51912568306,0,0,118.61766961324423
106.5,184,2,5,2,0,0,bed_and_breakfast,che,online_travel_agent,ta_to,0,0,0,d,d,1,jawaad_el_shahid,not_applicable,0,transient,1,1,2016-07-09,2016.51912568306,0,0,118.61766961324423
115.2,175,2,5,3,0,0,breakfast_and_one_other_meal,prt,offline_travel_agent,ta_to,0,0,0,d,d,0,skye_fernandez,not_applicable,0,transient,0,1,2016-07-09,2016.51912568306,0,0,118.61766961324423
214.87,31,2,5,2,1,0,bed_and_breakfast,irl,online_travel_agent,ta_to,0,0,0,f,f,0,jawaad_el_shahid,not_applicable,0,transient,0,1,2016-07-09,2016.51912568306,0,0,118.61766961324423
136.2,176,2,5,2,0,0,breakfast_and_one_other_meal,prt,offline_travel_agent,ta_to,0,0,0,a,a,0,orlando_abeyta,not_applicable,0,transient,1,0,2016-07-09,2016.51912568306,0,0,118.61766961324423
142.2,177,2,6,2,0,0,breakfast_lunch_and_dinner,prt,offline_travel_agent,ta_to,0,0,0,a,a,0,orlando_abeyta,not_applicable,0,transient_party,0,1,2016-07-09,2016.51912568306,0,0,118.61766961324423
163.65,37,2,6,2,1,0,bed_and_breakfast,esp,online_travel_agent,ta_to,0,0,0,c,c,0,charles_najera,not_applicable,0,transient,0,1,2016-07-09,2016.51912568306,0,0,118.61766961324423
177.25,185,2,6,2,2,0,bed_and_breakfast,gbr,online_travel_agent,ta_to,0,0,0,g,g,0,devin_rivera_borrego,not_applicable,0,transient,0,0,2016-07-09,2016.51912568306,0,0,118.61766961324423
142.2,177,2,6,2,0,1,breakfast_lunch_and_dinner,prt,offline_travel_agent,ta_to,0,0,0,a,a,1,orlando_abeyta,not_applicable,0,transient_party,1,2,2016-07-09,2016.51912568306,0,0,118.61766961324423
174.0,122,3,6,2,0,0,bed_and_breakfast,prt,direct,direct,0,0,0,f,f,0,alexander_drake,not_applicable,0,transient,1,3,2016-07-09,2016.51912568306,0,0,118.61766961324423
124.22,180,4,6,2,0,0,bed_and_breakfast,gbr,online_travel_agent,ta_to,0,0,0,d,d,0,devin_rivera_borrego,not_applicable,0,transient,0,1,2016-07-09,2016.51912568306,0,0,118.61766961324423
112.2,180,4,6,2,0,0,breakfast_and_one_other_meal,gbr,offline_travel_agent,ta_to,0,0,0,a,a,0,jawhara_al_azad,not_applicable,0,transient,0,0,2016-07-09,2016.51912568306,0,0,118.61766961324423
112.2,175,4,10,2,0,0,breakfast_and_one_other_meal,gbr,offline_travel_agent,ta_to,0,0,0,a,a,1,jawhara_al_azad,not_applicable,0,transient,0,1,2016-07-09,2016.51912568306,0,0,118.61766961324423
136.73,356,4,5,2,0,0,breakfast_and_one_other_meal,gbr,offline_travel_agent,ta_to,0,0,0,e,e,0,cynthia_worsley,not_applicable,0,contract,0,0,2016-07-10,2016.5218579234972,0,0,121.18203248210561
72.9,292,1,0,2,0,0,bed_and_breakfast,isr,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient,0,2,2016-07-10,2016.5218579234972,0,0,121.18203248210561
72.9,292,1,0,2,0,0,bed_and_breakfast,isr,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient,0,2,2016-07-10,2016.5218579234972,0,0,121.18203248210561
72.9,292,1,0,2,0,0,bed_and_breakfast,isr,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient,1,2,2016-07-10,2016.5218579234972,0,0,121.18203248210561
194.0,0,1,0,3,1,0,bed_and_breakfast,prt,direct,direct,0,0,0,h,h,1,not_applicable,not_applicable,0,transient,0,0,2016-07-10,2016.5218579234972,0,0,121.18203248210561
156.0,1,1,0,2,1,0,bed_and_breakfast,prt,direct,direct,0,0,0,a,c,0,alexander_drake,not_applicable,0,transient,1,0,2016-07-10,2016.5218579234972,0,0,121.18203248210561
158.67,129,2,4,2,0,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient,1,3,2016-07-10,2016.5218579234972,0,0,121.18203248210561
172.0,132,2,4,2,0,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,e,e,0,devin_rivera_borrego,not_applicable,0,transient,0,1,2016-07-10,2016.5218579234972,0,0,121.18203248210561
171.0,23,2,4,2,0,0,bed_and_breakfast,esp,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient,1,1,2016-07-10,2016.5218579234972,0,0,121.18203248210561
146.67,129,2,4,2,0,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient,0,2,2016-07-10,2016.5218579234972,0,0,121.18203248210561
106.55,174,2,5,2,0,0,bed_and_breakfast,gbr,offline_travel_agent,ta_to,0,0,0,d,d,0,lance_hitchcock,not_applicable,0,contract,0,0,2016-07-10,2016.5218579234972,0,0,121.18203248210561
106.26,143,2,5,2,0,0,bed_and_breakfast,gbr,offline_travel_agent,ta_to,0,0,0,d,d,0,lance_hitchcock,not_applicable,0,contract,0,0,2016-07-10,2016.5218579234972,0,0,121.18203248210561
131.6,227,3,5,2,0,0,bed_and_breakfast,cn,offline_travel_agent,ta_to,0,0,0,e,e,0,isaac_matsuyama,not_applicable,0,transient,0,1,2016-07-10,2016.5218579234972,0,0,121.18203248210561
131.6,227,3,5,2,0,0,bed_and_breakfast,cn,offline_travel_agent,ta_to,0,0,0,e,e,0,isaac_matsuyama,not_applicable,0,transient,0,1,2016-07-10,2016.5218579234972,0,0,121.18203248210561
131.6,227,3,5,2,0,0,bed_and_breakfast,prt,offline_travel_agent,ta_to,0,0,0,e,e,0,isaac_matsuyama,not_applicable,0,transient,0,1,2016-07-10,2016.5218579234972,0,0,121.18203248210561
102.9,155,4,5,2,0,0,bed_and_breakfast,irl,direct,direct,0,0,0,a,a,1,alexander_drake,not_applicable,0,transient,0,2,2016-07-10,2016.5218579234972,0,0,121.18203248210561
