kids,morekids,boys2,girls2,boy1st,boy2nd,samesex,multi2nd,age,agefstm,black,hispan,worked,weeks,hours,labinc,faminc,nonmomi,educ,agesq
5,1,0,0,1,0,0,0,26,17,1,0,0,0,0,0.0,3.7890100479125977,3.7890100479125977,8,676
5,1,1,0,1,1,1,0,32,17,1,0,0,0,0,0.0,41.99394226074219,41.99394226074219,10,1024
3,1,0,0,1,0,0,0,33,17,1,0,1,50,40,9.456769943237305,73.86988067626953,64.41313171386719,7,1089
4,1,0,1,0,0,1,0,32,22,1,0,0,0,0,0.0,23.29033088684082,23.29033088684082,5,1024
2,0,0,1,0,0,1,0,26,20,1,0,1,52,40,17.559579849243164,48.952720642089844,31.393131256103516,12,676
2,0,1,0,1,1,1,0,27,16,1,0,1,52,40,58.157588958740234,116.315185546875,58.157588958740234,11,729
2,0,0,0,1,0,0,0,27,16,1,0,1,38,44,29.3989200592041,58.7978401184082,29.3989200592041,10,729
2,0,0,0,1,0,0,0,28,19,1,0,1,52,40,20.750329971313477,52.41633987426758,31.66602897644043,14,784
2,0,1,0,1,1,1,0,30,20,1,0,1,52,40,3.4741299152374268,7.68297004699707,4.2088398933410645,12,900
3,1,0,1,0,0,1,0,28,23,1,0,1,40,40,12.605530738830566,33.607749938964844,21.002220153808594,16,784
3,1,0,0,1,0,0,0,32,18,1,0,0,0,0,0.0,9.834630012512207,9.834630012512207,9,1024
2,0,1,0,1,1,1,0,27,19,1,0,0,0,0,0.0,37.795589447021484,37.795589447021484,12,729
3,1,0,1,0,0,1,0,33,19,1,0,0,0,0,0.0,19.14444923400879,19.14444923400879,11,1089
2,0,0,1,0,0,1,0,35,22,1,0,1,52,40,12.605530738830566,27.310230255126953,14.704700469970703,12,1225
2,0,0,0,0,1,0,0,30,19,1,0,0,0,0,0.0,3.1592600345611572,3.1592600345611572,11,900
3,1,0,0,0,1,0,0,34,17,1,0,1,46,48,19.784698486328125,47.084442138671875,27.29974937438965,11,1156
3,1,0,1,0,0,1,0,28,20,1,0,0,0,0,0.0,33.597251892089844,33.597251892089844,12,784
3,1,0,0,0,1,0,0,28,18,1,0,1,52,40,14.704700469970703,37.80609130859375,23.101390838623047,12,784
3,1,0,1,0,0,1,0,35,19,1,0,1,36,40,24.61280059814453,63.97230911254883,39.359500885009766,17,1225
3,1,0,0,1,0,0,0,29,15,1,0,1,52,40,16.80388069152832,48.30196762084961,31.498090744018555,11,841
3,1,0,0,0,1,0,0,35,20,1,0,1,48,36,17.706520080566406,36.81949996948242,19.11297035217285,10,1225
4,1,1,0,1,1,1,0,35,25,1,0,0,0,0,0.0,21.002220153808594,21.002220153808594,9,1225
3,1,0,0,1,0,0,0,31,21,1,0,0,0,0,0.0,26.155689239501953,26.155689239501953,11,961
2,0,1,0,1,1,1,0,33,18,1,0,1,52,40,25.200580596923828,71.39288330078125,46.19231033325195,12,1089
2,0,1,0,1,1,1,0,28,19,1,0,1,52,40,22.156768798828125,25.295028686523438,3.1382601261138916,12,784
3,1,0,0,1,0,0,0,33,19,1,0,1,52,40,23.101390838623047,39.90528106689453,16.80388069152832,12,1089
5,1,0,1,0,0,1,0,35,21,1,0,0,0,0,0.0,12.689499855041504,12.689499855041504,5,1225
2,0,0,0,0,1,0,0,35,20,1,0,1,36,40,8.407190322875977,41.763031005859375,33.355838775634766,9,1225
4,1,0,0,1,0,0,0,30,16,1,0,1,52,48,35.696441650390625,71.39288330078125,35.696441650390625,11,900
2,0,0,0,0,1,0,0,32,17,1,0,1,52,40,16.80388069152832,33.607749938964844,16.80388069152832,11,1024
3,1,0,1,0,0,1,0,34,24,1,0,1,36,8,29.3989200592041,53.665340423583984,24.26643943786621,20,1156
5,1,0,1,0,0,1,0,35,17,1,0,1,44,40,10.758259773254395,28.590730667114258,17.832469940185547,13,1225
3,1,0,0,1,0,0,0,28,17,1,0,1,43,44,14.704700469970703,48.30196762084961,33.597251892089844,12,784
2,0,0,0,0,1,0,0,31,23,1,0,1,52,40,29.3989200592041,79.78956604003906,50.39065933227539,14,961
6,1,0,0,1,0,0,0,30,16,1,0,0,0,0,0.0,0.640250027179718,0.640250027179718,5,900
2,0,0,0,0,1,0,0,35,22,1,0,0,0,0,0.0,11.891809463500977,11.891809463500977,12,1225
3,1,1,0,1,1,1,0,32,19,1,0,1,52,40,16.80388069152832,50.401161193847656,33.597251892089844,12,1024
2,0,1,0,1,1,1,0,31,18,1,0,1,44,8,16.80388069152832,44.10363006591797,27.29974937438965,10,961
3,1,0,0,0,1,0,0,24,19,1,0,0,0,0,0.0,17.433629989624023,17.433629989624023,10,576
2,0,0,0,0,1,0,0,29,22,1,0,1,40,38,6.4339599609375,38.06850051879883,31.63452911376953,11,841
2,0,0,1,0,0,1,0,34,29,0,1,0,0,0,0.0,46.895530700683594,46.895530700683594,16,1156
2,0,0,0,0,1,0,0,28,23,1,0,1,20,40,1.4799200296401978,7.934879779815674,6.454959869384766,12,784
3,1,0,1,0,0,1,0,32,16,1,0,1,52,40,25.074630737304688,37.68016052246094,12.605530738830566,14,1024
2,0,0,0,0,1,0,0,29,23,1,0,1,52,40,24.570810317993164,72.86231231689453,48.29146957397461,18,841
2,0,0,1,0,0,1,0,32,24,1,0,1,28,40,8.407190322875977,17.255199432373047,8.84801959991455,17,1024
2,0,0,0,1,0,0,0,25,18,1,0,0,0,0,0.0,5.04850959777832,5.04850959777832,9,625
4,1,0,1,0,0,1,0,32,21,1,0,0,0,0,0.0,15.754300117492676,15.754300117492676,10,1024
5,1,0,0,1,0,0,0,31,22,1,0,0,0,0,0.0,25.51544952392578,25.51544952392578,14,961
3,1,0,1,0,0,1,0,35,20,1,0,1,50,45,14.704700469970703,38.320411682128906,23.615690231323242,10,1225
3,1,1,0,1,1,1,0,33,16,1,0,1,8,40,0.8501699566841125,20.28849983215332,20.28849983215332,9,1089
3,1,1,0,1,1,1,0,28,19,1,0,0,0,0,0.0,26.460079193115234,26.460079193115234,12,784
3,1,0,0,1,0,0,0,26,20,1,0,1,40,40,8.827019691467285,18.630159378051758,9.803130149841309,10,676
4,1,0,1,0,0,1,0,31,21,1,0,0,0,0,0.0,22.513629913330078,22.513629913330078,11,961
2,0,0,0,1,0,0,0,26,17,1,0,0,0,0,0.0,22.156768798828125,22.156768798828125,16,676
4,1,1,0,1,1,1,0,28,16,1,0,0,0,0,0.0,27.152801513671875,27.152801513671875,7,784
6,1,0,0,1,0,0,0,30,15,1,0,1,12,40,1.1020699739456177,10.432889938354492,9.330820083618164,7,900
3,1,0,0,1,0,0,0,33,20,1,0,1,52,40,12.605530738830566,21.012720108032227,8.407190322875977,10,1089
3,1,0,0,1,0,0,0,31,19,1,0,1,48,40,6.308020114898682,21.012720108032227,14.704700469970703,12,961
2,0,0,0,0,1,0,0,22,17,1,0,0,0,0,0.0,14.200910568237305,14.200910568237305,8,484
3,1,0,1,0,0,1,0,34,24,1,0,0,0,0,0.0,27.467670440673828,27.467670440673828,12,1156
2,0,0,1,0,0,1,0,30,21,1,0,1,48,40,29.56686019897461,43.70478057861328,14.137929916381836,12,900
2,0,0,0,1,0,0,0,21,16,1,0,1,52,38,13.235289573669434,14.295370101928711,1.0600799322128296,17,441
4,1,0,0,0,1,0,0,35,21,1,0,1,52,40,29.3989200592041,52.500308990478516,23.101390838623047,18,1225
3,1,0,1,0,0,1,0,24,16,1,0,0,0,0,0.0,12.605530738830566,12.605530738830566,12,576
4,1,1,0,1,1,1,0,28,16,1,0,1,16,40,7.29463005065918,14.043469429016113,6.748839855194092,11,784
3,1,0,0,1,0,0,0,33,18,1,0,1,46,34,11.744879722595215,21.43255043029785,9.687679290771484,12,1089
3,1,0,0,1,0,0,0,27,18,1,0,0,0,0,0.0,13.245779991149902,13.245779991149902,12,729
6,1,0,1,0,0,1,0,27,17,1,0,1,25,40,3.1592600345611572,11.566450119018555,8.407190322875977,11,729
3,1,0,1,0,0,1,0,27,18,1,0,0,0,0,0.0,37.795589447021484,37.795589447021484,13,729
4,1,0,0,1,0,0,0,25,19,1,0,0,0,0,0.0,26.04022979736328,26.04022979736328,7,625
3,1,0,0,1,0,0,0,30,17,1,0,1,52,40,19.952640533447266,55.239749908447266,35.28709030151367,12,900
2,0,0,0,0,1,0,0,28,23,1,0,1,52,30,8.743049621582031,21.41156005859375,12.668509483337402,12,784
4,1,0,0,1,0,0,0,31,18,1,0,0,0,0,0.0,14.820159912109375,14.820159912109375,10,961
2,0,0,1,0,0,1,0,32,21,1,0,1,34,40,14.704700469970703,58.7978401184082,44.0931282043457,16,1024
2,0,0,0,0,1,0,0,34,27,1,0,0,0,0,0.0,29.3989200592041,29.3989200592041,12,1156
2,0,1,0,1,1,1,0,33,18,1,0,1,52,40,22.933469772338867,29.293949127197266,6.360490322113037,11,1089
2,0,1,0,1,1,1,0,22,15,1,0,0,0,0,0.0,16.80388069152832,16.80388069152832,8,484
2,0,0,1,0,0,1,0,23,16,1,0,1,52,40,16.80388069152832,48.30196762084961,31.498090744018555,12,529
2,0,0,0,0,1,0,0,29,19,1,0,1,32,40,7.5675201416015625,34.86724853515625,27.29974937438965,12,841
2,0,0,0,1,0,0,0,29,15,1,0,1,52,32,10.2964506149292,47.766693115234375,37.470218658447266,12,841
2,0,0,1,0,0,1,0,31,21,1,0,1,36,40,27.08983039855957,56.90858840942383,29.818750381469727,20,961
3,1,0,0,0,1,0,0,35,28,1,0,1,42,8,21.002220153808594,35.203128814697266,14.200910568237305,16,1225
2,0,0,0,0,1,0,0,33,21,1,0,1,50,40,27.29974937438965,42.00444030761719,14.704700469970703,12,1089
3,1,1,0,1,1,1,0,31,20,1,0,1,52,40,14.09595012664795,43.85171890258789,29.755779266357422,14,961
5,1,1,0,1,1,1,0,35,20,1,0,0,0,0,0.0,0.0,0.0,8,1225
2,0,0,0,0,1,0,0,32,18,1,0,0,0,0,0.0,5.216450214385986,5.216450214385986,9,1024
2,0,0,1,0,0,1,0,31,21,1,0,1,36,24,9.036940574645996,48.93171691894531,39.89478302001953,12,961
5,1,0,0,0,1,0,0,30,18,1,0,1,10,12,0.7662000060081482,21.76841926574707,21.002220153808594,12,900
3,1,0,0,0,1,0,0,30,21,1,0,0,0,0,0.0,22.702550888061523,22.702550888061523,12,900
2,0,1,0,1,1,1,0,31,25,1,0,0,0,0,0.0,25.42098045349121,25.42098045349121,15,961
3,1,1,0,1,1,1,0,28,18,1,0,1,43,40,17.22372055053711,42.088409423828125,24.86469841003418,11,784
2,0,0,0,1,0,0,0,33,24,1,0,1,10,20,2.655449867248535,54.51552963256836,51.86005783081055,16,1089
2,0,0,0,1,0,0,0,32,16,0,1,1,45,40,8.407190322875977,67.19450378417969,58.78733825683594,14,1024
5,1,1,0,1,1,1,0,29,17,1,0,0,0,0,0.0,5.835700035095215,5.835700035095215,12,841
4,1,0,1,0,0,1,0,26,19,1,0,1,1,8,0.22041000425815582,19.123470306396484,18.903051376342773,11,676
5,1,0,1,0,0,1,0,34,17,1,0,1,52,40,11.346030235290527,20.81330108642578,9.467269897460938,10,1156
6,1,0,0,1,0,0,0,34,19,1,0,1,42,32,9.981559753417969,20.97072982788086,10.98917007446289,11,1156
4,1,0,1,0,0,1,0,28,18,1,0,1,52,40,10.506360054016113,27.310230255126953,16.80388069152832,10,784
3,1,0,0,0,1,0,0,33,20,1,0,1,12,24,36.116249084472656,75.22388458251953,39.10758972167969,12,1089
2,0,0,0,1,0,0,0,27,23,1,0,1,7,22,4.418759822845459,27.719579696655273,23.300809860229492,14,729
3,1,1,0,1,1,1,0,35,19,1,0,0,0,0,0.0,31.382640838623047,31.382640838623047,12,1225
4,1,0,0,1,0,0,0,35,18,1,0,1,52,38,21.002220153808594,52.500308990478516,31.498090744018555,12,1225
2,0,0,1,0,0,1,0,26,19,1,0,1,52,35,11.807839393615723,33.56578063964844,21.757919311523438,12,676
2,0,0,0,0,1,0,0,29,18,1,0,0,0,0,0.0,54.5890007019043,54.5890007019043,13,841
2,0,1,0,1,1,1,0,32,27,1,0,0,0,0,0.0,50.39065933227539,50.39065933227539,14,1024
2,0,0,0,1,0,0,0,29,22,1,0,1,52,29,20.750329971313477,31.45611000061035,10.705780029296875,11,841
4,1,0,0,0,1,0,0,24,17,1,0,0,0,0,0.0,20.49842071533203,20.49842071533203,7,576
3,1,0,1,0,0,1,0,31,20,1,0,1,52,8,23.101390838623047,62.53437805175781,39.43296813964844,16,961
2,0,0,0,1,0,0,0,35,24,1,0,0,0,0,0.0,27.29974937438965,27.29974937438965,12,1225
4,1,0,0,1,0,0,0,35,19,1,0,1,50,40,15.796269416809082,46.71709060668945,30.92081069946289,12,1225
2,0,1,0,1,1,1,0,25,20,1,0,0,0,0,0.0,44.25055694580078,44.25055694580078,14,625
4,1,0,0,0,1,0,0,25,19,1,0,0,0,0,0.0,15.29248046875,15.29248046875,8,625
2,0,0,0,1,0,0,0,28,18,1,0,1,52,40,23.101390838623047,58.7978401184082,35.696441650390625,14,784
3,1,0,0,1,0,0,0,30,20,1,0,0,0,0,0.0,24.33991050720215,24.33991050720215,11,900
2,0,1,0,1,1,1,0,25,18,1,0,0,0,0,0.0,14.704700469970703,14.704700469970703,11,625
2,0,1,0,1,1,1,0,34,22,1,0,1,36,40,23.962060928344727,75.78013610839844,51.81808853149414,19,1156
2,0,0,1,0,0,1,0,26,20,1,0,0,0,0,0.0,12.605530738830566,12.605530738830566,13,676
2,0,1,0,1,1,1,0,25,18,1,0,1,15,6,1.0600799322128296,3.2642099857330322,2.204129934310913,12,625
2,0,0,0,0,1,0,0,29,22,1,0,0,0,0,0.0,35.02469253540039,35.02469253540039,12,841
3,1,1,0,1,1,1,0,29,19,1,0,1,10,40,2.2985901832580566,38.30990982055664,36.01130676269531,12,841
4,1,1,0,1,1,1,0,33,22,1,0,1,28,28,8.386199951171875,23.23784065246582,14.85165023803711,12,1089
2,0,1,0,1,1,1,0,34,22,1,0,1,52,40,12.605530738830566,36.231719970703125,23.626190185546875,12,1156
2,0,0,0,0,1,0,0,32,18,1,0,1,40,20,2.5295000076293945,9.677190780639648,7.147680282592773,9,1024
3,1,0,0,1,0,0,0,34,22,1,0,1,52,40,4.628680229187012,16.184629440307617,11.555950164794922,12,1156
3,1,0,1,0,0,1,0,34,19,1,0,0,0,0,0.0,14.03296947479248,14.03296947479248,4,1156
3,1,0,0,1,0,0,0,29,20,1,0,0,0,0,0.0,16.80388069152832,16.80388069152832,7,841
4,1,1,0,1,1,1,0,30,19,1,0,0,0,0,0.0,37.722129821777344,37.722129821777344,12,900
3,1,0,0,1,0,0,0,27,17,1,0,1,50,24,16.80388069152832,52.500308990478516,35.696441650390625,12,729
2,0,0,0,0,1,0,0,33,24,1,0,1,52,40,11.346030235290527,47.472782135009766,36.12675094604492,15,1089
5,1,0,0,0,1,0,0,32,19,1,0,1,52,40,6.098100185394287,23.951560974121094,17.853469848632812,12,1024
2,0,0,0,1,0,0,0,28,21,1,0,1,38,40,10.968179702758789,16.71990966796875,5.751729965209961,15,784
2,0,1,0,1,1,1,0,30,20,1,0,1,52,40,27.29974937438965,63.06966018676758,35.7699089050293,12,900
2,0,0,1,0,0,1,0,24,19,1,0,1,52,40,11.681900024414062,24.098499298095703,12.416610717773438,12,576
3,1,1,0,1,1,1,0,29,24,1,0,1,45,50,15.10354995727539,45.1112174987793,30.00766944885254,11,841
2,0,1,0,1,1,1,0,31,22,1,0,1,36,35,23.101390838623047,44.10363006591797,21.002220153808594,18,961
5,1,0,0,1,0,0,0,31,21,1,0,0,0,0,0.0,7.651480197906494,7.651480197906494,12,961
4,1,1,0,1,1,1,0,25,21,1,0,0,0,0,0.0,17.643550872802734,17.643550872802734,12,625
3,1,0,1,0,0,1,0,27,15,1,0,1,52,40,12.395620346069336,31.298669815063477,18.903051376342773,9,729
2,0,1,0,1,1,1,0,22,19,1,0,0,0,0,0.0,7.357600212097168,7.357600212097168,10,484
2,0,0,1,0,0,1,0,34,18,1,0,1,44,35,9.204879760742188,54.75694274902344,45.552059173583984,12,1156
3,1,0,0,0,1,0,0,35,22,1,0,1,49,40,12.605530738830566,21.862890243530273,9.257349967956543,12,1225
3,1,0,1,0,0,1,0,31,23,1,0,1,8,5,20.16254997253418,41.16477966308594,21.002220153808594,11,961
3,1,1,0,1,1,1,0,26,17,1,0,0,0,0,0.0,31.498090744018555,31.498090744018555,10,676
4,1,0,0,0,1,0,0,35,22,1,0,0,0,0,0.0,29.3989200592041,29.3989200592041,12,1225
3,1,0,1,0,0,1,0,27,18,1,0,1,52,48,9.87661075592041,9.87661075592041,0.0,12,729
3,1,0,0,0,1,0,0,21,17,1,0,0,0,0,0.0,8.18677043914795,8.18677043914795,9,441
2,0,1,0,1,1,1,0,29,19,1,0,1,8,8,2.0886800289154053,13.749589920043945,11.660910606384277,12,841
3,1,1,0,1,1,1,0,24,20,1,0,1,52,40,10.506360054016113,31.256689071655273,20.750329971313477,12,576
2,0,1,0,1,1,1,0,31,21,1,0,1,34,40,4.418759822845459,51.65016174316406,47.231380462646484,12,961
3,1,0,0,0,1,0,0,27,21,1,0,1,12,40,2.1096699237823486,40.713470458984375,38.603782653808594,12,729
3,1,0,0,0,1,0,0,25,16,1,0,1,20,25,4.2088398933410645,13.67611026763916,9.467269897460938,11,625
2,0,0,0,0,1,0,0,21,17,1,0,1,50,40,14.704700469970703,14.704700469970703,0.0,12,441
3,1,1,0,1,1,1,0,35,22,0,1,1,52,40,14.200910568237305,39.40147018432617,25.200580596923828,15,1225
2,0,0,1,0,0,1,0,34,27,1,0,1,52,40,28.60123062133789,58.671878814697266,30.070659637451172,16,1156
2,0,0,0,1,0,0,0,26,22,1,0,0,0,0,0.0,52.97262954711914,52.97262954711914,12,676
5,1,1,0,1,1,1,0,33,19,1,0,0,0,0,0.0,50.18071746826172,50.18071746826172,12,1089
3,1,0,0,1,0,0,0,29,23,1,0,0,0,0,0.0,31.498090744018555,31.498090744018555,12,841
2,0,1,0,1,1,1,0,29,23,1,0,1,52,40,24.15097999572754,59.847442626953125,35.696441650390625,16,841
2,0,0,1,0,0,1,0,28,18,1,0,0,0,0,0.0,25.200580596923828,25.200580596923828,12,784
4,1,1,0,1,1,1,0,28,20,1,0,1,20,40,11.786860466003418,70.71063232421875,58.92378234863281,14,784
4,1,0,0,0,1,0,0,31,19,1,0,0,0,0,0.0,25.200580596923828,25.200580596923828,12,961
2,0,0,0,0,1,0,0,31,19,1,0,1,50,40,17.853469848632812,38.855690002441406,21.002220153808594,12,961
3,1,0,0,1,0,0,0,31,21,1,0,0,0,0,0.0,16.80388069152832,16.80388069152832,12,961
2,0,0,0,1,0,0,0,31,25,1,0,1,52,48,25.200580596923828,62.996192932128906,37.795589447021484,16,961
3,1,0,1,0,0,1,0,31,21,1,0,1,12,40,2.277600049972534,33.775691986083984,31.498090744018555,12,961
4,1,0,0,0,1,0,0,33,17,1,0,1,47,40,23.101390838623047,58.7978401184082,35.696441650390625,13,1089
2,0,1,0,1,1,1,0,27,22,0,1,0,0,0,0.0,34.6468391418457,34.6468391418457,14,729
3,1,1,0,1,1,1,0,34,23,1,0,0,0,0,0.0,16.80388069152832,16.80388069152832,12,1156
2,0,0,1,0,0,1,0,35,18,1,0,1,52,39,25.200580596923828,65.35774993896484,40.15719223022461,16,1225
3,1,0,0,0,1,0,0,28,19,1,0,1,52,30,6.308020114898682,37.80609130859375,31.498090744018555,12,784
2,0,0,0,1,0,0,0,24,19,1,0,0,0,0,0.0,25.200580596923828,25.200580596923828,12,576
3,1,0,0,0,1,0,0,24,20,1,0,0,0,0,0.0,23.101390838623047,23.101390838623047,12,576
3,1,1,0,1,1,1,0,32,22,1,0,1,42,40,10.758259773254395,49.2570915222168,38.498809814453125,13,1024
4,1,0,1,0,0,1,0,33,16,1,0,1,50,20,4.2088398933410645,21.012720108032227,16.80388069152832,12,1089
2,0,0,0,0,1,0,0,31,19,1,0,1,39,40,10.926199913024902,49.9918098449707,39.065589904785156,12,961
3,1,0,0,0,1,0,0,33,18,1,0,1,30,40,8.407190322875977,22.272220611572266,13.865039825439453,14,1089
2,0,1,0,1,1,1,0,29,22,1,0,1,52,40,16.80388069152832,37.0084114074707,20.20452880859375,15,841
2,0,1,0,1,1,1,0,32,24,1,0,1,40,30,8.743049621582031,31.896940231323242,23.153881072998047,12,1024
2,0,0,0,0,1,0,0,29,22,1,0,1,52,40,19.11297035217285,54.809410095214844,35.696441650390625,13,841
2,0,1,0,1,1,1,0,28,22,0,1,1,6,5,0.640250027179718,45.216190338134766,44.57594299316406,10,784
2,0,0,1,0,0,1,0,33,22,1,0,0,0,0,0.0,37.795589447021484,37.795589447021484,12,1089
2,0,0,1,0,0,1,0,27,17,1,0,1,25,40,15.754300117492676,118.78168487548828,103.02743530273438,12,729
2,0,0,1,0,0,1,0,33,22,1,0,1,39,40,25.200580596923828,42.00444030761719,16.80388069152832,18,1089
2,0,0,0,1,0,0,0,25,20,1,0,1,6,40,2.1516499519348145,18.955530166625977,16.80388069152832,13,625
2,0,0,0,1,0,0,0,30,22,1,0,0,0,0,0.0,24.88568878173828,24.88568878173828,12,900
4,1,0,1,0,0,1,0,22,16,1,0,0,0,0,0.0,35.696441650390625,35.696441650390625,11,484
2,0,0,0,1,0,0,0,26,20,1,0,1,32,8,7.399590015411377,33.41880798339844,26.019250869750977,13,676
2,0,0,0,0,1,0,0,27,19,1,0,0,0,0,0.0,32.957000732421875,32.957000732421875,12,729
3,1,1,0,1,1,1,0,31,18,1,0,1,48,43,41.32221984863281,54.66246795654297,13.340240478515625,10,961
3,1,0,1,0,0,1,0,28,20,1,0,0,0,0,0.0,23.101390838623047,23.101390838623047,12,784
3,1,0,0,0,1,0,0,32,18,0,1,0,0,0,0.0,18.913551330566406,18.913551330566406,12,1024
3,1,1,0,1,1,1,0,24,18,1,0,0,0,0,0.0,14.053959846496582,14.053959846496582,9,576
3,1,0,0,0,1,0,0,31,22,1,0,0,0,0,0.0,6.308020114898682,6.308020114898682,12,961
2,0,0,1,0,0,1,0,30,25,1,0,1,35,8,8.407190322875977,31.508590698242188,23.101390838623047,14,900
2,0,0,0,1,0,0,0,25,18,1,0,1,52,40,16.866859436035156,47.29438018798828,30.427518844604492,12,625
2,0,0,0,1,0,0,0,27,21,1,0,1,32,40,29.3989200592041,77.71138000488281,48.312469482421875,12,729
3,1,0,1,0,0,1,0,33,22,1,0,1,48,40,16.80388069152832,56.69866180419922,39.89478302001953,13,1089
3,1,1,0,1,1,1,0,31,17,1,0,1,52,40,21.191160202026367,68.8528823852539,47.661720275878906,12,961
2,0,1,0,1,1,1,0,29,21,1,0,1,52,35,12.605530738830566,20.60338020324707,7.997849941253662,14,841
2,0,0,0,1,0,0,0,31,19,1,0,1,52,40,14.704700469970703,42.00444030761719,27.29974937438965,12,961
2,0,0,0,0,1,0,0,25,15,0,1,0,0,0,0.0,36.032310485839844,36.032310485839844,9,625
3,1,1,0,1,1,1,0,23,15,1,0,1,50,30,25.200580596923828,42.00444030761719,16.80388069152832,10,529
2,0,0,0,1,0,0,0,25,20,1,0,1,52,30,10.926199913024902,17.328670501708984,6.402480125427246,13,625
2,0,0,1,0,0,1,0,25,21,1,0,1,52,40,11.555950164794922,14.505290031433105,2.9493401050567627,12,625
3,1,1,0,1,1,1,0,32,19,1,0,1,6,20,2.9073500633239746,16.03767967224121,13.130330085754395,9,1024
8,1,0,0,0,1,0,0,34,20,1,0,0,0,0,0.0,9.834630012512207,9.834630012512207,12,1156
4,1,1,0,1,1,1,0,30,18,1,0,0,0,0,0.0,44.57594299316406,44.57594299316406,12,900
3,1,0,1,0,0,1,0,34,18,0,1,0,0,0,0.0,25.200580596923828,25.200580596923828,13,1156
2,0,0,1,0,0,1,0,28,19,0,1,0,0,0,0.0,45.174190521240234,45.174190521240234,12,784
2,0,0,0,1,0,0,0,27,19,1,0,1,44,80,13.865039825439453,43.26394271850586,29.3989200592041,13,729
3,1,0,1,0,0,1,0,35,18,1,0,1,38,40,12.605530738830566,39.90528106689453,27.29974937438965,12,1225
4,1,1,0,1,1,1,0,31,19,1,0,1,25,43,5.67825984954834,19.795198440551758,14.11694049835205,7,961
2,0,1,0,1,1,1,0,25,18,1,0,1,50,40,12.185700416564941,41.58462905883789,29.3989200592041,12,625
2,0,0,0,0,1,0,0,27,17,1,0,1,52,40,14.704700469970703,48.30196762084961,33.597251892089844,14,729
2,0,0,0,1,0,0,0,22,16,1,0,1,52,40,15.418429374694824,32.22230911254883,16.80388069152832,12,484
3,1,0,1,0,0,1,0,25,18,1,0,0,0,0,0.0,21.841890335083008,21.841890335083008,12,625
3,1,1,0,1,1,1,0,31,18,1,0,1,52,40,13.655119895935059,27.310230255126953,13.655119895935059,11,961
3,1,0,1,0,0,1,0,28,17,1,0,1,50,40,10.506360054016113,27.310230255126953,16.80388069152832,7,784
4,1,0,0,1,0,0,0,25,17,1,0,0,0,0,0.0,22.933469772338867,22.933469772338867,6,625
4,1,0,1,0,0,1,0,28,20,1,0,1,52,40,13.655119895935059,38.855690002441406,25.200580596923828,7,784
2,0,0,1,0,0,1,0,26,19,1,0,0,0,0,0.0,1.0600799322128296,1.0600799322128296,2,676
3,1,1,0,1,1,1,0,24,21,1,0,0,0,0,0.0,17.381160736083984,17.381160736083984,10,576
3,1,1,0,1,1,1,0,30,22,1,0,1,4,15,0.7871900200843811,41.1752815246582,40.38808822631836,14,900
2,0,0,0,0,1,0,0,29,24,0,1,0,0,0,0.0,46.19231033325195,46.19231033325195,12,841
2,0,0,1,0,0,1,0,27,22,1,1,1,50,40,15.754300117492676,24.717769622802734,8.963469505310059,9,729
4,1,0,0,1,0,0,0,27,16,1,0,1,52,40,11.346030235290527,13.245779991149902,1.899749994277954,6,729
3,1,0,0,0,1,0,0,27,22,1,0,0,0,0,0.0,19.11297035217285,19.11297035217285,11,729
3,1,0,1,0,0,1,0,22,19,1,0,0,0,0,0.0,23.101390838623047,23.101390838623047,12,484
4,1,1,0,1,1,1,0,35,19,1,0,1,40,40,10.506360054016113,27.981969833374023,17.475608825683594,10,1225
2,0,0,0,0,1,0,0,29,21,0,1,0,0,0,0.0,15.754300117492676,15.754300117492676,14,841
5,1,0,0,1,0,0,0,34,18,1,0,1,52,35,10.506360054016113,58.7978401184082,48.29146957397461,12,1156
2,0,0,0,0,1,0,0,24,18,1,0,1,52,40,16.80388069152832,42.00444030761719,25.200580596923828,12,576
2,0,0,0,1,0,0,0,28,16,1,0,1,52,38,12.332639694213867,46.4127197265625,34.08005905151367,12,784
5,1,0,0,0,1,0,0,30,17,1,0,0,0,0,0.0,5.258430004119873,5.258430004119873,11,900
3,1,0,0,0,1,0,0,33,19,1,0,1,20,28,0.640250027179718,24.0250301361084,23.38477897644043,12,1089
5,1,0,0,1,0,0,0,30,18,1,1,0,0,0,0.0,4.292809963226318,4.292809963226318,12,900
2,0,0,0,0,1,0,0,30,23,0,1,0,0,0,0.0,54.5890007019043,54.5890007019043,15,900
3,1,0,0,1,0,0,0,30,17,1,0,0,0,0,0.0,25.200580596923828,25.200580596923828,6,900
3,1,1,0,1,1,1,0,31,17,1,0,0,0,0,0.0,21.1701602935791,21.1701602935791,11,961
4,1,0,0,0,1,0,1,31,17,1,0,1,52,40,2.1096699237823486,23.11189079284668,21.002220153808594,11,961
2,0,0,0,0,1,0,0,26,19,1,0,0,0,0,0.0,22.933469772338867,22.933469772338867,14,676
3,1,0,0,0,1,0,0,35,24,0,1,0,0,0,0.0,23.76263999938965,23.76263999938965,7,1225
2,0,0,0,0,1,0,0,33,24,1,0,1,4,8,0.11544999480247498,22.167268753051758,22.05181121826172,15,1089
2,0,0,1,0,0,1,0,33,18,0,1,0,0,0,0.0,7.158180236816406,7.158180236816406,12,1089
