business_name,inspection_score,Year,NumberofLocations,Weekend
ESPRESSO ESPRESSIONS CAFE & EATERY,92,2006,110,false
MCDONALD'S,97,2016,646,false
BLUES CENTRAL BAR,96,2016,9,false
THAI VILLAGE RESTAURANT,89,2009,85,false
NEW SAGAYA MIDTOWN MARKET - DELI,82,2006,87,false
HOLIDAY STATIONSTORE #628,94,2004,41,false
"HAN'S TOFU HOUSE, LLC",97,2016,6,false
KIDS' CORP - MULDOON,94,2016,51,false
CARRS #520 - GROCERY,99,2006,36,false
LAKE HOOD ELEMENTARY,100,2001,36,false
CAMPBELL ELEMENTARY SCHOOL,100,2017,40,false
BURGER JIM #1,87,2007,101,false
PEANUT FARM - BAR,92,2009,32,false
TWIN DRAGON,87,2005,127,false
CAROUSEL CHILD CARE CENTER,99,2001,58,false
"HILLCREST CHILDREN'S CTR., INC",95,2007,74,false
NORTH STAR ELEMENTARY SCHOOL,100,2007,46,false
GALLO'S MEXICAN RESTAURANT,83,2016,274,false
GALLO'S MEXICAN RESTAURANT,88,2006,274,false
PHO VIETNAM #4,84,2016,23,false
RONNIE SUSHI 2,86,2017,79,false
UAA - CREEKSIDE COMMONS,91,2008,63,false
GREAT ALASKA PIZZA CO.,97,2017,23,false
SUSITNA ELEMENTARY SCHOOL,99,2007,41,false
CARRS #1809 - RETAIL MEAT,99,2001,21,false
GRACE CHRISTIAN SCHOOL LUNCH PROGRA,90,2007,39,false
PAPA JOHN'S RESTAURANT,100,2009,79,false
CARRS #1817 - STARBUCK'S SNACK BAR,100,2015,22,false
MCDONALD'S,88,2008,646,false
STRAIGHT OUT OF PHILLY ALASKA LLC,100,2005,53,false
CHESTER PARK CORP.,93,2016,60,false
MULDOON PIZZA,93,2007,63,false
KILLER BEE'S ESPRESSO,86,2006,27,false
GASLIGHT BAR,88,2008,18,false
UNCLE JOE'S PIZZERIA #5,93,2005,36,false
5TH AVENUE DELI,94,2006,70,false
PANCHO'S VILLA LOUNGE,96,2008,27,false
CAROUSEL CHILD CARE CENTER,99,2002,58,false
TACO BELL #19953,100,2006,46,false
MR PRIME BEEF,97,2017,37,false
BIG BOY EXPRESS MARKET,99,2001,133,false
ARCTIC ROADRUNNER #2,91,2017,36,false
CHOPSTICKS,91,2016,9,false
CARRS #2628 - DELI,87,2015,48,false
HIDEAWAY BAR,98,2004,34,false
HOLIDAY STATION STORE  #620 SNACK,98,2001,29,false
RAY'S PLACE LLC,92,2007,109,false
EAGLE RIVER CHEVRON-SNACK,95,2016,19,false
TIKAHTNU COMMONS STADIUM 16,94,2016,35,false
PEANUT FARM SPORTS BAR & GRILL,87,2006,50,false
THAI SIAM RESTAURANT,81,2015,56,false
TESORO - HOLLYWOOD SNACK,95,2016,7,false
ANCHORAGE MARRIOTT DOWNTOWN - BAR,98,2008,17,false
88TH ST PIZZA,100,2018,43,false
BURGER JIM #1,87,2007,101,false
FAIRFIELD INN & SUITES,87,2017,28,false
CARRS #1809 - SALAD BAR,94,2007,34,false
LOS ARCOS RESTAURANT,86,2018,79,false
COSTCO WHOLESALE #63 - MEAT,92,2007,26,false
HOLIDAY STATIONSTORE #614,95,2006,39,false
RONNIE SUSHI 2,83,2016,79,false
CHINOOK ELEMENTARY SCHOOL,100,2001,40,false
MCDONALD'S,100,2015,646,false
CAFE AMSTERDAM,100,2008,49,false
PRESTIGE CARE & REHAB CENTER ANCH,99,2016,22,false
WAL-MART CONV. STORE #2070,95,2000,25,false
PROVIDENCE ER COFFEE COURT,100,2008,16,false
BENIHANA RESTAURANT,95,2008,83,false
SERVICE HIGH SCHOOL,95,2001,42,false
O'MALLEY ON THE GREEN - RESTAURANT,98,2006,50,false
ANCHORAGE MICROTEL SNACK BAR,91,2006,28,false
PICCOLINO'S RESTAURANTS INC,100,2015,42,false
SUMMIT SPICE & TEA CO,95,2016,5,false
WAL-MART  STORE #2071,100,2000,19,false
FRED MEYER - RETAIL FISH,98,2008,86,false
ANCHORAGE CORRECTIONAL FACILITY WEST,91,2007,58,false
JACKIE'S PLACE,75,2008,95,false
HACIENDA MEXICAN REST./BAR,97,2006,22,false
DOWNTOWN CHEVRON - SNACK BAR,84,2007,33,false
CHINOOK ELEMENTARY SCHOOL,100,2001,40,false
BELLA VISTA,93,2006,56,false
KODIAK KUP ESPRESSO,95,2009,27,false
FRED MEYER - RETAIL STORE,99,2015,49,false
TRAILSIDE ELEMENTARY SCHOOL,100,2015,38,false
MCDONALD'S,85,2004,646,false
GALLO'S MEXICAN RESTAURANT,92,2004,274,false
HOLIDAY STATIONSTORE #611,100,2004,29,false
HOLIDAY STATIONSTORE #628,95,2000,41,false
CHUGACH PHYSICAL THERAPY,100,2007,26,false
JACK SPRAT,91,2017,34,false
LUIGI'S PIZZA,86,2008,117,false
MT VIEW RED APPLE GROCERY,98,2009,42,false
JALAPENOS MEXICAN RESTAURANT,94,2004,104,false
CARTEE COMPLEX CONCESSION (S),100,2006,15,true
WAL-MART  STORE #2071,100,2017,19,false
CREEKSIDE CHEVRON GROCERY,100,2016,12,false
BEAR TOOTH GRILL,95,2004,75,false
SOUTHSIDE CHEVRON - GROCERY,99,2017,6,false
MCDONALD'S,92,2015,646,false
CLUB PARIS,86,2009,50,false
LEROY'S FAMILY RESTAURANT LLC,89,2015,48,false
COSTCO #63 - PIZZA & DELI,100,2001,37,false
SUBWAY #34109,100,2015,27,false
MT VIEW RED APPLE MKT - MEAT,95,2016,32,false
CHAIR 5,97,2007,72,false
ANCHORAGE SENIOR CENTER,93,2005,95,false
PHO GRILL,83,2017,53,false
MULDOON ELEMENTARY SCHOOL,100,2000,40,false
DIMOND CENTER HOTEL - CAMEL ROCK,100,2003,22,false
PIPER'S RESTAURANT,90,2006,113,false
TACO KING BONIFACE,85,2015,28,false
TRAILSIDE ELEMENTARY SCHOOL,100,2003,38,false
KINLEY'S RESTAURANT & BAR INC,100,2000,71,false
BEAR MOUNTAIN GRILL,88,2017,81,false
CAMP FIRE - CHUGIAK,100,2016,30,false
VILLA PIZZA,92,2006,68,false
OLIVE GARDEN,91,2015,19,false
AK FRESH SEAFOOD & SPICE,95,2016,13,false
RONNIE,87,2009,95,false
WILLARD BOWMAN ELEMENTARY SCH,100,2004,36,false
AFC SUSHI #2628 @ CARRS/SAFEWAY,87,2017,11,false
ICHIBAN RESTAURANT,80,2008,125,false
PHO & THAI CUISINE,75,2016,49,false
BOMBAY DELUXE,95,2017,120,false
SWEET BASIL CAFE,87,2007,96,false
FRED MEYER 00656 - DELI,95,2016,52,false
JASMINE THAI LLC,94,2017,16,false
HOLIDAY STATIONSTORE #614 SNACK,97,2003,57,false
PEANUT FARM SPORTS BAR & GRILL,96,2007,50,false
CENTRALIZED KITCHEN,93,2007,26,false
HILAND MOUNTAIN CORRECTIONAL CTR,86,2008,51,false
PHO VIETNAM RESTAURANT,92,2016,41,false
ROGERS PARK ELEMENTARY SCHOOL,100,2004,38,false
ASIA GARDEN,80,2006,119,false
TEXAS ROADHOUSE OLD SEWARD - REST,82,2018,18,true
TACO GRANDE #1,94,2007,32,false
WHALEY CENTER,100,2004,32,false
BRIGHT BEGINNINGS EARLY LEARNING,91,2006,134,false
BENSON SECONDARY SCHOOL,100,2006,43,false
CHUGIAK EAGLE RIVER SENIOR CENTER - AL,96,2017,30,false
FAITH DAY CARE & LEARNING CENTER,96,2005,43,false
BUCKAROO CLUB,100,2001,19,false
CAMP FIRE - NUNAKA VALLEY,100,2006,43,false
TESORO - SEWARD HWY,97,2015,6,false
SAND LAKE ELEMENTARY SCHOOL,100,2017,19,false
TACO BELL #5649,90,2016,55,false
GALLO'S MEXICAN RESTAURANT,77,2006,274,false
JACKIE'S PLACE,98,2006,95,false
LEROY'S FAMILY RESTAURANT LLC,78,2017,48,false
CARRS #2628 - DELI,96,2006,48,false
DING HOW RESTAURANT,87,2017,196,false
TAKU SCHOOL,100,2009,38,false
SUBWAY OF ALASKA #17981,99,2005,41,false
PITA PIT- SOUTH,93,2015,17,false
FIRE ISLAND RUSTIC BAKESHOP,92,2016,15,false
HOLIDAY STATION STORE #620,99,2004,23,false
BLUE LINE PUB,100,2006,45,false
PANDA EXPRESS,95,2018,11,false
JEEPNEY/ ADOBO GRILL,93,2018,15,false
CAMP FIRE - ALPENGLOW,100,2002,36,false
EAGLE RIVER SNACK BAR,97,2016,56,false
PEGGYS RESTAURANT,88,2005,86,false
TIME OUT LOUNGE,89,2016,15,false
DOUBLE MUSKY INN,99,2000,28,false
INLET VIEW ELEMENTARY SCHOOL,99,2006,38,false
WENDY'S #1,97,2009,63,false
CARRS #1817 - GROCERY,100,2015,26,false
LITTLE DIPPER INC DBA CARPENTIER'S LOUNGE SNACKBAR,95,2007,17,false
PEGGYS RESTAURANT,88,2017,86,false
TOFU HOUSE RESTAURANT,82,2017,28,false
HAMBURGER HAVEN,85,2007,129,false
ASIA GARDEN,94,2008,119,false
ANCHORAGE CHRISTIAN NURSERY &,96,2007,32,false
PIPER'S LOUNGE,97,2016,27,false
HOLIDAY STATION STORE #601 SNACK,92,2005,52,false
MILANO'S PIZZA,93,2015,74,false
CARRS #1802 - DELI,93,2008,56,false
CARRS #1807 - DELI,95,2007,59,false
NEW SAGAYA MIDTOWN - GROCERY,94,2000,29,false
FRED MEYER - STARBUCKS,98,2017,82,false
BENIHANA RESTAURANT,95,2004,83,false
BLUE FOX BAR,98,2000,23,false
LONG BRANCH SALOON,97,2005,91,false
AK PACIFIC UNIVERSITY,95,2002,70,false
MIDNIGHT MOON CO INC DBA CAFE DEL MUNDO,90,2016,18,false
HOLIDAY STATIONSTORE #631,94,2004,31,false
GALLO'S MEXICAN RESTAURANT,99,2000,274,false
KOBE TEPPAYAKI HOUSE,80,2009,151,false
FRED MEYER - STARBUCKS,95,2008,82,false
NUNAKA VALLEY SCHOOL,100,2001,37,false
HUMPY'S GREAT ALASKAN ALEHOUSE,85,2016,78,false
ICHIBAN RESTAURANT,99,2003,125,false
LA MEX DIMOND - BAR,98,2002,30,false
HULA HANDS RESTAURANT,91,2005,181,false
QDOBA RESTAURANT CORP,97,2005,40,false
CARRS #1807 - ORIENT EXPRESS,97,2002,47,false
HOLIDAY STATION STORE #639 - SNACK,100,2016,14,false
STEAMDOT ESPRESSO -O'MALLEY CENTER,97,2015,35,false
JEWEL LAKE TASTEE FREEZ,92,2015,65,false
SUBWAY OF ALASKA #14372,93,2008,62,false
HACIENDA MEXICAN RESTAURANT,93,2004,62,false
PIZZA MAN #1,89,2008,83,false
MCLAUGHLIN YOUTH CENTER,83,2001,35,false
HOLIDAY STATIONSTORE #630,91,2007,31,false
BRIGHT BEGINNINGS EARLY LEARNING,93,2003,134,false
HOLIDAY STATIONSTORE #614,96,2008,39,false
TUDOR ELEMENTARY SCHOOL,100,2003,39,false
CARRS #1817 - GROCERY,93,2008,26,false
BURGER JIM #1,94,2004,101,false
TACO KING,93,2007,115,false
HEARTH ARTISAN PIZZA,71,2018,21,false
CARRS #1809 - DELI,94,2001,50,false
LUIGI'S PIZZA,86,2008,117,false
BASKIN ROBBINS #8046,90,2018,54,false
FIRE LAKE ELEMENTARY CAFETERIA,100,2000,38,false
MULDOON ELEMENTARY SCHOOL,100,2002,40,false
CARRS #520 - SALAD BAR,90,2008,32,false
TACO KING IV,93,2016,41,true
RIZEN GRIND,94,2017,8,false
HOLIDAY STATIONSTORE #607,90,2008,32,false
WONDER PARK SCHOOL,100,2016,37,false
WILLIWAW ELEMENTARY SCHOOL,100,2017,38,false
SULLIVAN ARENA PIZZA STAND,100,2016,24,false
POPEYES CHICKEN AND BISCUITS,89,2009,153,false
PERK-UP ESPRESSO,97,2006,70,false
DAWG HOUSE CAFE,94,2007,66,false
KALADI BROTHERS COFFEE,94,2006,99,false
LUCKY 7 MARKET,100,2000,28,false
HOLIDAY STATION STORE #620,98,2015,23,false
WILLIAM TYSON ELEMENTARY,100,2017,38,false
"BARNES & NOBLE BOOKSELLERS, INC",88,2007,36,false
CRAZY HORSE SALOON RESTAURANT,95,2016,41,false
CONGREGATION BETH SHALOM,97,2016,33,false
BLUE FOX BAR,99,2001,23,false
YAK & YETI HIMALAYAN RESTAURANT,88,2009,74,false
LUCKY GROCERY & DELI,96,2015,13,false
CAPTAIN COOK - THE CAFE,82,2007,54,false
CAMP FIRE - NUNAKA VALLEY,99,2002,43,false
DAMI,79,2018,103,false
PHO GRILL,100,2015,53,false
VILLAGE INN #1,86,2015,66,false
HOLIDAY STATIONSTORE #625,89,2016,36,false
ORIENTAL GARDEN,98,2016,23,false
EAST ANCHORAGE HIGH SCHOOL,100,2009,53,false
URSA MAJOR,100,2001,40,false
CARRS #1805 - DELI,92,2000,86,false
SPARE ROOM (HAROLD'S),87,2003,30,false
SUBWAY OF ALASKA #7527,100,2007,53,false
THAI VILLAGE RESTAURANT,93,2005,85,false
HOMEWOOD SUITES ANCHORAGE,92,2016,13,false
ESSENTIAL 1 POWER STOP,87,2006,44,false
HOLIDAY STATION STORE #601,92,2000,42,false
BRADLEY HOUSE,94,2007,54,false
BOMBAY DELUXE,83,2018,120,false
PHO GRILL,90,2016,53,false
SUBWAY OF  ALASKA #21418,100,2007,45,false
PAPA MURPHY'S,96,2017,110,false
THAI SIAM RESTAURANT,81,2017,56,false
CARRS #1807 - SALAD BAR,91,2004,32,false
LAKEFRONT ANCHORAGE COFFEE COVE,91,2017,5,false
HUMPY'S SUB-ZERO,98,2006,38,false
A SLICE OF HEAVEN - M,100,2018,8,true
LAS MARGARITAS,85,2015,54,false
ANCHORAGE MICROTEL SNACK BAR,91,2007,28,false
AURORA SCHOOL,100,2015,42,false
SICILY'S PIZZA,87,2004,323,false
AJ'S RIB-A-GO-GO,100,2015,28,false
BRANDIES,95,2006,34,false
JACKIE'S PLACE,75,2008,95,false
NORTH STAR ELEMENTARY SCHOOL,100,2007,46,false
CARRS #1812 - SALAD BAR,100,2006,36,false
FRED MEYER - DELI,92,2008,189,false
ANCHORAGE CHRISTIAN PRESCHOOL,91,2007,48,false
DOWNTOWN CHEVRON - SNACK BAR,91,2007,33,false
STUDENT NUTRITION CENTER,100,2000,31,false
STUDENT NUTRITION CENTER,100,2015,31,false
CHESTER VALLEY SCHOOL,99,2002,37,false
CAMP FIRE - SCENIC PARK,100,2009,38,false
LAKE OTIS ELEMENTARY SCHOOL,100,2009,38,false
ALASKA PSYCHIATRIC INSTITUTE COFFEE,100,2018,16,false
JALAPENOS MEXICAN RESTAURANT,83,2016,104,false
TACO KING #2,93,2003,89,false
MOMMA O'S SEAFOOD,86,2015,26,false
SOUTHSIDE STRENGTH AND FITNESS,97,2016,9,false
QDOBA RESTAURANT CORP,90,2007,40,false
SUBWAY OF ALASKA #3379,98,2015,55,false
BASKIN ROBBINS #8046,90,2006,54,false
SHOCKWAVE TRAMPOLINE PARK,94,2017,7,false
WENDY'S #9,98,2015,46,false
COSTCO WHOLESALE #63,95,2001,23,false
STARBUCKS-TICKET COUNTER,95,2007,31,false
CHUGIAK/EAGLE RIVER FOOD PANTRY,100,2016,15,false
CHILDREN'S WORLD,87,2008,58,false
ANCHORAGE MARRIOTT DOWNTOWN,96,2009,43,false
BEAN'S CAFE INC,94,2004,49,false
CARRS #1817 - RETAIL MEAT,100,2008,18,false
"ALASKA MINT, LLC",93,2001,15,false
COLD STONE CREAMERY,100,2007,92,false
THAI GARDEN,96,2003,62,false
BERNIE'S BUNGALOW LOUNGE,87,2006,48,false
EAGLE RIVER SNACK BAR,99,2005,56,false
GUIDOS PIZZA #2,91,2009,50,false
CREEKSIDE ELEMENTARY SCHOOL,100,2006,39,false
BERNIE'S BUNGALOW LOUNGE,88,2004,48,false
ARBY'S,89,2007,128,false
THE SMOKE HOUSE #3,88,2017,13,false
MARX BROTHERS CAFE,100,2005,29,false
MARCO T'S PIZZERIA,97,2016,4,false
CHEPO'S,76,2016,83,false
TACO KING BONIFACE,92,2016,28,false
TESORO -SEWARD HWY - SNACK,93,2016,7,false
DARK HORSE COFFEE CO.,91,2007,37,false
ROUND TABLE PIZZA,87,2018,14,false
CAMP FIRE - HOMESTEAD,100,2007,34,false
FAITH DAY CARE & LEARNING CENTER,98,2016,43,false
BAYSHORE EARLY LEARNING CENTERS,100,2000,22,false
ANCHORAGE MARRIOTT DOWNTOWN,85,2008,43,false
LUIGI'S PIZZA,84,2009,117,false
MILLENIUM HOTEL - FLYING MACHINE,86,2016,123,false
FAT PTARMIGAN MANAGMENT CO,88,2017,19,false
VILLAGE INN #1,93,2008,66,false
WHITE SPOT CAFE,98,2016,3,false
SUITE 100 RESTAURANT,94,2007,52,false
ANCHORAGE COMFORT INN - POOL,100,2004,40,false
LAHN PAD-THAI RESTAURANT,84,2009,102,false
"HILLCREST CHILDREN'S CTR., INC",88,2017,74,false
BOBBY'S CAFE,96,2004,55,false
YUKON CONCESSION,100,2002,24,false
FRED MEYER - RETAIL FISH,97,2001,86,false
FRED MEYER - RETAIL STORE,98,2007,49,false
O'MALLEY ON THE GREEN - RESTAURANT,98,2007,50,false
KOREAN RICE CAKE CO,78,2009,49,false
ANCHORAGE MARRIOTT DOWNTOWN - POOL,100,2002,28,false
BENIHANA RESTAURANT,85,2016,83,false
TWIN DRAGON,88,2009,127,false
HOLIDAY STATIONSTORE #614 SNACK,95,2016,57,false
ANCHORAGE CHRISTIAN PRESCHOOL,93,2009,48,false
JACKIE'S PLACE,91,2006,95,false
LUIGI'S PIZZA,97,2007,117,false
BRADLEY HOUSE - BAR,100,2003,21,false
SUBWAY OF ALASKA #4802,87,2009,37,false
BAYSHORE EARLY LEARNING CENTERS,100,2002,22,false
SUBWAY,96,2009,99,false
JALAPENOS MEXICAN RESTAURANT,82,2016,104,false
"ALASKA CLUB WEST, THE - SNACK BAR",100,2002,40,false
CARRS #1812 - RETAIL FISH,100,2016,28,false
OUTBACK STEAKHOUSE - BAR,96,2009,36,false
ANCHORAGE COMMUNITY YMCA - KASUUN,97,2018,10,false
PIZZA PLAZA,100,2006,90,false
GWENNIES RESTAURANT,84,2005,126,false
COSTCO WHOLESALE #63 - PROCESSOR,100,2001,24,false
FRED MEYER - DELI,95,2017,189,false
BARTLETT HIGH SCHOOL,100,2006,59,false
BURGER JIM #1,91,2002,101,false
FRED MEYER - RETAIL MEAT,92,2008,77,false
FRED MEYER RETAIL STORE,100,2008,94,false
STOP N SHOP - MANILA BAKE,93,2016,14,false
PEANUT FARM SPORTS BAR & GRILL,90,2009,50,false
NEW SAGAYA MIDTOWN MARKET - DELI,91,2007,87,false
CARRS #1805 - BAKERY,99,2017,29,false
DING HOW RESTAURANT,80,2009,196,false
"ARC ESPRESSO, THE",99,2016,31,false
PETERS CREEK CHEVRON GROCERY & LIQU,93,2016,41,false
UAA-CULINARY ARTS - LUCY CUDDY HALL,100,2015,34,false
BAYSHORE ELEMENTARY SCHOOL,100,2008,40,false
"PERFECT CUP PLUS, THE",92,2000,91,false
CAPTAIN COOK - SPA/ COED,100,2006,29,false
GWENNIES RESTAURANT,83,2004,126,false
WAL-MART SUPERCENTER #2188 - BAKERY,97,2016,16,false
WILLARD BOWMAN ELEMENTARY SCH,100,2018,36,false
BOMBAY DELUXE,95,2006,120,false
TOWNE PLACE SUITES  BY MARRIOTT -SPA,100,2016,17,false
COSTCO WHOLESALE # 63 - BAKERY,100,2008,25,false
GREAT ALASKA PIZZA CO #18,98,2016,27,false
GWENNIES RESTAURANT,81,2008,126,false
KALADI BROS. COFFEE,86,2006,48,false
BARTLETT HIGH SCHOOL,100,2005,59,false
SPENARD ROAD HOUSE - BAR,96,2016,12,false
COSTCO #63 - PIZZA & DELI,100,2008,37,false
BOYS & GIRLS CLUB -MULDOON,91,2008,49,false
HOLIDAY STATIONSTORE SNACK #610,95,2016,38,false
HOLIDAY STATIONSTORE #628 SNACKBAR,95,2017,57,false
HOMESTEAD ELEMENTARY SCHOOL,100,2015,38,false
CHINA TOWN RESTAURANT,92,2016,28,false
ROCHELLE'S ICE CREAM - S,100,2004,17,false
CARRS #1805 - GROCERY,99,2007,42,false
ROCKY MOUNTAIN CHOCOLATE FACTORY,88,2017,7,false
CAFE AMSTERDAM,100,2004,49,false
ANCHORAGE CORRECTIONAL COMPLEX EAST,96,2017,67,false
HOLY SPIRIT CENTER,100,2008,24,false
CARRS #1805 - STARBUCKS,98,2017,23,false
LEROY'S FAMILY RESTAURANT LLC,78,2017,48,false
CARL'S JR RESTAURANT,95,2007,254,false
CAFE AMSTERDAM,84,2006,49,false
RONNIE,86,2007,95,false
MCDONALD'S,96,2007,646,false
EDDIES SPORTS BAR-REST,92,2016,17,false
SOUPER BOWL,93,2009,59,false
UNCLE JOE'S PIZZERIA #4,93,2016,40,false
CAPRI PIZZA,95,2007,28,false
MCDONALD'S,97,2007,646,false
MCDONALD'S,93,2016,646,false
HOLIDAY STATIONSTORE #624,91,2007,28,false
CARL'S JR RESTAURANT,99,2015,254,false
CAMP FIRE - POLARIS,100,2007,21,false
ANCHORAGE RESCUE MISSION,100,2003,59,false
DIMOND SKATE LAND,99,2006,20,false
LITTLE ITALY,94,2016,66,false
PITA PIT,100,2015,15,false
CACHE STORE 2 - SNACK,90,2016,8,false
CARRS #1807- RETAIL MEAT,94,2000,23,false
49TH STATE BREWERY,88,2017,13,false
HILLTOP SKI AREA,100,2015,55,false
BOBBY'S CAFE,92,2015,55,false
MCDONALD'S,100,2004,646,false
DAWG HOUSE CAFE,94,2007,66,false
THAI VILLAGE RESTAURANT,90,2016,85,false
KALADI BROTHERS COFFEE,89,2006,99,false
SOUTH RESTAURANT + COFFEEHOUSE - REST,87,2017,18,false
AFC SUSHI #18 @ FRED MEYER #18,86,2008,51,false
WILMA'S PLACE,100,2004,11,false
JAVA THE HUT,81,2009,79,false
FIRE LAKE ELEMENTARY CAFETERIA,100,2016,38,false
PROVIDENCE HOSPITAL KITCHEN,94,2016,42,false
BEAR VALLEY ELEMENTARY,100,2008,38,false
NORTHWOOD SCHOOL,100,2009,38,false
CRYSTAL CHILD DEVELOPMENT CENTER - RASPBERRY,100,2016,11,false
CAMPBELL ELEMENTARY SCHOOL,100,2016,40,false
BEAR MOUNTAIN GRILL,96,2004,81,false
KING CAREER CENTER,85,2000,28,false
CAFE AMSTERDAM,84,2005,49,false
TESORO NORTHSTORE #80 - SNACK BAR,92,2018,9,false
HOLIDAY STATIONSTORE SNACK #610,95,2007,38,false
CAMP FIRE - RUSSIAN JACK,100,2006,45,false
CENTURY THEATRE,100,2008,31,false
GRUENING MIDDLE SCHOOL,100,2006,40,false
KING CAREER CENTER,81,2000,28,false
BELLA VISTA,98,2017,56,false
"MULDOON FRUITLAND, INC",79,2015,42,false
ANCHORAGE SENIOR CENTER,82,2016,95,false
SEWARD'S FOLLY- BAR,97,2017,11,false
ANCHORAGE SENIOR CENTER,82,2016,95,false
CAMP FIRE - HUFFMAN,100,2008,28,false
FUKUMARU TERIYAKI,98,2016,43,false
SWEET PINK PEPPER,90,2005,154,false
BENIHANA RESTAURANT,89,2005,83,false
OUTBACK STEAKHOUSE REST.,90,2016,124,false
CENTRAL MIDDLE SCHOOL,100,2003,42,false
O'BRADY'S BURGERS #2,82,2009,58,false
BEAN'S CAFE INC,94,2002,49,false
ORGANIC OASIS HEALTH FOODS,93,2007,96,false
FRED MEYER RETAIL STORE,98,2017,94,false
CARRS #2628 - DELI,93,2016,48,false
GALLO'S LOUNGE,96,2004,32,false
LUCKY GROCERY & DELI,100,2016,13,false
CARRS #1813 - SALAD BAR,100,2015,52,false
SOUPER BOWL,78,2006,59,false
HUMPYS GREAT ALASKA ALEHOUSE,98,2016,16,false
GALLO'S MEXICAN RESTAURANT,90,2007,274,false
SCENIC PARK ELEMENTARY SCHOOL,100,2016,38,false
PETROLEUM CLUB OF ANCHORAGE,96,2016,68,false
MARBLE SLAB CREAMERY,89,2009,22,false
AL'S ALASKAN INN,90,2006,30,false
CHINA LIGHTS ORIENTAL CUISINE LLC,84,2017,178,false
NAPOLI'S PIZZA,86,2009,77,false
PEKING WOK,72,2009,271,false
PETER'S SUSHI SPOT,89,2015,56,false
ANCHORAGE RESCUE MISSION,83,2006,59,false
CAPTAIN COOK - SPA/ COED,100,2005,29,false
HOLIDAY STATIONSTORE #607,97,2000,32,false
PAPA JOHN'S RESTAURANT,100,2016,79,false
KALADI BROTHERS COFFEE (PAC),89,2005,27,false
"KOBUK, THE",100,2004,14,false
CARL'S JR RESTAURANT,100,2015,254,false
NEW SAGAYA MIDTOWN MARKET - SALAD,95,2009,41,false
ANCHORAGE MARRIOTT DOWNTOWN - POOL,100,2016,28,false
TESORO NORTHSTORE #80 - SNACK BAR,100,2017,9,false
"MULDOON FRUITLAND, INC",79,2015,42,false
ROMANO'S,94,2008,54,false
DOWNTOWN SHELL  A & W,86,2006,105,false
ALASKAN RUSTIC MARKET,100,2002,21,false
ANCH HILTON - BRUINS,86,2006,34,false
SUSITNA ELEMENTARY SCHOOL,100,2015,41,false
HOLIDAY STATIONSTORE #637 SNACKBAR,96,2017,39,false
OUTBACK STEAKHOUSE REST.,91,2005,124,false
DOWNTOWN SHELL  A & W,95,2009,105,false
GORSUCH BOY SCOUT CAMP,93,2016,34,false
BERNIE'S BUNGALOW LOUNGE,87,2006,48,false
BERNIE'S BUNGALOW LOUNGE,94,2006,48,false
GALLO'S MEXICAN RESTAURANT,77,2006,274,false
THAI GARDEN,93,2016,62,false
KINLEY'S RESTAURANT & BAR INC,91,2018,71,false
JAVA THE HUT,83,2017,79,false
DENNY'S,85,2017,111,false
"KID'S CORPS, INC - RIDGELINE TERRACE",100,2016,2,false
GASLIGHT BAR,95,2006,18,false
LAS MARGARITAS,98,2004,54,false
KALADI BROTHERS COFFEE CO,91,2015,60,false
HOLIDAY STATIONSTORE #632 SNACK,95,2003,34,false
CARRS #1817 - DELI,89,2001,72,false
CAPTAIN COOK - MAIN KITCHEN,93,2007,40,false
CHAIR 5,91,2015,72,false
NEW ASIA RESTAURANT,94,2015,32,false
KIDS' CORP - MULDOON,100,2007,51,false
MEKONG RESTAURANT,78,2008,86,false
ANCHORAGE COMMUNITY YMCA - POOL,100,2000,53,false
ICHIBAN RESTAURANT,78,2007,125,false
CCS EARLY LEARNING CENTER,100,2015,43,false
AK FRESH SEAFOOD & SPICE,93,2017,13,false
JUDY'S CAFE,84,2006,55,false
AWAIC,88,2018,50,false
L'AROMA BAKERY & DELI - RESTAURANT,97,2008,161,false
"NEW CENTRAL MARKET, THE",92,2006,55,false
KOREAN RICE CAKE CO,89,2015,49,false
BLACK BEAR COFFEE COMPANY,94,2004,55,false
UNCLE JOE'S PIZZERIA #3,93,2006,38,false
FIRETAP RESTAURANT & ALEHOUSE,82,2016,23,false
TIME OUT LOUNGE,96,2018,15,false
SHINES ASIAN FUSION BISTRO,83,2017,54,false
BRIGHT BEGINNINGS EARLY LEARNING,89,2002,134,false
ASIA GARDEN,83,2016,119,false
OCEANVIEW ELEMENTARY SCHOOL,99,2005,39,false
ORSO,88,2018,39,false
BAXTER ELEMENTARY SCHOOL,100,2009,38,false
"OLIVE GARDEN ITALIAN RESTAURANT, THE #4412",83,2015,37,false
VILLA PIZZA,85,2008,68,false
"ALASKA CLUB SOUTH, THE",100,2009,54,false
WHALEY CENTER,100,2016,32,false
FRED MEYER - DELI,92,2008,189,false
CHUGIAK ELEMENTARY SCHOOL,100,2000,41,false
MOCHA MASTERS,92,2016,29,false
NORDSTROM - CAFE EXPRESS,100,2007,38,false
CHARLIE'S BAKERY,93,2017,3,false
"ALASKA CLUB EAST - DECK, THE",100,2001,46,false
JUDY'S CAFE,94,2007,55,false
CENTRAL MIDDLE SCHOOL,100,2006,42,false
RAVENWOOD ELEMENTARY CAFETERIA,100,2017,37,false
MCDONALD'S,95,2015,646,false
CARRS #1802 - DELI,89,2009,56,false
