schoolid,hispanic,college,black,otherrace,female,register,distance
1718,0,1,0,0,1,0,15.000000953674316
1718,0,1,0,0,0,0,15.000000953674316
1744,0,0,0,0,1,1,12.0
1744,0,0,0,0,0,1,12.0
1744,0,1,0,0,1,1,12.0
1744,0,1,0,0,0,1,12.0
1744,0,1,0,0,0,1,12.0
1744,0,0,0,0,0,1,12.0
1744,0,0,0,0,1,1,12.0
1765,0,1,0,0,0,1,3.0
1765,0,1,0,0,1,1,3.0
1765,0,0,0,0,1,1,3.0
1765,0,0,0,0,0,1,3.0
1765,1,0,0,0,0,0,3.0
1765,0,0,0,0,0,1,3.0
1765,0,0,1,0,0,0,3.0
1765,0,0,0,0,1,1,3.0
1765,0,1,0,0,1,1,3.0
1766,1,1,0,0,1,1,3.0
1766,1,0,0,0,1,0,3.0
1766,1,0,0,0,0,1,3.0
1766,1,0,0,0,0,0,3.0
1766,1,0,0,0,0,1,3.0
1766,1,0,0,0,0,0,3.0
1766,1,0,0,0,1,1,3.0
1766,1,0,0,0,1,1,3.0
1766,1,0,0,0,0,1,3.0
1766,1,0,0,0,0,1,3.0
1766,1,0,0,0,0,1,3.0
1766,1,0,0,0,0,1,3.0
1766,0,1,1,0,1,1,3.0
1779,1,0,0,0,0,1,1.0
1779,0,1,1,0,1,1,1.0
1779,0,0,1,0,0,1,1.0
1779,0,1,1,0,1,1,1.0
1779,0,1,1,0,1,1,1.0
1779,0,0,1,0,1,1,1.0
1779,0,0,0,1,1,0,1.0
1779,0,0,0,0,1,0,1.0
1779,0,0,0,0,0,1,1.0
1821,0,1,0,0,0,1,2.0
1821,0,1,0,0,1,1,2.0
1821,0,1,0,0,1,1,2.0
1821,1,1,0,0,1,1,2.0
1821,0,1,0,0,0,1,2.0
1821,0,1,0,0,1,1,2.0
1821,0,1,0,0,0,1,2.0
1821,0,1,0,0,0,1,2.0
1821,0,1,0,0,0,1,2.0
1821,0,1,0,1,0,0,2.0
1821,0,1,0,0,1,1,2.0
1821,0,1,0,0,1,1,2.0
1824,0,1,0,1,1,1,2.0
1824,0,0,0,1,1,1,2.0
1824,1,0,0,0,1,1,2.0
1824,1,0,0,0,1,1,2.0
1824,1,0,0,0,0,1,2.0
1843,0,1,0,0,1,1,4.0
1843,1,0,0,0,0,0,4.0
1843,1,0,0,0,1,0,4.0
1843,0,1,0,0,1,1,4.0
1843,0,1,0,0,0,1,4.0
1843,0,0,0,0,0,1,4.0
1843,0,0,0,0,0,0,4.0
1843,0,0,0,0,1,0,4.0
1843,0,1,0,0,0,1,4.0
1858,1,1,0,0,0,0,3.0
1858,0,1,0,1,1,0,3.0
1864,0,1,1,0,0,1,5.0
1864,0,1,0,0,0,1,5.0
1864,0,0,0,0,0,1,5.0
1864,0,0,0,0,1,1,5.0
1864,0,1,0,0,1,1,5.0
1889,0,1,0,0,1,1,12.0
1889,1,1,0,0,1,1,12.0
1889,0,1,0,0,1,1,12.0
1889,0,1,0,0,1,1,12.0
1889,1,1,0,0,1,0,12.0
1889,0,1,1,0,1,1,12.0
1889,0,1,0,0,1,1,12.0
1889,0,1,0,0,1,1,12.0
1889,1,1,0,0,1,1,12.0
1889,0,1,0,0,1,1,12.0
1889,1,1,0,0,1,1,12.0
1889,0,1,0,0,1,1,12.0
1889,0,1,0,0,1,1,12.0
1889,0,0,0,0,1,1,12.0
1889,0,1,0,0,1,1,12.0
1889,0,1,0,0,1,1,12.0
1889,0,1,0,0,1,1,12.0
1889,0,1,0,0,1,1,12.0
1889,0,1,0,0,1,1,12.0
1889,0,1,0,0,1,0,12.0
1889,1,1,0,0,1,1,12.0
1889,0,1,0,0,1,1,12.0
1889,0,1,0,0,1,0,12.0
1889,1,1,0,0,1,0,12.0
1889,0,1,0,1,1,0,12.0
1889,0,1,0,0,1,1,12.0
1889,0,1,0,0,1,1,12.0
1892,0,0,0,0,0,1,7.0
1892,0,0,1,0,1,0,7.0
1892,0,1,0,0,1,0,7.0
1892,0,1,0,0,1,0,7.0
1892,0,0,0,0,0,1,7.0
1892,0,1,0,0,0,1,7.0
1892,0,0,0,0,0,0,7.0
1892,0,0,0,0,0,0,7.0
1892,0,0,0,0,0,1,7.0
1892,0,0,0,0,1,0,7.0
1892,0,0,0,0,0,1,7.0
1892,0,1,0,0,1,0,7.0
1903,0,1,0,0,1,1,12.0
1903,0,1,0,0,1,1,12.0
1903,0,1,0,1,1,1,12.0
1903,0,0,0,0,1,1,12.0
1903,0,1,0,0,1,0,12.0
1903,0,1,0,0,0,0,12.0
1906,0,1,0,0,1,1,8.0
1906,0,1,1,0,1,1,8.0
1906,0,1,0,0,1,1,8.0
1906,0,0,0,0,0,0,8.0
1906,1,1,0,0,0,0,8.0
1906,0,1,0,0,0,1,8.0
1906,0,1,0,0,0,1,8.0
1906,0,1,0,0,1,1,8.0
1906,0,0,0,0,0,1,8.0
1906,1,1,0,0,1,1,8.0
1906,0,1,0,0,0,1,8.0
1906,0,1,0,0,0,1,8.0
1906,1,0,0,0,1,0,8.0
1906,0,1,0,0,1,0,8.0
1906,0,0,0,0,0,0,8.0
1906,0,1,0,0,0,1,8.0
1906,0,1,0,0,1,1,8.0
1906,0,1,0,0,1,1,8.0
1906,0,1,0,0,0,1,8.0
1906,0,1,0,0,0,0,8.0
1906,0,1,0,0,1,1,8.0
1906,0,1,0,0,0,1,8.0
1906,0,1,0,0,1,1,8.0
1906,0,0,0,0,1,1,8.0
1906,0,1,0,0,0,1,8.0
1906,1,1,0,0,0,1,8.0
1906,0,1,0,0,1,0,8.0
1906,0,1,0,0,1,1,8.0
1906,0,1,0,0,1,1,8.0
1906,0,1,0,0,0,0,8.0
1906,0,0,0,0,1,1,8.0
1907,0,1,0,0,1,0,3.0
1907,0,0,0,0,0,1,3.0
1907,0,0,0,0,0,1,3.0
1907,1,1,0,0,1,1,3.0
1907,0,0,0,1,0,1,3.0
1907,1,0,0,0,1,0,3.0
1907,0,0,0,0,0,0,3.0
1907,0,0,0,0,0,1,3.0
1907,0,0,0,0,1,1,3.0
1907,0,0,0,0,0,1,3.0
1907,0,0,0,0,0,1,3.0
1907,0,1,0,0,0,0,3.0
1907,0,0,0,0,0,0,3.0
1908,1,1,0,0,1,0,2.0
1908,0,1,0,0,0,0,2.0
1908,0,1,0,0,1,1,2.0
1908,0,1,0,0,0,0,2.0
1908,0,1,0,0,1,0,2.0
1908,0,1,0,0,1,0,2.0
1908,1,0,0,0,0,1,2.0
1908,0,0,0,1,1,0,2.0
1908,0,0,0,0,0,1,2.0
1908,0,1,0,0,1,0,2.0
1909,0,0,0,0,0,0,15.000000953674316
1909,0,0,0,0,0,1,15.000000953674316
1909,0,1,0,1,0,1,15.000000953674316
1909,0,0,0,0,1,0,15.000000953674316
1909,0,1,0,0,0,1,15.000000953674316
1909,0,1,0,0,0,1,15.000000953674316
1909,0,1,0,0,1,1,15.000000953674316
1909,0,1,0,0,1,1,15.000000953674316
1909,0,0,0,1,0,1,15.000000953674316
1909,0,1,0,0,0,1,15.000000953674316
1909,0,1,0,0,1,0,15.000000953674316
1916,0,0,0,0,1,1,12.0
1916,0,0,0,0,1,0,12.0
1916,0,0,0,0,0,0,12.0
1916,0,1,0,0,1,1,12.0
1916,0,1,0,0,1,1,12.0
1916,1,1,0,0,1,1,12.0
1916,0,0,0,0,1,1,12.0
1916,0,0,0,0,1,1,12.0
1916,0,0,0,0,0,1,12.0
1916,0,1,0,0,0,1,12.0
1916,0,0,0,0,0,1,12.0
1916,0,1,0,0,1,1,12.0
1925,0,0,0,0,0,0,8.0
1925,0,1,0,0,0,1,8.0
1925,1,1,0,0,1,1,8.0
1925,0,1,0,0,1,1,8.0
1925,1,0,0,0,1,0,8.0
1925,0,0,0,0,1,0,8.0
1925,0,1,0,0,1,1,8.0
1925,0,0,0,0,0,1,8.0
1925,0,0,0,0,0,0,8.0
1926,1,0,0,0,0,1,3.0
1926,0,0,0,0,0,0,3.0
1926,0,0,0,0,1,0,3.0
1926,0,1,0,0,1,1,3.0
1926,0,1,0,0,1,0,3.0
1926,0,1,0,0,0,1,3.0
1926,1,0,0,0,0,1,3.0
1926,0,1,0,0,0,1,3.0
1926,0,1,0,0,1,1,3.0
1942,0,1,1,0,0,1,16.0
1942,0,0,0,0,0,0,16.0
1942,0,1,0,0,0,0,16.0
1942,0,0,0,0,0,1,16.0
1942,0,0,0,0,0,0,16.0
1942,0,0,0,0,0,0,16.0
1942,0,1,0,0,0,1,16.0
1942,0,1,0,0,0,1,16.0
1942,0,0,1,0,0,1,16.0
1942,0,1,0,0,0,1,16.0
1946,0,0,0,0,0,0,8.0
1946,0,0,0,0,1,1,8.0
1946,0,1,0,0,1,1,8.0
1946,0,0,0,0,0,0,8.0
1946,0,0,0,1,1,1,8.0
1946,0,1,0,0,0,1,8.0
1946,0,0,0,1,1,1,8.0
1946,0,0,0,0,1,1,8.0
1946,0,1,0,0,0,1,8.0
1948,0,0,0,0,1,0,8.0
1948,0,1,0,0,0,1,8.0
1948,0,0,0,0,0,0,8.0
1948,1,0,0,0,0,0,8.0
1948,0,1,0,0,0,1,8.0
1948,0,0,0,0,1,0,8.0
1948,0,0,0,0,1,1,8.0
1948,0,0,0,0,1,1,8.0
1948,0,1,0,0,0,1,8.0
1948,0,0,0,0,1,0,8.0
1948,1,1,0,0,0,1,8.0
1948,0,0,0,0,0,1,8.0
1948,0,0,0,0,1,1,8.0
2001,0,1,0,1,0,0,5.0
2001,1,1,0,0,0,1,5.0
2001,0,1,0,1,0,1,5.0
2001,0,1,0,0,0,1,5.0
2001,0,1,0,0,0,1,5.0
2001,0,1,0,0,0,1,5.0
2001,0,1,0,0,0,1,5.0
2001,0,1,0,0,0,0,5.0
2001,0,1,0,0,0,1,5.0
2001,1,1,0,0,0,1,5.0
2001,0,1,0,0,0,1,5.0
2001,0,1,1,0,0,1,5.0
2001,0,1,0,0,0,1,5.0
2023,0,1,1,0,1,1,4.0
2023,1,0,0,0,1,1,4.0
2023,0,0,1,0,0,1,4.0
2023,0,0,1,0,1,0,4.0
2023,0,0,1,0,0,1,4.0
2023,0,1,1,0,1,1,4.0
2023,0,1,1,0,1,1,4.0
2030,0,1,0,0,0,1,7.0
2030,1,0,0,0,1,0,7.0
2030,0,1,0,0,1,1,7.0
2030,0,0,0,0,0,0,7.0
2030,0,0,0,0,1,1,7.0
2030,0,0,0,0,1,0,7.0
2030,0,1,0,0,0,0,7.0
2030,0,1,0,0,1,1,7.0
2030,0,0,0,0,1,0,7.0
2034,0,0,0,0,1,1,15.000000953674316
2034,0,0,0,0,0,0,15.000000953674316
2034,0,0,0,0,0,1,15.000000953674316
2034,0,1,0,0,0,1,15.000000953674316
2034,0,1,0,0,1,0,15.000000953674316
2034,0,0,0,1,0,0,15.000000953674316
2034,0,0,0,0,1,0,15.000000953674316
2034,0,0,0,0,1,0,15.000000953674316
2034,0,0,0,0,0,1,15.000000953674316
2034,0,1,0,1,1,1,15.000000953674316
2034,0,0,0,0,0,0,15.000000953674316
2034,0,0,0,0,0,1,15.000000953674316
2034,0,1,0,0,0,1,15.000000953674316
2034,0,0,0,0,1,0,15.000000953674316
2034,0,1,0,0,1,1,15.000000953674316
2034,0,0,0,0,1,1,15.000000953674316
2034,1,0,0,0,0,0,15.000000953674316
2044,1,1,0,0,1,1,15.000000953674316
2044,0,1,0,0,0,0,15.000000953674316
2044,0,1,0,0,1,1,15.000000953674316
2044,0,1,0,0,1,0,15.000000953674316
2044,0,1,0,0,0,0,15.000000953674316
2044,0,1,0,0,1,1,15.000000953674316
2044,0,1,0,0,0,1,15.000000953674316
2044,0,0,0,0,1,0,15.000000953674316
2044,1,1,0,0,0,1,15.000000953674316
2044,0,1,0,0,1,1,15.000000953674316
2044,0,1,0,0,0,1,15.000000953674316
2044,0,0,0,0,0,0,15.000000953674316
2044,0,1,0,0,1,1,15.000000953674316
2044,0,1,0,0,1,0,15.000000953674316
2058,0,1,0,0,0,1,1.0
2058,0,0,0,0,0,1,1.0
2058,0,0,0,0,1,1,1.0
2058,0,1,0,0,0,1,1.0
2058,1,0,0,0,1,0,1.0
2058,0,0,0,0,0,0,1.0
2058,0,0,0,0,0,0,1.0
2058,0,1,0,0,1,1,1.0
2058,1,0,0,0,1,1,1.0
2058,0,0,0,1,0,0,1.0
2060,1,1,0,0,0,0,10.0
2060,0,1,0,0,1,1,10.0
2060,0,1,0,0,1,1,10.0
2060,0,1,0,0,0,0,10.0
2060,0,0,0,0,0,0,10.0
2060,0,1,0,0,0,1,10.0
2060,0,0,0,0,0,1,10.0
2070,0,0,0,0,0,1,20.0
2070,0,1,0,0,0,1,20.0
2070,0,1,0,0,1,1,20.0
2070,0,1,0,0,0,1,20.0
2070,0,1,0,0,0,0,20.0
2070,0,1,0,0,0,1,20.0
2070,0,1,0,0,1,1,20.0
2070,0,1,0,0,1,1,20.0
2070,0,0,0,0,1,1,20.0
2070,0,1,0,0,0,1,20.0
2070,0,0,0,0,1,0,20.0
2070,0,0,0,0,0,0,20.0
2070,0,0,0,0,0,1,20.0
2070,0,1,0,0,0,1,20.0
2070,0,1,0,0,1,1,20.0
2070,0,1,0,0,0,0,20.0
2076,0,1,0,0,1,1,8.0
2076,0,1,0,0,1,1,8.0
2076,0,0,0,0,1,0,8.0
2076,0,1,0,0,0,1,8.0
2076,0,1,0,0,1,1,8.0
2076,0,0,0,0,0,0,8.0
2076,0,1,0,0,1,1,8.0
2076,0,0,0,0,1,1,8.0
2076,1,0,0,0,1,0,8.0
2076,0,0,0,0,0,1,8.0
2076,0,0,0,0,1,1,8.0
2094,0,1,1,0,1,1,12.0
2094,0,0,0,1,0,0,12.0
2094,0,1,0,0,1,0,12.0
2094,0,0,0,0,1,0,12.0
2094,1,1,0,0,1,1,12.0
2094,0,1,0,0,0,0,12.0
2094,0,1,0,0,0,1,12.0
2094,0,1,0,0,1,0,12.0
2094,0,1,0,0,0,0,12.0
2094,0,1,1,0,1,0,12.0
2094,0,0,0,0,1,0,12.0
2094,0,1,1,0,1,1,12.0
2094,0,1,0,0,1,1,12.0
2101,0,1,0,0,0,1,5.0
2101,0,0,0,0,0,0,5.0
2106,0,0,1,0,1,1,1.0
2106,0,0,1,0,1,1,1.0
2106,1,0,0,0,1,1,1.0
2106,1,0,0,0,1,1,1.0
2106,1,0,0,0,0,1,1.0
2106,1,0,0,0,0,0,1.0
2106,1,0,0,0,1,1,1.0
2106,0,0,1,0,0,1,1.0
2106,1,1,0,0,1,1,1.0
2106,0,0,1,0,1,0,1.0
2106,1,0,0,0,1,0,1.0
2106,0,0,1,0,1,1,1.0
2106,0,0,1,0,0,1,1.0
2106,1,0,0,0,0,1,1.0
2106,1,1,0,0,1,1,1.0
2106,1,0,0,0,1,0,1.0
2106,1,1,0,0,1,1,1.0
2106,1,1,0,0,1,1,1.0
2131,0,1,0,0,0,0,1.0
2131,0,1,0,0,1,1,1.0
2131,0,0,0,0,1,0,1.0
2131,1,0,0,0,0,0,1.0
2131,0,0,0,0,0,0,1.0
2131,0,0,0,0,0,1,1.0
2131,0,0,0,0,1,1,1.0
2131,0,0,0,0,1,0,1.0
2131,0,0,0,0,0,0,1.0
2131,0,1,0,0,0,0,1.0
2131,0,0,0,0,0,1,1.0
2141,0,1,1,0,0,1,5.0
2141,0,0,0,0,1,1,5.0
2141,0,1,0,0,1,1,5.0
2141,0,1,0,0,0,0,5.0
2141,0,1,0,0,0,1,5.0
2141,0,0,0,0,1,1,5.0
2141,0,1,0,0,0,1,5.0
2141,0,0,0,0,1,0,5.0
2141,0,1,0,0,1,1,5.0
2141,0,0,0,0,0,1,5.0
2141,0,1,1,0,0,0,5.0
2141,0,1,0,0,0,1,5.0
2141,0,0,1,0,1,1,5.0
2141,0,0,0,0,0,1,5.0
2141,0,0,0,0,1,0,5.0
2141,0,0,0,0,1,0,5.0
2149,0,1,0,0,1,0,15.000000953674316
2149,0,0,0,0,1,0,15.000000953674316
2149,0,0,0,0,1,0,15.000000953674316
2149,0,0,0,0,1,1,15.000000953674316
2149,0,0,0,0,1,0,15.000000953674316
2149,0,0,0,0,1,0,15.000000953674316
2149,0,0,0,0,0,1,15.000000953674316
2149,0,1,0,0,0,1,15.000000953674316
2149,0,1,0,0,1,0,15.000000953674316
2149,0,1,0,0,0,0,15.000000953674316
2149,0,1,0,0,1,0,15.000000953674316
2149,0,0,0,0,1,1,15.000000953674316
2149,0,0,0,0,0,1,15.000000953674316
2149,0,1,0,0,0,1,15.000000953674316
2149,0,0,0,0,0,0,15.000000953674316
2149,0,0,0,0,0,1,15.000000953674316
2152,0,0,1,0,1,0,3.0
2152,0,0,0,0,1,0,3.0
2152,0,1,1,0,1,1,3.0
2152,0,0,1,0,1,1,3.0
2152,0,1,0,1,1,1,3.0
2152,0,1,1,0,1,1,3.0
2152,0,1,1,0,1,0,3.0
2152,0,1,1,0,1,1,3.0
2152,0,1,1,0,1,1,3.0
2152,0,1,1,0,1,1,3.0
2152,0,1,1,0,1,0,3.0
2152,0,1,1,0,1,1,3.0
2152,0,1,1,0,1,1,3.0
2152,0,1,1,0,1,1,3.0
2152,0,0,1,0,1,1,3.0
2152,0,1,1,0,1,1,3.0
2152,0,0,0,0,1,1,3.0
2152,1,1,0,0,1,1,3.0
2152,0,1,1,0,1,0,3.0
2152,0,1,1,0,1,1,3.0
2152,0,0,0,0,1,0,3.0
2152,0,1,0,0,1,1,3.0
2152,0,0,0,0,1,1,3.0
2152,0,1,0,0,1,0,3.0
2152,0,1,1,0,1,1,3.0
2152,0,1,0,0,1,0,3.0
2152,0,1,1,0,1,0,3.0
2152,0,1,0,0,1,0,3.0
2174,0,0,0,0,0,1,5.0
2174,1,1,0,0,1,1,5.0
2174,1,0,0,0,1,1,5.0
2174,0,1,0,0,1,1,5.0
2174,1,1,0,0,0,0,5.0
2174,0,0,0,0,0,1,5.0
2174,0,1,0,0,1,1,5.0
2174,1,1,0,0,1,1,5.0
2174,0,0,0,0,0,1,5.0
2174,0,0,0,0,1,1,5.0
2178,0,1,0,0,1,1,2.0
2178,1,0,0,0,0,0,2.0
2178,0,0,0,0,1,0,2.0
2178,1,0,0,0,0,1,2.0
2178,0,1,0,0,0,1,2.0
2178,0,1,0,0,0,1,2.0
2178,0,0,0,0,0,0,2.0
2178,0,0,0,0,0,0,2.0
2178,0,1,0,0,1,1,2.0
2178,0,0,0,0,0,0,2.0
2178,0,1,0,0,1,1,2.0
2178,1,0,0,0,0,0,2.0
2178,1,0,0,0,1,0,2.0
2178,0,0,0,0,1,0,2.0
2179,0,0,0,0,1,0,35.0
2179,0,0,0,0,1,0,35.0
2179,0,1,0,0,1,0,35.0
2179,0,1,0,0,0,1,35.0
2179,0,1,0,0,1,1,35.0
2179,1,0,0,0,0,0,35.0
2179,0,1,0,0,1,1,35.0
2179,0,0,0,0,1,0,35.0
2179,0,1,0,0,1,1,35.0
2179,0,1,0,0,1,1,35.0
2179,0,0,0,0,0,0,35.0
2179,0,1,0,0,1,0,35.0
2179,0,0,0,0,0,1,35.0
2179,0,0,0,0,1,0,35.0
2179,0,0,0,0,0,1,35.0
2190,0,1,0,0,1,1,3.0
2190,0,1,0,0,0,0,3.0
2190,0,1,0,0,0,1,3.0
2190,0,1,0,0,0,1,3.0
2190,0,1,1,0,1,1,3.0
2190,1,0,0,0,0,1,3.0
2190,0,1,0,0,1,1,3.0
2190,0,0,0,0,1,1,3.0
2190,0,1,0,0,0,0,3.0
2190,0,1,0,0,1,1,3.0
2190,0,1,1,0,0,1,3.0
2190,0,1,0,0,1,1,3.0
2190,0,1,0,0,0,0,3.0
2190,0,1,0,0,0,1,3.0
2190,0,1,0,0,1,1,3.0
2190,0,1,0,0,0,1,3.0
2190,0,1,0,0,0,1,3.0
2190,0,1,0,0,0,1,3.0
2190,0,1,0,0,1,1,3.0
2190,0,1,0,0,0,1,3.0
2191,0,0,0,0,1,0,35.0
2191,1,1,0,0,0,1,35.0
2191,0,0,0,0,1,1,35.0
2191,0,0,0,0,0,1,35.0
2191,0,0,0,0,0,0,35.0
2191,0,1,0,0,1,1,35.0
2191,0,0,0,1,1,0,35.0
2191,1,1,0,0,1,0,35.0
2191,0,1,0,0,0,1,35.0
2191,0,1,0,0,1,0,35.0
2191,0,0,0,0,1,0,35.0
2191,1,1,0,0,1,1,35.0
2191,0,0,0,0,1,0,35.0
2191,0,1,0,0,0,1,35.0
2191,0,0,0,0,0,0,35.0
2191,0,0,0,0,0,0,35.0
2207,1,0,0,0,0,1,1.0
2207,0,1,1,0,1,1,1.0
2207,0,0,0,1,0,0,1.0
2207,0,0,1,0,0,1,1.0
2207,0,1,1,0,1,1,1.0
2207,0,0,1,0,1,1,1.0
2208,0,1,0,0,0,0,2.0
2208,1,1,0,0,0,1,2.0
2208,0,1,0,0,1,1,2.0
2208,0,0,0,0,1,1,2.0
2208,0,0,0,0,1,1,2.0
2208,0,1,0,0,1,1,2.0
2208,0,1,0,0,1,1,2.0
2208,0,1,0,0,0,0,2.0
2208,0,1,0,0,1,1,2.0
2208,0,1,0,0,0,1,2.0
2208,0,1,0,0,1,1,2.0
2208,0,1,0,0,0,1,2.0
2208,0,1,0,0,1,1,2.0
2208,0,1,0,0,0,0,2.0
2208,0,1,0,0,0,1,2.0
2208,0,1,0,0,0,1,2.0
2208,0,1,0,0,1,0,2.0
2208,0,1,0,0,1,1,2.0
2208,0,1,0,0,1,1,2.0
2208,0,0,0,0,0,1,2.0
2208,0,1,0,0,1,0,2.0
2208,0,1,0,0,1,1,2.0
2208,0,1,0,0,1,1,2.0
2208,0,1,0,0,0,1,2.0
2211,1,1,0,0,0,0,2.0
2211,1,0,0,0,0,0,2.0
2211,1,1,0,0,1,1,2.0
2211,1,1,0,0,1,1,2.0
2211,1,1,0,0,1,1,2.0
2211,1,1,0,0,0,1,2.0
2211,1,0,0,0,1,0,2.0
2211,1,0,0,0,0,0,2.0
2211,0,1,0,1,1,1,2.0
2211,1,0,0,0,1,1,2.0
2211,1,1,0,0,1,1,2.0
2211,1,1,0,0,1,1,2.0
2211,1,1,0,0,0,0,2.0
2211,1,1,0,0,0,0,2.0
2211,1,1,0,0,0,0,2.0
2211,1,1,0,0,0,1,2.0
2211,0,1,0,1,0,1,2.0
2211,1,1,0,0,0,1,2.0
2211,1,1,0,0,0,1,2.0
2211,1,0,0,0,1,0,2.0
2211,1,1,0,0,1,1,2.0
2211,1,0,0,0,1,1,2.0
2219,0,1,0,0,0,0,8.0
2219,0,1,0,0,0,1,8.0
2219,0,1,0,0,0,0,8.0
2219,0,0,0,0,0,1,8.0
2219,1,1,0,0,0,1,8.0
2219,0,1,0,0,0,1,8.0
2219,0,1,0,0,1,1,8.0
2219,0,1,0,0,1,1,8.0
2219,0,1,0,0,1,1,8.0
2219,0,1,0,0,1,1,8.0
2219,0,1,0,0,0,1,8.0
2219,0,1,0,0,1,1,8.0
2219,0,1,0,0,1,1,8.0
2219,0,1,0,0,1,1,8.0
2219,0,1,0,0,0,0,8.0
2219,0,1,0,0,1,1,8.0
2248,0,1,0,0,1,0,30.000001907348633
2248,0,1,0,0,1,1,30.000001907348633
2248,0,1,0,0,1,1,30.000001907348633
2248,0,0,0,0,1,1,30.000001907348633
2248,0,1,0,0,1,1,30.000001907348633
2248,0,1,0,0,1,0,30.000001907348633
2248,0,0,0,0,1,1,30.000001907348633
2248,0,1,0,0,1,0,30.000001907348633
2248,0,1,0,0,0,0,30.000001907348633
2251,1,0,0,0,1,1,8.0
2251,0,0,0,0,0,1,8.0
2251,0,1,0,0,1,1,8.0
2251,0,1,0,0,1,1,8.0
2251,0,0,0,0,1,0,8.0
2251,0,0,0,0,1,1,8.0
2251,0,1,0,0,0,1,8.0
2251,0,1,0,0,1,1,8.0
2251,1,0,0,0,0,0,8.0
2277,1,0,0,0,1,0,2.0
2277,1,1,0,0,1,0,2.0
2277,1,1,0,0,1,1,2.0
2277,1,1,0,0,1,0,2.0
2277,1,1,0,0,1,0,2.0
2277,1,1,0,0,1,1,2.0
2277,1,0,0,0,1,1,2.0
2277,1,1,0,0,1,1,2.0
2277,0,1,1,0,1,0,2.0
2277,0,1,0,0,1,1,2.0
2277,1,0,0,0,1,1,2.0
2277,1,0,0,0,1,0,2.0
2277,0,1,1,0,1,1,2.0
2277,1,1,0,0,1,1,2.0
2277,1,0,0,0,1,1,2.0
2277,0,1,0,0,1,1,2.0
2277,0,1,0,0,1,0,2.0
2277,1,1,0,0,1,0,2.0
2277,0,1,1,0,1,1,2.0
2277,0,0,0,0,1,0,2.0
2277,1,0,0,0,1,0,2.0
2277,0,1,1,0,1,1,2.0
2287,0,0,0,0,1,0,20.0
2287,0,0,0,0,1,0,20.0
2287,0,1,0,0,1,1,20.0
2287,0,1,0,0,1,0,20.0
2287,0,0,0,0,0,0,20.0
2287,0,0,0,0,1,1,20.0
2287,0,0,0,0,1,0,20.0
2287,0,0,0,0,1,1,20.0
2287,0,1,0,0,0,0,20.0
2294,0,1,0,0,1,1,8.0
2294,0,0,0,0,0,0,8.0
2294,0,1,0,0,0,1,8.0
2294,0,1,0,0,1,1,8.0
2294,0,0,0,0,1,1,8.0
2294,1,0,0,0,1,0,8.0
2294,0,1,0,0,1,1,8.0
2294,0,1,0,0,0,1,8.0
2294,0,1,0,0,1,1,8.0
2294,0,0,0,0,0,1,8.0
2294,0,1,0,0,0,1,8.0
2294,0,1,0,0,1,1,8.0
2294,1,0,0,0,0,1,8.0
2294,0,0,0,0,1,0,8.0
2294,0,1,0,0,0,1,8.0
2295,0,1,0,0,1,1,10.0
2295,1,0,0,0,1,0,10.0
2295,0,1,0,1,1,1,10.0
2295,0,1,0,0,0,0,10.0
2295,0,1,0,0,1,1,10.0
2295,0,1,0,0,0,1,10.0
2295,0,0,0,0,0,1,10.0
2295,0,1,0,0,0,1,10.0
2295,0,0,0,0,1,1,10.0
2303,0,1,0,0,1,1,10.0
2303,0,0,0,0,0,0,10.0
2303,0,0,1,0,1,1,10.0
2303,0,1,0,0,0,1,10.0
2303,0,0,0,0,0,0,10.0
2303,0,1,0,0,1,1,10.0
2303,0,0,0,0,1,0,10.0
2303,0,0,0,0,0,0,10.0
2303,0,0,0,0,1,1,10.0
2303,0,0,0,0,1,0,10.0
2303,1,0,0,0,0,1,10.0
2303,0,0,0,0,0,1,10.0
2303,1,0,0,0,0,1,10.0
2326,0,0,0,0,0,0,0.0
2326,0,1,0,0,1,0,0.0
2326,0,0,0,0,1,1,0.0
2326,0,0,0,0,1,0,0.0
2326,0,0,0,0,1,0,0.0
2326,0,1,1,0,0,0,0.0
2326,0,0,0,0,0,0,0.0
2326,0,1,0,0,0,0,0.0
2326,0,1,0,0,1,1,0.0
2326,0,0,0,0,1,1,0.0
2326,1,1,0,0,1,1,0.0
2326,0,0,0,0,1,1,0.0
2326,0,1,0,0,0,1,0.0
2326,0,0,0,0,1,0,0.0
2326,0,1,0,0,0,0,0.0
2332,1,0,0,0,1,0,6.0
2332,0,1,1,0,1,1,6.0
2332,0,1,1,0,0,1,6.0
2332,1,1,0,0,1,1,6.0
2332,1,1,0,0,1,1,6.0
2332,0,0,1,0,1,1,6.0
2332,1,0,0,0,1,1,6.0
2336,0,1,0,0,0,0,10.0
2336,0,1,0,0,0,1,10.0
2336,0,0,0,0,1,0,10.0
2336,0,1,0,0,1,1,10.0
2336,0,1,1,0,1,1,10.0
2336,0,1,0,0,0,0,10.0
2336,0,1,0,0,1,1,10.0
2336,0,1,0,0,1,1,10.0
2336,0,0,0,0,0,1,10.0
2336,0,1,0,0,0,1,10.0
2336,0,1,0,0,0,1,10.0
2336,0,1,0,0,1,0,10.0
2336,0,0,0,0,0,1,10.0
2336,0,1,0,0,1,0,10.0
2336,0,1,0,0,1,0,10.0
2336,0,1,0,0,0,1,10.0
