id,year,age,race,sex,hispaniccat,educ,partyid,relactiv,abany,abdefect,abnomore,abhlth,abpoor,abrape,absingle,pid,hispanic
347,1972,49,White,Female,,8,Strong Democrat,,,1,1,1,1,1,1,0,
348,1972,49,White,Male,,8,Not Str Democrat,,,1,1,1,1,1,1,1,
349,1972,46,White,Male,,14,Not Str Republican,,,1,0,1,1,1,1,5,
350,1972,45,White,Female,,12,Not Str Democrat,,,1,1,1,1,1,1,1,
351,1972,28,White,Female,,17,Not Str Democrat,,,1,1,1,1,1,0,1,
352,1972,23,White,Male,,12,"Ind,Near Dem",,,1,1,1,1,1,1,2,
353,1972,64,White,Male,,12,Strong Democrat,,,1,1,1,0,1,0,0,
354,1972,33,Black,Female,,12,Strong Democrat,,,0,0,0,0,0,0,0,
355,1972,69,Black,Female,,6,Strong Democrat,,,0,0,0,0,0,0,0,
356,1972,72,Black,Male,,5,Strong Democrat,,,1,1,1,1,1,1,0,
357,1972,59,Black,Male,,8,Strong Democrat,,,0,0,1,0,1,0,0,
358,1972,69,Black,Female,,6,Strong Democrat,,,0,0,0,0,0,0,0,
359,1972,58,Black,Female,,9,Strong Democrat,,,1,0,0,0,1,0,0,
360,1972,53,Black,Male,,9,Not Str Democrat,,,0,0,0,0,0,0,1,
361,1972,62,Black,Male,,5,Strong Democrat,,,1,1,1,1,1,1,0,
362,1972,58,White,Male,,8,Independent,,,1,1,1,1,1,1,3,
363,1972,32,White,Female,,14,Not Str Republican,,,1,1,1,0,1,1,5,
364,1972,58,White,Female,,12,Not Str Democrat,,,1,1,1,1,1,1,1,
365,1972,70,White,Female,,12,Not Str Republican,,,1,0,1,0,1,0,5,
366,1972,69,White,Male,,8,Not Str Republican,,,1,0,1,0,1,1,5,
367,1972,36,White,Male,,10,Not Str Republican,,,1,0,1,0,1,0,5,
368,1972,47,White,Male,,9,"Ind,Near Rep",,,1,0,1,0,0,0,4,
369,1972,31,White,Male,,12,Strong Democrat,,,1,0,1,1,1,1,0,
370,1972,81,White,Female,,5,Not Str Democrat,,,1,0,0,1,1,0,1,
371,1972,24,White,Male,,12,Independent,,,1,1,1,1,1,1,3,
372,1972,51,White,Female,,12,Not Str Republican,,,1,0,1,0,1,0,5,
373,1972,69,White,Female,,3,Strong Democrat,,,1,1,1,1,1,1,0,
374,1972,30,White,Female,,12,Not Str Democrat,,,0,0,0,0,0,0,1,
375,1972,69,White,Male,,12,Independent,,,0,0,0,0,0,0,3,
376,1972,45,White,Male,,11,Not Str Democrat,,,1,0,1,0,1,0,1,
377,1972,24,White,Male,,12,Not Str Republican,,,1,1,1,1,1,1,5,
378,1972,66,White,Male,,7,Not Str Republican,,,,,1,0,1,0,5,
379,1972,29,White,Female,,12,Not Str Republican,,,,0,1,1,1,1,5,
380,1972,57,White,Female,,8,Not Str Republican,,,0,0,,0,1,0,5,
381,1972,58,White,Male,,8,Not Str Republican,,,1,0,1,1,1,,5,
382,1972,77,White,Male,,8,Strong Republican,,,1,0,,,1,,6,
383,1972,30,White,Female,,18,Not Str Democrat,,,1,1,1,1,1,1,1,
384,1972,56,White,Female,,12,Not Str Republican,,,1,0,1,0,1,0,5,
385,1972,49,White,Female,,13,Strong Republican,,,0,0,1,0,1,0,6,
386,1972,52,White,Female,,10,Not Str Democrat,,,1,0,1,1,1,0,1,
387,1972,40,White,Male,,7,Not Str Democrat,,,0,0,1,0,1,0,1,
388,1972,48,White,Male,,14,Not Str Democrat,,,1,0,1,0,1,0,1,
389,1972,47,White,Female,,6,Not Str Democrat,,,1,0,1,0,1,0,1,
390,1972,31,White,Male,,14,Strong Democrat,,,1,0,0,0,0,0,0,
391,1972,21,Black,Male,,13,Not Str Democrat,,,1,1,1,1,1,0,1,
392,1972,84,Black,Female,,8,Strong Democrat,,,0,0,1,0,1,0,0,
393,1972,61,Black,Female,,9,Strong Democrat,,,0,0,1,0,1,1,0,
394,1972,46,Black,Female,,13,Strong Democrat,,,1,0,1,0,1,0,0,
395,1972,39,Black,Female,,16,Strong Democrat,,,1,1,1,1,1,1,0,
396,1972,64,Black,Female,,11,Strong Democrat,,,0,0,1,0,0,0,0,
397,1972,77,Black,Male,,4,Strong Democrat,,,0,0,0,0,1,0,0,
398,1972,25,Black,Male,,14,Other Party,,,0,0,0,0,0,0,,
399,1972,53,Black,Male,,7,Not Str Democrat,,,0,0,1,0,0,0,1,
400,1972,52,Black,Male,,10,Strong Democrat,,,1,0,1,0,0,0,0,
401,1972,71,White,Male,,6,Not Str Democrat,,,1,0,1,0,1,,1,
402,1972,52,White,Male,,8,Not Str Democrat,,,1,0,1,1,1,0,1,
403,1972,57,White,Male,,7,Not Str Democrat,,,0,0,0,0,0,0,1,
404,1972,69,White,Female,,8,Not Str Democrat,,,1,0,1,1,1,1,1,
405,1972,74,White,Female,,9,Not Str Democrat,,,1,1,1,1,1,1,1,
406,1972,58,White,Female,,12,Independent,,,1,1,1,1,1,1,3,
407,1972,23,White,Female,,12,Not Str Republican,,,1,1,1,1,1,1,5,
408,1972,61,White,Female,,8,Strong Republican,,,0,0,,0,0,0,6,
409,1972,60,White,Female,,11,Not Str Republican,,,,0,1,0,,0,5,
410,1972,36,White,Female,,8,Not Str Democrat,,,1,0,1,1,1,0,1,
411,1972,58,White,Male,,17,Strong Republican,,,1,0,1,0,0,0,6,
412,1972,28,White,Male,,4,Strong Republican,,,1,0,1,0,0,0,6,
413,1972,29,White,Male,,2,Not Str Republican,,,1,0,0,0,0,0,5,
414,1972,25,White,Male,,11,Strong Republican,,,1,0,1,0,1,0,6,
415,1972,57,White,Male,,12,"Ind,Near Dem",,,1,1,1,1,1,1,2,
416,1972,26,White,Female,,12,"Ind,Near Dem",,,1,0,1,,1,0,2,
417,1972,55,White,Male,,11,Strong Democrat,,,1,0,1,0,0,0,0,
418,1972,29,White,Female,,17,Not Str Democrat,,,1,0,1,0,1,0,1,
419,1972,68,White,Female,,7,Strong Republican,,,1,0,1,0,1,0,6,
420,1972,18,White,Female,,12,Not Str Democrat,,,1,0,1,0,1,0,1,
421,1972,49,White,Male,,10,Strong Democrat,,,1,0,1,0,1,0,0,
422,1972,64,White,Male,,12,Not Str Democrat,,,1,0,1,0,1,0,1,
423,1972,38,White,Male,,12,Not Str Democrat,,,0,0,1,1,1,1,1,
424,1972,30,White,Male,,9,Independent,,,1,0,1,0,1,1,3,
425,1972,56,White,Female,,10,Not Str Republican,,,0,0,1,0,0,0,5,
426,1972,20,White,Female,,12,Not Str Democrat,,,1,0,1,0,1,1,1,
427,1972,19,White,Male,,12,"Ind,Near Dem",,,0,0,1,0,1,0,2,
428,1972,50,White,Female,,9,Not Str Democrat,,,1,1,1,1,1,0,1,
429,1972,38,White,Male,,14,Independent,,,1,,1,,,,3,
430,1972,64,White,Female,,12,"Ind,Near Rep",,,1,1,1,1,1,1,4,
431,1972,74,White,Female,,11,Not Str Republican,,,1,1,1,1,1,1,5,
432,1972,75,White,Female,,12,Not Str Democrat,,,1,0,1,0,1,0,1,
433,1972,22,White,Male,,11,Not Str Democrat,,,,0,,0,0,0,1,
434,1972,75,White,Male,,8,"Ind,Near Rep",,,1,0,1,0,,0,4,
435,1972,23,White,Female,,16,"Ind,Near Dem",,,1,1,1,1,1,1,2,
436,1972,79,White,Female,,12,Not Str Democrat,,,1,0,1,,1,,1,
437,1972,60,White,Male,,7,Not Str Democrat,,,1,1,1,1,1,0,1,
438,1972,26,White,Male,,15,Not Str Republican,,,1,0,1,0,0,0,5,
439,1972,63,White,Male,,12,Strong Democrat,,,1,1,1,1,1,1,0,
440,1972,63,White,Female,,9,Not Str Democrat,,,1,1,1,1,1,1,1,
441,1972,34,White,Female,,12,Not Str Democrat,,,1,0,1,0,1,,1,
442,1972,33,White,Male,,9,Independent,,,1,1,1,0,,0,3,
443,1972,53,White,Male,,12,Independent,,,1,1,1,1,1,1,3,
444,1972,78,White,Male,,15,Not Str Democrat,,,1,1,1,1,1,1,1,
445,1972,22,White,Female,,11,Not Str Democrat,,,1,0,1,0,1,0,1,
446,1972,32,White,Male,,10,Strong Democrat,,,1,1,1,0,1,0,0,
447,1972,27,Black,Male,,13,Strong Democrat,,,1,1,1,1,1,1,0,
448,1972,35,Black,Female,,15,"Ind,Near Dem",,,1,1,1,1,1,1,2,
449,1972,39,Black,Female,,12,Strong Democrat,,,1,0,1,0,1,0,0,
450,1972,24,Black,Female,,14,Not Str Democrat,,,1,1,1,1,1,1,1,
451,1972,22,Black,Female,,12,Strong Democrat,,,1,0,1,0,,0,0,
452,1972,28,Black,Male,,12,"Ind,Near Dem",,,1,1,1,1,1,1,2,
453,1972,57,Black,Male,,13,Strong Democrat,,,,,,,,,0,
454,1972,48,Black,Male,,14,Strong Democrat,,,1,1,1,1,1,1,0,
455,1972,26,Black,Male,,12,Strong Democrat,,,0,0,,,,0,0,
456,1972,50,White,Female,,8,Strong Democrat,,,,1,,,,,0,
457,1972,32,White,Female,,12,Strong Democrat,,,0,0,1,0,0,0,0,
458,1972,56,White,Female,,8,Strong Democrat,,,,0,1,0,0,0,0,
459,1972,26,White,Male,,12,Not Str Democrat,,,,,1,0,,0,1,
460,1972,30,White,Female,,12,Other Party,,,0,0,1,0,0,0,,
461,1972,83,White,Male,,4,Not Str Democrat,,,1,1,1,1,1,1,1,
462,1972,26,White,Female,,12,Strong Democrat,,,1,0,1,0,1,0,0,
463,1972,20,White,Male,,9,Not Str Democrat,,,0,1,1,0,0,0,1,
464,1972,41,White,Male,,12,Strong Democrat,,,1,1,1,1,,,0,
465,1972,56,White,Female,,7,Not Str Democrat,,,1,,1,1,1,,1,
466,1972,83,White,Female,,6,Strong Democrat,,,1,0,0,1,1,1,0,
467,1972,27,White,Female,,5,"Ind,Near Rep",,,1,0,1,1,0,0,4,
468,1972,21,White,Female,,5,"Ind,Near Dem",,,0,0,0,1,0,0,2,
469,1972,19,White,Male,,12,Not Str Democrat,,,1,0,1,0,,0,1,
470,1972,41,White,Male,,12,Strong Democrat,,,1,0,1,1,1,0,0,
471,1972,35,White,Male,,12,"Ind,Near Dem",,,,0,1,0,1,0,2,
472,1972,57,White,Female,,9,Not Str Republican,,,0,0,1,,,,5,
473,1972,42,White,Female,,12,Not Str Democrat,,,1,,1,1,1,0,1,
474,1972,54,White,Female,,10,Not Str Democrat,,,1,0,1,,,0,1,
475,1972,24,White,Female,,12,Other Party,,,0,0,1,0,1,0,,
476,1972,62,White,Male,,8,Not Str Democrat,,,,0,1,,,0,1,
477,1972,39,White,Male,,8,Other Party,,,0,0,0,0,0,0,,
478,1972,24,White,Male,,11,Not Str Republican,,,1,0,0,0,,0,5,
479,1972,66,White,Female,,12,Not Str Republican,,,1,0,1,0,1,0,5,
480,1972,55,White,Male,,11,Not Str Republican,,,1,1,1,1,1,1,5,
481,1972,25,White,Male,,12,Strong Republican,,,1,0,1,0,1,0,6,
482,1972,61,White,Female,,12,Strong Republican,,,,,1,,1,,6,
483,1972,62,White,Female,,11,Strong Republican,,,1,0,1,0,1,0,6,
484,1972,29,White,Male,,19,Other Party,,,1,1,1,1,1,1,,
485,1972,27,White,Male,,16,"Ind,Near Rep",,,1,0,1,0,1,0,4,
486,1972,44,White,Female,,12,Not Str Republican,,,,0,,0,0,0,5,
487,1972,44,White,Male,,12,"Ind,Near Dem",,,1,0,0,0,0,0,2,
488,1972,34,White,Female,,12,Independent,,,1,0,1,0,1,0,3,
489,1972,23,White,Male,,11,Independent,,,0,0,0,0,0,0,3,
490,1972,58,White,Female,,12,Strong Republican,,,1,0,1,0,0,0,6,
491,1972,24,White,Male,,16,"Ind,Near Dem",,,1,1,1,1,1,1,2,
492,1972,34,White,Female,,11,Independent,,,1,0,1,0,0,0,3,
493,1972,42,White,Female,,12,Not Str Democrat,,,1,1,1,1,1,0,1,
494,1972,32,White,Female,,12,Not Str Republican,,,1,1,1,1,1,1,5,
495,1972,52,White,Male,,7,Not Str Democrat,,,1,0,,0,1,0,1,
496,1972,22,White,Female,,12,Not Str Democrat,,,0,0,1,0,1,1,1,
497,1972,35,White,Female,,10,Not Str Democrat,,,0,0,1,0,0,0,1,
498,1972,45,White,Male,,14,Strong Democrat,,,1,0,1,0,1,0,0,
499,1972,30,White,Female,,10,Not Str Republican,,,1,1,0,1,1,0,5,
500,1972,35,White,Female,,9,Strong Democrat,,,1,1,,1,,0,0,
501,1972,36,White,Male,,8,Strong Democrat,,,1,0,1,0,0,0,0,
502,1972,57,White,Male,,8,Not Str Democrat,,,1,0,1,0,1,0,1,
503,1972,28,White,Male,,17,Not Str Republican,,,1,1,1,1,1,1,5,
504,1972,42,White,Female,,16,Strong Democrat,,,0,0,0,0,0,0,0,
505,1972,23,White,Female,,12,"Ind,Near Dem",,,1,0,1,0,1,0,2,
506,1972,53,White,Female,,15,"Ind,Near Rep",,,,0,0,0,1,0,4,
507,1972,22,White,Male,,12,Not Str Republican,,,1,0,1,0,1,0,5,
508,1972,60,White,Male,,12,Not Str Democrat,,,1,0,1,1,1,1,1,
509,1972,56,White,Male,,12,Not Str Democrat,,,1,1,1,1,1,,1,
510,1972,24,White,Male,,15,Not Str Democrat,,,1,0,1,1,1,1,1,
511,1972,26,White,Male,,12,Not Str Democrat,,,1,0,1,0,1,0,1,
512,1972,55,White,Female,,13,Other Party,,,1,0,1,0,0,0,,
513,1972,20,White,Female,,13,Independent,,,0,0,0,0,0,0,3,
514,1972,30,White,Male,,12,Not Str Democrat,,,1,1,1,1,1,1,1,
515,1972,26,White,Female,,14,"Ind,Near Dem",,,0,0,1,0,0,0,2,
516,1972,36,White,Female,,12,Not Str Democrat,,,1,0,1,0,1,0,1,
517,1972,42,White,Female,,11,Not Str Republican,,,1,0,1,0,1,0,5,
518,1972,28,White,Male,,16,Not Str Democrat,,,1,0,1,0,1,0,1,
519,1972,54,White,Male,,12,Not Str Democrat,,,1,1,1,1,1,1,1,
520,1972,49,White,Male,,12,"Ind,Near Rep",,,1,0,1,0,1,0,4,
521,1972,30,White,Female,,12,Not Str Democrat,,,1,0,1,1,1,1,1,
522,1972,40,White,Female,,16,"Ind,Near Rep",,,1,1,1,1,1,1,4,
523,1972,55,White,Male,,12,Not Str Republican,,,1,1,1,1,1,1,5,
524,1972,74,White,Male,,6,Strong Democrat,,,1,0,1,1,1,0,0,
525,1972,48,White,Male,,8,Not Str Republican,,,1,1,1,1,1,1,5,
526,1972,63,White,Female,,12,Not Str Republican,,,1,1,1,1,1,1,5,
527,1972,72,White,Male,,10,Not Str Republican,,,0,0,1,0,0,0,5,
528,1972,30,White,Female,,11,"Ind,Near Dem",,,1,0,1,0,1,0,2,
529,1972,78,White,Female,,8,Not Str Republican,,,0,0,1,,,,5,
530,1972,44,White,Female,,8,Not Str Democrat,,,0,0,1,0,,0,1,
531,1972,48,White,Male,,13,Strong Democrat,,,1,0,1,1,1,0,0,
532,1972,29,White,Female,,12,Not Str Republican,,,1,0,1,0,1,0,5,
533,1972,21,White,Male,,13,Not Str Democrat,,,1,0,1,1,1,0,1,
534,1972,20,White,Female,,13,"Ind,Near Rep",,,1,1,1,1,1,1,4,
535,1972,52,White,Female,,12,Strong Democrat,,,0,0,1,0,1,0,0,
536,1972,40,White,Male,,14,"Ind,Near Rep",,,1,1,1,1,1,1,4,
537,1972,42,White,Male,,16,Not Str Democrat,,,1,1,1,1,1,1,1,
538,1972,54,White,Male,,14,Strong Republican,,,1,0,1,0,1,1,6,
539,1972,43,White,Female,,12,Independent,,,1,1,1,1,1,1,3,
540,1972,25,White,Male,,12,Independent,,,1,1,1,1,1,1,3,
541,1972,28,White,Female,,12,Not Str Democrat,,,1,1,1,1,1,0,1,
542,1972,43,White,Female,,12,Not Str Democrat,,,0,0,1,0,1,0,1,
543,1972,45,White,Male,,10,Strong Democrat,,,0,0,,0,0,0,0,
544,1972,48,White,Female,,13,Not Str Democrat,,,1,1,1,0,1,1,1,
545,1972,36,White,Female,,14,Not Str Republican,,,,0,0,0,1,0,5,
546,1972,28,White,Male,,14,Independent,,,1,0,1,0,1,0,3,
547,1972,27,White,Male,,12,"Ind,Near Rep",,,1,0,1,0,1,0,4,
548,1972,52,White,Female,,8,Strong Democrat,,,0,0,0,0,0,0,0,
549,1972,20,White,Female,,12,Not Str Republican,,,0,0,0,0,0,0,5,
550,1972,28,White,Female,,12,"Ind,Near Rep",,,1,1,1,1,1,1,4,
551,1972,38,White,Male,,10,"Ind,Near Rep",,,1,0,1,,1,,4,
552,1972,48,White,Female,,14,Not Str Democrat,,,1,0,1,1,1,1,1,
553,1972,47,White,Male,,7,Independent,,,1,0,1,0,0,0,3,
554,1972,59,White,Male,,12,Strong Republican,,,1,1,1,1,1,1,6,
555,1972,26,White,Male,,12,"Ind,Near Dem",,,1,1,1,1,1,1,2,
556,1972,63,White,Female,,13,Independent,,,1,0,1,,1,0,3,
557,1972,80,White,Female,,9,Not Str Democrat,,,1,0,,,1,,1,
558,1972,68,White,Female,,13,Strong Democrat,,,1,0,1,1,1,0,0,
559,1972,49,White,Female,,7,Not Str Democrat,,,1,1,1,1,1,1,1,
560,1972,21,White,Male,,13,"Ind,Near Dem",,,1,1,1,1,1,1,2,
561,1972,27,White,Female,,5,Not Str Democrat,,,1,1,1,1,1,1,1,
562,1972,41,White,Male,,11,"Ind,Near Rep",,,1,0,1,,1,,4,
563,1972,31,White,Male,,12,Independent,,,1,1,1,1,1,1,3,
564,1972,76,White,Male,,8,Strong Democrat,,,1,0,1,,1,,0,
565,1972,26,White,Male,,12,Not Str Democrat,,,0,0,,0,0,0,1,
566,1972,73,White,Male,,7,Strong Republican,,,0,0,0,0,0,0,6,
567,1972,49,White,Female,,8,Strong Democrat,,,1,0,1,,1,0,0,
568,1972,72,White,Female,,8,Strong Democrat,,,1,0,,0,0,0,0,
569,1972,53,White,Female,,6,Not Str Republican,,,,0,,0,0,0,5,
570,1972,39,White,Female,,10,Strong Democrat,,,1,1,1,,1,1,0,
571,1972,31,White,Female,,12,Independent,,,1,1,1,1,0,1,3,
572,1972,52,White,Female,,12,Strong Republican,,,1,0,0,0,1,0,6,
573,1972,61,White,Male,,8,"Ind,Near Rep",,,1,,1,1,1,1,4,
574,1972,85,White,Male,,7,Not Str Republican,,,1,1,1,1,1,0,5,
575,1972,54,White,Male,,16,"Ind,Near Rep",,,1,1,1,1,1,1,4,
576,1972,69,White,Female,,10,Not Str Republican,,,1,0,1,0,,0,5,
577,1972,65,White,Male,,8,Strong Republican,,,1,0,1,0,1,0,6,
578,1972,41,White,Female,,12,Strong Republican,,,0,0,0,0,0,0,6,
579,1972,58,White,Male,,8,"Ind,Near Dem",,,1,0,1,1,1,0,2,
580,1972,57,White,Female,,12,Not Str Republican,,,0,0,1,0,1,0,5,
581,1972,55,White,Male,,8,Strong Democrat,,,1,0,1,0,1,0,0,
582,1972,47,White,Female,,12,Strong Democrat,,,1,0,1,0,1,0,0,
583,1972,60,White,Male,,8,Strong Democrat,,,1,0,1,0,1,0,0,
584,1972,53,White,Male,,12,Other Party,,,1,0,1,0,,1,,
585,1972,57,White,Male,,12,Independent,,,1,0,1,0,1,0,3,
586,1972,28,White,Male,,16,"Ind,Near Rep",,,1,0,1,0,1,0,4,
587,1972,48,White,Female,,12,Strong Republican,,,0,0,1,0,1,0,6,
588,1972,51,White,Male,,14,Independent,,,1,0,1,1,1,1,3,
589,1972,33,White,Female,,12,Independent,,,1,0,1,0,1,0,3,
590,1972,47,White,Female,,12,Strong Republican,,,1,0,1,0,0,0,6,
591,1972,36,White,Female,,12,Not Str Democrat,,,0,0,0,0,0,0,1,
592,1972,19,White,Male,,12,"Ind,Near Rep",,,0,1,1,1,1,1,4,
593,1972,26,White,Male,,12,"Ind,Near Dem",,,1,0,1,1,1,0,2,
594,1972,25,White,Male,,16,Not Str Republican,,,1,1,1,1,1,1,5,
595,1972,24,White,Female,,11,"Ind,Near Dem",,,1,0,1,0,0,0,2,
596,1972,22,White,Male,,15,Not Str Democrat,,,1,1,1,1,1,1,1,
597,1972,25,White,Female,,12,Independent,,,1,1,1,1,1,1,3,
598,1972,21,White,Female,,11,Not Str Republican,,,1,0,1,0,1,0,5,
599,1972,29,White,Male,,13,Independent,,,1,0,1,0,0,0,3,
600,1972,26,White,Female,,12,Not Str Democrat,,,1,1,1,1,1,1,1,
601,1972,21,White,Male,,13,Not Str Democrat,,,,0,1,0,,0,1,
602,1972,53,White,Male,,13,Not Str Democrat,,,1,1,1,1,1,1,1,
603,1972,44,White,Female,,8,Strong Republican,,,0,0,,0,,0,6,
604,1972,46,White,Female,,9,Strong Democrat,,,1,1,1,1,1,1,0,
605,1972,46,White,Female,,14,Not Str Republican,,,,0,1,0,,0,5,
606,1972,60,White,Female,,8,Other Party,,,0,0,1,0,0,0,,
607,1972,50,White,Female,,8,Independent,,,1,0,1,0,,0,3,
608,1972,37,White,Male,,11,Not Str Democrat,,,0,0,0,0,0,0,1,
609,1972,76,White,Male,,11,Strong Democrat,,,0,0,1,0,0,0,0,
610,1972,41,White,Female,,8,Not Str Democrat,,,1,0,0,0,0,0,1,
611,1972,24,White,Female,,12,Independent,,,1,0,0,0,0,0,3,
612,1972,33,White,Female,,9,Not Str Republican,,,0,0,0,0,0,0,5,
613,1972,49,White,Female,,11,Not Str Democrat,,,0,0,1,0,0,0,1,
614,1972,22,White,Male,,9,Not Str Republican,,,0,0,1,0,0,0,5,
615,1972,67,White,Male,,8,Not Str Democrat,,,0,0,1,0,0,0,1,
616,1972,74,White,Male,,9,Not Str Democrat,,,0,0,0,0,0,0,1,
617,1972,37,White,Male,,12,"Ind,Near Rep",,,1,1,1,1,1,0,4,
618,1972,45,White,Female,,9,Not Str Democrat,,,1,0,0,0,0,0,1,
619,1972,59,White,Female,,8,Strong Republican,,,0,0,0,0,0,0,6,
620,1972,65,White,Female,,12,Strong Democrat,,,1,0,1,1,1,0,0,
621,1972,67,White,Female,,8,Not Str Republican,,,1,1,1,1,1,1,5,
622,1972,66,White,Male,,8,"Ind,Near Dem",,,0,0,0,0,,0,2,
623,1972,28,White,Male,,16,"Ind,Near Rep",,,0,0,1,0,0,0,4,
624,1972,37,White,Male,,13,Not Str Democrat,,,1,0,1,0,1,0,1,
625,1972,72,White,Female,,16,Strong Republican,,,1,1,1,1,1,1,6,
626,1972,22,White,Female,,15,Not Str Democrat,,,1,0,0,0,0,0,1,
627,1972,60,White,Female,,13,"Ind,Near Dem",,,1,0,1,1,1,0,2,
628,1972,60,White,Female,,10,Not Str Democrat,,,1,0,1,0,1,0,1,
629,1972,35,White,Male,,10,Independent,,,1,0,1,,1,,3,
630,1972,60,White,Male,,12,Strong Democrat,,,1,1,1,1,1,,0,
631,1972,79,White,Male,,16,Not Str Republican,,,1,0,1,1,1,0,5,
632,1972,45,White,Male,,10,Not Str Democrat,,,1,1,1,1,1,1,1,
633,1972,65,White,Female,,8,Not Str Democrat,,,,0,,0,1,0,1,
634,1972,45,White,Male,,12,"Ind,Near Rep",,,1,1,1,1,1,1,4,
635,1972,65,White,Female,,12,Strong Democrat,,,1,1,1,1,1,1,0,
636,1972,22,White,Female,,14,"Ind,Near Dem",,,1,0,1,1,1,0,2,
637,1972,60,Other,Male,,12,Not Str Democrat,,,1,0,1,0,0,0,1,
638,1972,38,White,Male,,16,"Ind,Near Rep",,,0,0,0,0,0,0,4,
639,1972,29,White,Female,,12,Not Str Republican,,,1,1,1,1,1,1,5,
640,1972,26,Other,Male,,12,"Ind,Near Rep",,,1,0,1,1,1,0,4,
641,1972,81,White,Female,,12,Not Str Democrat,,,0,1,1,1,0,0,1,
642,1972,61,White,Female,,8,Not Str Democrat,,,1,0,1,0,1,0,1,
643,1972,71,White,Female,,9,Strong Republican,,,1,0,1,0,1,0,6,
644,1972,26,White,Male,,13,Not Str Democrat,,,0,0,0,0,0,0,1,
645,1972,70,White,Male,,9,Not Str Republican,,,1,0,1,0,1,1,5,
646,1972,34,White,Male,,12,Not Str Republican,,,1,1,1,1,1,1,5,
647,1972,48,White,Male,,11,Not Str Democrat,,,1,0,1,0,1,0,1,
648,1972,23,White,Female,,12,Not Str Democrat,,,1,0,1,0,1,0,1,
649,1972,60,White,Male,,10,Independent,,,1,1,1,1,1,1,3,
650,1972,33,White,Male,,9,Not Str Republican,,,1,0,1,,,1,5,
651,1972,52,White,Female,,10,Not Str Republican,,,1,0,1,0,1,0,5,
652,1972,55,White,Female,,8,Strong Republican,,,1,0,1,,1,0,6,
653,1972,21,White,Female,,10,Strong Republican,,,1,0,1,1,1,0,6,
654,1972,26,White,Male,,12,Not Str Republican,,,1,0,1,0,0,0,5,
655,1972,77,White,Female,,10,Independent,,,,0,1,,1,,3,
656,1972,69,White,Female,,8,Other Party,,,1,0,1,0,1,0,,
657,1972,25,White,Male,,18,Other Party,,,1,1,1,1,1,1,,
658,1972,43,White,Female,,12,Strong Democrat,,,1,0,1,1,1,0,0,
659,1972,77,White,Female,,5,Independent,,,1,0,1,0,1,0,3,
660,1972,65,White,Male,,9,Not Str Democrat,,,1,1,1,1,1,1,1,
661,1972,31,White,Male,,9,Independent,,,1,0,1,1,1,1,3,
662,1972,65,White,Male,,8,Not Str Democrat,,,1,0,1,1,1,1,1,
663,1972,58,White,Male,,11,"Ind,Near Dem",,,,,,,,,2,
664,1972,63,Black,Female,,12,Not Str Democrat,,,1,1,1,1,1,1,1,
665,1972,74,Black,Female,,16,Independent,,,1,1,1,1,1,1,3,
666,1972,20,Black,Male,,14,Independent,,,1,1,1,1,1,1,3,
667,1972,42,Black,Female,,12,Not Str Democrat,,,1,1,1,1,1,1,1,
668,1972,20,Black,Male,,12,"Ind,Near Dem",,,1,1,1,1,1,1,2,
669,1972,53,Black,Female,,12,Not Str Democrat,,,1,1,1,1,1,1,1,
670,1972,40,Black,Male,,12,Not Str Democrat,,,1,1,1,1,1,1,1,
671,1972,53,Black,Male,,8,Strong Democrat,,,0,0,1,1,1,1,0,
672,1972,35,Black,Male,,15,Other Party,,,1,0,1,0,1,1,,
673,1972,20,Other,Female,,12,Not Str Democrat,,,1,0,1,0,,0,1,
674,1972,69,Black,Female,,12,Independent,,,1,1,1,1,1,1,3,
675,1972,60,Black,Male,,12,Strong Democrat,,,1,1,1,1,1,1,0,
676,1972,45,Black,Male,,12,Strong Democrat,,,1,1,1,1,1,1,0,
677,1972,43,Black,Male,,13,Strong Democrat,,,1,,1,1,1,1,0,
678,1972,72,Black,Male,,9,Strong Democrat,,,1,1,1,0,1,1,0,
679,1972,28,White,Female,,16,Not Str Democrat,,,1,1,1,1,1,1,1,
680,1972,35,Black,Female,,12,Not Str Democrat,,,1,1,1,1,1,1,1,
681,1972,43,White,Male,,19,Not Str Democrat,,,1,1,1,1,1,1,1,
682,1972,51,White,Female,,14,Not Str Democrat,,,1,1,1,1,1,1,1,
683,1972,45,White,Female,,11,Strong Democrat,,,1,1,1,1,1,1,0,
684,1972,65,White,Female,,15,Independent,,,1,1,1,1,1,1,3,
685,1972,48,White,Male,,15,"Ind,Near Dem",,,1,1,1,1,1,1,2,
686,1972,47,White,Male,,19,Strong Democrat,,,1,1,1,1,1,1,0,
687,1972,30,White,Male,,16,Not Str Republican,,,1,,1,,1,1,5,
688,1972,45,White,Female,,16,Not Str Democrat,,,0,0,,,,,1,
689,1972,20,White,Female,,13,"Ind,Near Dem",,,1,1,1,1,1,1,2,
690,1972,29,Black,Female,,12,Not Str Democrat,,,1,1,1,1,1,1,1,
691,1972,54,Black,Male,,14,Independent,,,,0,0,0,0,0,3,
692,1972,22,Black,Female,,9,Other Party,,,1,0,0,0,1,0,,
693,1972,48,Black,Male,,9,Other Party,,,,1,1,1,1,1,,
694,1972,32,Black,Female,,12,Not Str Democrat,,,1,1,1,1,1,1,1,
695,1972,45,Black,Female,,12,Strong Democrat,,,1,0,1,0,1,0,0,
