year,uid,stateabb,therm_dem,therm_gop,therm_bmp,mpti,age,educat,urbanism,pid7,incomeperc,race4,unemployed,polint,distrust_govt,govt_crooked,govt_waste,govt_biginterests
1978,19780342,MI,85,40,63,73,57,4,1,2,3,2,0,2,3,2,3,1
1978,19780343,MI,,,,,36,4,2,2,,2,0,1,4,3,3,1
1978,19780344,PA,,,,,27,3,3,6,2,1,0,1,3,3,3,1
1978,19780345,PA,15,85,50,15,62,4,3,7,2,1,0,4,3,3,3,1
1978,19780346,SC,40,60,50,40,38,7,2,6,3,1,0,4,3,2,3,1
1978,19780347,SC,40,60,50,40,23,4,2,5,3,1,0,3,2,2,3,0
1978,19780348,SC,50,60,55,45,28,5,1,5,3,1,0,3,3,3,3,1
1978,19780349,AL,,,,,22,2,2,3,2,1,0,1,3,3,3,1
1978,19780350,AL,,,,,38,2,2,4,,1,0,1,2,2,3,0
1978,19780351,PA,60,60,60,50,69,2,2,4,1,1,1,3,3,3,3,1
1978,19780352,PA,,,,,59,4,2,1,4,1,0,4,3,1,3,0
1978,19780353,VA,,,,,22,4,1,,1,2,0,,,,,
1978,19780354,FL,97,70,84,64,71,2,3,2,,1,0,3,2,,1,0
1978,19780355,OH,40,70,55,35,38,6,2,6,5,1,0,3,3,2,3,1
1978,19780356,OH,45,55,50,45,38,4,2,7,3,1,1,2,3,3,3,1
1978,19780357,OH,50,80,65,35,85,4,2,7,3,1,0,2,3,3,3,1
1978,19780358,OH,50,50,50,50,36,7,2,5,4,1,0,3,1,2,3,
1978,19780359,AL,,,,,62,1,2,2,1,1,0,1,,,3,
1978,19780360,NY,97,0,49,99,39,2,3,1,4,2,0,3,3,3,3,1
1978,19780361,NY,97,50,74,74,70,1,3,1,1,4,0,3,2,3,3,
1978,19780362,CO,85,60,73,63,60,2,1,3,1,1,1,3,2,2,3,1
1978,19780363,CO,85,30,58,78,69,5,1,1,2,1,0,3,3,2,3,1
1978,19780364,AL,60,50,55,55,72,1,1,2,2,1,0,4,3,3,3,1
1978,19780365,AL,50,50,50,50,46,5,1,5,3,1,0,3,2,1,,
1978,19780366,UT,20,70,45,25,27,6,2,7,3,1,0,2,3,3,3,1
1978,19780367,UT,97,0,49,99,69,1,2,1,3,1,0,3,3,3,3,1
1978,19780368,UT,,,,,25,2,2,2,3,1,0,2,,3,3,1
1978,19780369,UT,60,60,60,50,50,4,2,3,5,1,0,4,3,2,3,1
1978,19780370,NC,0,97,49,2,49,2,3,6,,1,0,1,,3,3,1
1978,19780371,NC,70,97,84,37,26,5,3,7,,1,0,3,3,3,3,1
1978,19780372,NC,97,70,84,64,72,1,3,1,1,1,0,2,3,,3,
1978,19780373,WI,60,60,60,50,40,5,3,2,3,1,0,4,2,2,2,1
1978,19780374,MS,,,,,68,3,3,1,1,1,0,3,3,3,2,1
1978,19780375,MS,50,50,50,50,67,2,3,5,3,1,0,1,3,2,3,1
1978,19780376,IN,70,70,70,50,27,3,2,1,4,1,0,4,3,2,3,1
1978,19780377,IN,60,60,60,50,30,3,3,4,3,1,0,4,3,3,3,1
1978,19780378,CO,97,0,49,99,68,1,1,1,1,1,0,2,3,2,3,1
1978,19780379,CO,,,,,89,1,1,4,1,1,0,1,2,2,3,
1978,19780380,PA,50,50,50,50,36,5,3,5,,1,0,4,3,2,2,1
1978,19780381,PA,70,70,70,50,78,1,3,6,1,1,0,2,,2,3,1
1978,19780382,CA,85,40,63,73,70,4,1,1,2,1,0,3,2,2,3,0
1978,19780383,CA,85,85,85,50,90,3,2,2,1,1,0,2,3,3,3,1
1978,19780384,CA,70,85,78,43,67,4,2,6,,1,0,2,2,1,3,1
1978,19780385,CA,50,50,50,50,61,7,2,3,3,1,0,4,2,2,3,
1978,19780386,CA,60,60,60,50,25,5,2,1,3,1,0,1,2,2,3,1
1978,19780387,TX,50,50,50,50,19,3,1,3,4,1,0,2,3,3,2,1
1978,19780388,TX,60,60,60,50,39,2,1,5,2,1,0,3,3,2,3,1
1978,19780389,OH,85,40,63,73,29,3,1,3,2,2,0,2,3,3,2,1
1978,19780390,WI,50,50,50,50,23,3,3,4,,1,0,2,2,,2,
1978,19780391,WI,40,60,50,40,21,2,1,5,,1,0,2,3,2,3,1
1978,19780392,OH,50,50,50,50,46,6,2,4,4,1,0,2,3,3,3,1
1978,19780393,WI,85,15,50,85,40,3,1,1,3,1,0,4,2,2,2,0
1978,19780394,VA,40,30,35,55,52,1,1,3,1,2,0,1,3,,3,1
1978,19780395,FL,97,40,69,79,42,5,3,2,2,2,0,2,2,3,3,0
1978,19780396,OR,80,80,80,50,66,2,2,4,,1,0,2,3,3,3,1
1978,19780397,GA,50,50,50,50,44,4,2,5,,1,0,3,4,3,3,1
1978,19780398,GA,85,30,58,78,46,5,2,1,4,1,0,4,3,3,3,1
1978,19780399,SC,40,65,53,38,37,7,1,6,4,1,0,3,2,2,3,0
1978,19780400,SC,40,85,63,28,52,4,1,6,4,1,0,3,3,2,3,1
1978,19780401,AL,50,50,50,50,32,5,1,4,3,1,0,2,4,2,3,
1978,19780402,GA,60,50,55,55,31,3,1,2,1,2,0,3,2,2,2,0
1978,19780403,GA,60,70,65,45,35,2,1,7,2,2,0,4,3,2,3,0
1978,19780404,GA,60,50,55,55,21,4,1,2,2,1,0,1,,,2,0
1978,19780405,IL,30,85,58,23,35,3,2,7,4,1,0,3,3,3,3,1
1978,19780406,CA,75,50,63,63,60,3,1,2,3,1,0,3,3,3,2,1
1978,19780407,CA,50,0,25,75,26,5,1,4,5,3,0,2,3,2,2,1
1978,19780408,OK,97,40,69,79,18,2,1,2,1,1,0,2,3,2,3,1
1978,19780409,OK,40,60,50,40,57,5,2,4,4,1,0,4,4,3,3,1
1978,19780410,TN,70,70,70,50,37,3,3,7,3,1,0,1,3,2,3,1
1978,19780411,TN,70,60,65,55,43,1,3,2,1,1,0,4,3,,2,0
1978,19780412,TN,50,50,50,50,68,1,3,4,1,1,0,1,,,3,1
1978,19780413,CT,30,70,50,30,35,6,2,7,4,1,0,3,3,3,3,0
1978,19780414,CT,,,,,68,5,2,4,1,1,0,2,3,2,3,1
1978,19780415,ME,,,,,63,1,3,1,,1,0,1,3,2,3,1
1978,19780416,MD,70,40,55,65,33,7,2,2,4,1,0,2,3,2,2,1
1978,19780417,OH,50,50,50,50,49,4,1,7,4,1,0,4,3,1,3,0
1978,19780418,VA,97,15,56,91,44,2,1,1,4,2,0,4,2,2,3,1
1978,19780419,CO,30,70,50,30,69,4,1,7,1,1,0,1,3,,3,1
1978,19780420,CO,97,0,49,99,56,3,1,1,2,2,0,1,3,2,3,0
1978,19780421,FL,,,,,45,5,3,3,,1,0,3,4,3,3,1
1978,19780422,FL,50,50,50,50,46,3,3,3,3,1,0,3,3,3,3,1
1978,19780423,WA,50,50,50,50,61,4,2,4,3,1,1,3,3,3,3,1
1978,19780424,MD,85,50,68,68,45,5,2,3,4,1,0,3,3,3,3,1
1978,19780425,LA,97,80,89,59,34,2,3,2,1,2,0,2,2,2,3,0
1978,19780426,LA,97,,,,79,1,3,1,1,2,0,1,1,2,1,0
1978,19780427,NC,,,,,81,1,3,1,1,1,0,1,,2,,
1978,19780428,NC,80,30,55,75,60,3,3,1,,1,0,4,3,3,3,1
1978,19780429,PA,50,50,50,50,67,3,1,4,2,1,0,3,3,3,3,1
1978,19780430,PA,50,60,55,45,46,4,2,6,3,1,0,3,3,3,3,0
1978,19780431,PA,70,70,70,50,51,4,2,2,4,1,0,2,2,2,3,1
1978,19780432,PA,60,60,60,50,67,6,1,4,,1,0,4,3,1,2,
1978,19780433,MS,85,60,73,63,22,3,3,2,1,2,0,3,4,3,3,
1978,19780434,MS,97,50,74,74,64,2,3,2,1,1,0,2,3,3,3,0
1978,19780435,MS,70,80,75,45,75,5,3,7,1,1,0,4,3,3,3,1
1978,19780436,TX,,,,,24,1,1,,,2,0,,,,,
1978,19780437,OH,70,50,60,60,48,4,1,2,3,1,0,4,3,2,3,
1978,19780438,OH,70,40,55,65,65,6,1,2,4,1,0,4,2,2,2,0
1978,19780439,OH,40,60,50,40,71,2,2,6,3,1,0,3,2,2,3,1
1978,19780440,CO,50,85,68,33,74,4,1,7,4,1,0,4,3,3,3,1
1978,19780441,TN,70,70,70,50,59,4,1,4,3,2,0,4,2,2,2,
1978,19780442,TN,30,85,58,23,35,6,1,5,,1,0,3,3,2,3,1
1978,19780443,TX,60,60,60,50,23,3,1,3,4,1,0,3,3,2,3,1
1978,19780444,CO,85,50,68,68,35,2,1,2,3,2,0,1,3,,3,0
1978,19780445,MA,70,50,60,60,31,3,1,2,3,1,0,2,3,2,2,1
1978,19780446,TN,97,15,56,91,79,5,1,1,1,2,0,4,3,3,3,1
1978,19780447,TN,97,30,64,84,36,2,1,1,2,2,1,2,3,3,3,1
1978,19780448,TN,97,0,49,99,18,2,1,1,1,2,0,3,3,3,3,1
1978,19780449,GA,90,75,83,58,29,2,1,3,3,1,0,3,3,1,3,0
1978,19780450,GA,60,40,50,60,54,1,1,3,4,1,0,3,3,2,3,1
1978,19780451,CA,70,50,60,60,23,4,2,2,2,3,0,2,3,2,3,1
1978,19780452,TN,70,85,78,43,24,4,3,5,1,1,0,3,2,2,3,1
1978,19780453,TN,70,70,70,50,26,3,3,4,3,1,0,3,3,3,3,1
1978,19780454,TN,85,50,68,68,29,7,3,1,4,1,0,4,2,2,2,
1978,19780455,AL,97,90,94,54,29,3,2,2,,1,0,2,2,2,,0
1978,19780456,OR,50,50,50,50,26,4,2,4,3,1,0,4,4,2,3,1
1978,19780457,OR,70,85,78,43,64,3,2,6,1,1,0,4,3,3,3,1
1978,19780458,IN,,,,,41,1,1,4,2,1,0,1,,1,3,
1978,19780459,IN,,,,,24,5,1,4,3,1,0,1,,,2,
1978,19780460,MI,,,,,19,5,2,3,4,1,0,2,2,3,2,1
1978,19780461,MI,50,50,50,50,68,7,2,4,4,1,0,4,3,3,3,1
1978,19780462,MI,50,50,50,50,19,3,2,4,2,1,0,2,2,1,3,0
1978,19780463,MI,50,50,50,50,23,3,2,4,3,1,0,1,3,3,3,1
1978,19780464,CT,60,60,60,50,47,5,2,5,,1,0,2,3,3,3,0
1978,19780465,OH,70,30,50,70,23,3,1,2,1,2,1,2,3,2,2,0
1978,19780466,OH,97,50,74,74,61,1,1,2,3,1,0,2,3,3,2,1
1978,19780467,IL,97,70,84,64,61,3,3,1,5,1,0,4,,2,3,1
1978,19780468,IL,40,60,50,40,60,3,3,7,3,1,0,4,3,2,3,1
1978,19780469,OH,70,60,65,55,44,3,1,2,4,1,0,2,2,2,2,1
1978,19780470,OH,50,50,50,50,20,3,1,2,5,1,0,4,2,1,2,0
1978,19780471,OK,97,97,97,50,64,3,1,2,2,1,0,2,3,1,3,1
1978,19780472,OK,50,85,68,33,19,4,3,6,,1,0,2,2,2,2,0
1978,19780473,MO,50,50,50,50,29,3,2,2,3,1,0,2,3,2,3,1
1978,19780474,MO,50,50,50,50,29,3,2,4,,1,0,1,3,2,3,1
1978,19780475,MO,50,50,50,50,31,4,2,2,3,1,0,1,3,1,2,0
1978,19780476,FL,0,90,45,5,61,3,3,6,,1,0,1,4,,3,1
1978,19780477,IA,85,50,68,68,45,3,1,1,4,1,0,3,3,2,3,0
1978,19780478,IA,85,50,68,68,48,1,1,1,2,2,0,1,3,2,1,0
1978,19780479,NJ,40,75,58,33,63,2,2,7,4,1,0,3,3,2,3,1
1978,19780480,MD,80,60,70,60,55,7,2,2,4,1,0,4,2,1,3,1
1978,19780481,MA,70,40,55,65,26,7,2,3,2,1,0,4,2,3,3,1
1978,19780482,MO,80,50,65,65,67,3,3,4,3,1,0,4,2,1,3,
1978,19780483,MO,75,25,50,75,40,4,2,2,5,1,0,3,2,2,3,1
1978,19780484,MO,90,60,75,65,21,4,2,2,3,1,0,2,3,2,3,1
1978,19780485,FL,,50,,,67,3,3,6,,1,0,2,3,2,3,1
1978,19780486,FL,60,70,65,45,50,5,3,6,3,1,0,4,3,2,3,
1978,19780487,CA,50,40,45,55,36,5,1,1,3,1,0,1,4,3,3,1
1978,19780488,CA,60,60,60,50,20,5,1,3,3,1,0,2,2,1,3,1
1978,19780489,ME,97,50,74,74,70,1,3,1,1,1,0,3,3,2,3,1
1978,19780490,OH,60,60,60,50,51,2,3,2,4,1,0,2,4,3,3,1
1978,19780491,OH,50,50,50,50,18,3,3,4,4,1,1,1,2,1,,0
1978,19780492,MI,70,30,50,70,51,2,1,1,3,2,0,3,2,2,3,1
1978,19780493,MI,70,30,50,70,44,2,1,1,5,2,0,3,3,3,3,0
1978,19780494,NC,0,0,0,50,27,4,3,4,2,1,0,4,3,,3,1
1978,19780495,NC,75,50,63,63,61,1,3,,3,1,0,4,3,2,3,1
1978,19780496,FL,80,50,65,65,69,1,3,1,2,1,0,3,3,2,3,1
1978,19780497,FL,85,85,85,50,37,4,3,2,4,1,0,3,3,1,3,1
1978,19780498,FL,75,60,68,58,69,1,3,1,1,2,0,2,3,3,2,1
1978,19780499,FL,50,85,68,33,61,4,3,6,2,1,0,4,3,3,3,1
1978,19780500,PA,60,70,65,45,19,5,2,6,4,1,0,3,2,3,3,0
1978,19780501,IA,60,60,60,50,69,2,2,2,4,1,0,4,2,2,2,0
1978,19780502,MA,60,60,60,50,61,3,2,6,2,1,0,1,,,,
1978,19780503,MA,60,80,70,40,82,2,2,7,,1,0,3,2,2,2,0
1978,19780504,OH,85,50,68,68,23,5,2,2,2,1,0,3,2,2,3,1
1978,19780505,OH,50,50,50,50,22,4,2,3,3,1,0,3,2,1,2,0
1978,19780506,NC,,,,,49,5,3,6,4,1,0,3,3,3,3,1
1978,19780507,NC,,,,,39,4,3,4,1,1,0,1,2,2,3,1
1978,19780508,ME,60,50,55,55,68,1,3,2,2,1,0,3,3,1,3,1
1978,19780509,MA,50,50,50,50,29,5,1,3,2,2,0,3,3,3,2,1
1978,19780510,NY,50,50,50,50,29,4,2,2,,1,0,4,3,3,2,1
1978,19780511,AL,97,0,49,99,41,2,2,1,2,1,0,2,2,2,2,0
1978,19780512,AL,,,,,53,3,1,2,3,2,0,1,3,3,3,1
1978,19780513,AL,,,,,49,1,1,2,1,1,0,4,3,3,3,1
1978,19780514,IA,70,70,70,50,49,3,2,2,3,1,0,2,2,3,3,1
1978,19780515,IL,50,50,50,50,20,3,3,4,4,1,0,2,3,3,3,0
1978,19780516,IL,50,50,50,50,74,3,3,6,2,1,0,3,2,3,3,1
1978,19780517,AL,,,,,25,2,2,4,3,1,0,1,3,3,3,1
1978,19780518,AL,50,50,50,50,19,2,1,4,,1,0,1,3,,2,
1978,19780519,AL,45,50,48,48,29,4,1,2,3,1,0,4,3,3,3,1
1978,19780520,AL,50,50,50,50,27,6,1,4,3,1,0,3,3,3,3,1
1978,19780521,AL,,,,,43,5,1,1,,2,0,4,2,2,3,1
1978,19780522,IN,70,70,70,50,77,1,3,2,1,1,0,2,3,2,3,1
1978,19780523,IN,50,50,50,50,32,3,3,5,4,1,0,,3,1,3,1
1978,19780524,AL,,,,,49,7,1,3,4,1,0,3,2,2,2,0
1978,19780525,AL,75,25,50,75,26,6,1,2,4,2,0,4,2,2,3,1
1978,19780526,KY,97,0,49,99,23,3,3,1,4,1,0,3,3,2,3,
1978,19780527,IN,,,,,28,3,2,4,3,2,0,1,3,3,3,1
1978,19780528,NY,50,60,55,45,31,7,3,6,,1,0,4,3,2,3,1
1978,19780529,LA,70,60,65,55,59,1,3,2,3,1,0,1,1,1,1,0
1978,19780530,LA,97,85,91,56,43,2,3,1,2,1,0,4,3,1,3,1
1978,19780531,IN,85,40,63,73,32,4,2,2,2,2,0,1,3,3,3,1
1978,19780532,OR,35,35,35,50,56,3,2,4,4,1,0,4,4,3,3,1
1978,19780533,WI,60,40,50,60,39,3,1,3,3,1,0,4,3,2,3,
1978,19780534,WI,30,70,50,30,25,3,1,6,3,1,0,2,3,3,3,1
1978,19780535,OR,70,60,65,55,62,2,2,2,1,1,0,3,3,2,2,1
1978,19780536,VA,30,85,58,23,33,5,2,7,5,1,0,3,2,2,3,1
1978,19780537,FL,75,30,53,73,64,5,1,3,3,1,0,3,3,1,3,1
1978,19780538,GA,70,70,70,50,46,6,2,6,2,1,0,4,2,,3,0
1978,19780539,GA,40,60,50,40,56,6,2,7,5,1,0,3,2,1,2,0
1978,19780540,TN,97,0,49,99,74,2,1,1,,2,0,3,,,,
1978,19780541,TN,60,70,65,45,49,6,1,5,3,1,0,3,2,1,2,0
1978,19780542,TN,40,85,63,28,74,3,1,7,,1,0,3,3,3,3,1
1978,19780543,WI,50,50,50,50,67,1,3,,2,1,0,3,,2,3,1
1978,19780544,WI,15,70,43,23,40,5,3,7,,1,0,3,3,3,3,1
1978,19780545,OH,50,50,50,50,20,3,1,5,4,1,1,2,3,1,2,0
1978,19780546,OH,70,40,55,65,44,7,1,2,4,1,0,3,3,3,3,1
1978,19780547,MI,70,80,75,45,48,3,2,5,4,1,0,2,3,3,3,1
1978,19780548,MI,70,60,65,55,40,4,2,6,4,1,0,2,2,1,2,0
1978,19780549,NC,97,0,49,99,24,2,3,3,4,2,0,1,2,3,3,0
1978,19780550,CT,50,50,50,50,34,5,2,4,3,1,0,2,3,3,3,1
1978,19780551,CT,60,70,65,45,57,3,2,5,4,1,0,4,3,2,2,1
1978,19780552,NC,,,,,47,4,3,2,4,1,0,3,2,1,3,0
1978,19780553,PA,70,85,78,43,50,4,2,5,2,1,0,4,3,3,3,1
1978,19780554,PA,85,70,78,58,49,4,2,1,,1,0,3,3,3,3,1
1978,19780555,NC,50,50,50,50,66,3,3,1,,1,0,3,3,,3,1
1978,19780556,NC,85,85,85,50,20,3,3,4,1,1,0,4,2,1,2,
1978,19780557,MN,50,50,50,50,51,7,1,4,3,1,0,4,3,,3,
1978,19780558,AL,,,,,39,4,1,2,,1,0,1,2,3,3,1
1978,19780559,AL,97,50,74,74,71,1,1,2,1,1,0,,1,,2,0
1978,19780560,AL,,,,,32,2,1,4,1,1,0,1,3,,2,
1978,19780561,AL,80,50,65,65,34,3,1,2,2,1,0,3,3,2,3,1
1978,19780562,NY,60,30,45,65,55,2,2,1,,1,0,4,3,3,3,1
1978,19780563,CA,60,85,73,38,72,,2,,,1,,3,,,3,
1978,19780564,CA,50,50,50,50,70,4,1,4,1,1,0,2,3,3,3,1
1978,19780565,CA,97,50,74,74,48,3,2,2,2,1,0,2,3,3,3,1
1978,19780566,MA,40,60,50,40,28,6,2,3,3,1,0,3,2,2,3,0
1978,19780567,MA,70,40,55,65,31,5,1,3,2,1,0,3,3,3,3,1
1978,19780568,FL,80,60,70,60,20,2,3,3,,2,0,1,3,3,3,1
1978,19780569,OH,50,50,50,50,20,,3,4,,1,0,,2,1,3,
1978,19780570,FL,50,50,50,50,35,5,2,4,3,1,0,3,2,2,2,1
1978,19780571,PA,,,,,44,1,2,2,2,1,0,1,3,,3,0
1978,19780572,MI,,,,,30,5,2,6,4,1,0,2,3,3,3,1
1978,19780573,IL,50,40,45,55,48,3,2,3,3,1,0,3,3,2,2,1
1978,19780574,SC,50,75,63,38,26,5,2,6,3,1,0,2,3,2,3,1
1978,19780575,SC,60,85,73,38,48,4,2,6,3,1,0,4,2,2,3,0
1978,19780576,SC,,,,,27,6,2,2,3,1,0,4,2,2,2,0
1978,19780577,SC,70,80,75,45,22,3,2,4,2,1,0,3,3,2,3,1
1978,19780578,SC,50,50,50,50,55,3,2,2,4,1,0,1,3,3,2,1
1978,19780579,CO,97,60,79,69,89,1,1,1,1,1,0,3,1,1,2,0
1978,19780580,CO,97,75,86,61,70,1,1,1,2,1,0,3,2,2,3,1
1978,19780581,TX,,,,,36,4,1,4,4,1,0,3,3,2,3,1
1978,19780582,TX,0,85,43,8,68,2,1,7,1,2,1,4,2,1,3,0
1978,19780583,NJ,60,70,65,45,52,3,2,5,5,1,0,3,3,3,3,1
1978,19780584,NJ,60,50,55,55,66,6,2,3,4,1,0,4,3,2,3,0
1978,19780585,OH,97,97,97,50,59,1,3,2,3,1,0,3,1,2,2,0
1978,19780586,OH,40,60,50,40,43,6,3,6,5,1,0,4,2,1,2,0
1978,19780587,NC,97,0,49,99,27,3,3,2,4,1,0,1,2,,3,0
1978,19780588,AR,85,50,68,68,61,4,3,2,,1,0,4,3,3,3,1
1978,19780589,AR,50,75,63,38,30,2,3,6,3,1,0,2,3,2,3,1
1978,19780590,CA,50,60,55,45,24,5,2,5,3,1,0,4,3,2,2,1
1978,19780591,NC,,,,,46,1,3,2,3,1,0,1,3,3,3,1
1978,19780592,NC,70,40,55,65,30,6,3,3,2,1,0,3,2,3,3,
1978,19780593,NC,50,50,50,50,20,5,3,3,5,1,0,1,2,2,2,0
1978,19780594,KY,70,40,55,65,21,6,1,2,2,1,0,3,3,2,3,1
1978,19780595,KY,70,40,55,65,23,6,1,3,1,1,0,4,3,2,2,1
1978,19780596,CA,,,,,36,5,2,5,3,1,0,4,3,3,3,1
1978,19780597,CA,70,50,60,60,48,5,2,1,4,1,0,3,3,1,2,
1978,19780598,CT,85,15,50,85,60,7,2,1,5,1,0,4,1,1,2,
1978,19780599,OH,50,50,50,50,42,7,2,5,,1,0,4,3,2,3,
1978,19780600,OH,85,50,68,68,52,2,2,2,3,1,0,1,3,2,3,1
1978,19780601,OH,85,50,68,68,48,4,2,1,4,1,0,3,3,2,3,0
1978,19780602,OH,70,85,78,43,79,7,3,7,3,1,0,4,3,2,3,1
1978,19780603,TX,60,60,60,50,31,5,3,4,4,1,0,4,2,2,3,1
1978,19780604,TX,40,40,40,50,35,6,3,3,5,1,0,4,3,2,3,1
1978,19780605,WV,60,40,50,60,21,3,1,2,2,1,0,3,2,2,2,0
1978,19780606,MD,85,60,73,63,52,1,2,2,3,1,0,2,3,2,3,1
1978,19780607,MO,50,50,50,50,50,6,3,6,,1,0,4,3,3,3,1
1978,19780608,OK,50,50,50,50,31,1,3,3,2,1,0,2,,,2,
1978,19780609,OK,50,50,50,50,31,3,3,2,3,1,0,4,3,2,3,1
1978,19780610,NY,60,40,50,60,56,7,3,2,3,2,0,4,3,3,3,1
1978,19780611,NY,,,,,68,1,3,,2,1,0,2,3,2,3,1
1978,19780612,TX,60,50,55,55,26,2,2,2,4,1,0,1,3,3,3,1
1978,19780613,TX,50,50,50,50,54,1,2,3,1,1,0,3,3,3,3,1
1978,19780614,WI,50,60,55,45,26,6,3,,4,1,0,3,3,1,3,1
1978,19780615,MN,60,60,60,50,44,6,3,3,4,1,0,3,2,2,3,1
1978,19780616,CA,70,70,70,50,52,4,1,4,4,1,0,3,3,2,3,1
1978,19780617,TX,97,50,74,74,63,1,1,1,1,1,0,2,3,3,3,1
1978,19780618,PA,70,85,78,43,32,3,1,6,3,1,0,4,3,2,3,1
1978,19780619,MO,40,85,63,28,49,3,3,6,3,1,0,4,3,3,3,1
1978,19780620,LA,70,70,70,50,21,2,3,1,3,2,1,2,3,2,2,0
1978,19780621,LA,97,85,91,56,59,1,3,2,,1,0,1,2,1,2,0
1978,19780622,MN,60,40,50,60,44,4,1,2,3,1,0,3,3,1,3,1
1978,19780623,MO,40,85,63,28,20,5,3,7,3,1,0,3,3,3,3,1
1978,19780624,MO,,,,,66,2,3,4,,1,0,1,3,,3,1
1978,19780625,CA,,,,,31,5,1,2,3,2,0,3,3,3,3,1
1978,19780626,LA,70,60,65,55,46,2,3,2,,1,0,3,3,2,2,1
1978,19780627,LA,,,,,55,3,3,2,1,1,0,1,,,,
1978,19780628,LA,50,50,50,50,24,2,3,2,1,2,1,1,3,2,1,0
1978,19780629,OH,85,50,68,68,81,2,2,,4,1,0,3,,,2,0
1978,19780630,OH,85,0,43,93,23,2,1,1,2,1,0,2,3,3,3,1
1978,19780631,OH,70,0,35,85,27,5,2,2,4,1,0,3,2,3,3,1
1978,19780632,OH,50,50,50,50,60,4,1,4,3,1,0,3,3,3,3,1
1978,19780633,MI,,,,,50,5,2,2,4,1,0,3,3,2,3,1
1978,19780634,MI,70,30,50,70,58,3,3,2,2,1,0,3,2,2,3,0
1978,19780635,MI,50,60,55,45,73,2,3,5,2,1,0,1,3,1,3,1
1978,19780636,MI,0,0,0,50,32,5,3,4,4,1,0,1,3,3,3,1
1978,19780637,CA,60,50,55,55,21,4,2,2,2,1,0,2,3,2,3,1
1978,19780638,CA,40,60,50,40,38,5,2,6,3,1,0,3,3,3,3,1
1978,19780639,CA,50,50,50,50,24,5,2,6,1,1,0,3,3,3,3,1
1978,19780640,CA,30,90,60,20,30,5,2,6,3,1,0,3,2,2,2,1
1978,19780641,CT,60,60,60,50,21,5,1,3,1,1,0,,2,2,2,0
1978,19780642,CA,85,50,68,68,29,5,2,2,3,,0,4,2,1,3,0
1978,19780643,LA,,,,,21,5,2,3,4,1,0,2,3,3,3,1
1978,19780644,LA,70,40,55,65,46,1,2,6,4,1,0,1,3,2,3,1
1978,19780645,LA,40,60,50,40,33,5,2,7,5,1,0,3,3,3,3,0
1978,19780646,LA,50,50,50,50,21,5,2,4,5,1,0,3,3,2,3,
1978,19780647,PA,50,60,55,45,26,4,3,6,3,1,0,3,2,3,3,0
1978,19780648,PA,85,85,85,50,23,3,3,2,3,1,0,2,3,2,3,0
1978,19780649,IL,50,85,68,33,51,5,3,6,4,1,0,3,3,3,3,1
1978,19780650,PA,30,70,50,30,52,3,3,6,2,1,0,2,3,3,3,1
1978,19780651,IL,70,30,50,70,26,5,3,2,2,1,0,2,3,2,2,1
1978,19780652,CO,97,30,64,84,67,5,1,1,3,1,0,4,3,2,3,1
1978,19780653,CO,97,50,74,74,22,4,1,3,2,2,0,3,3,3,3,0
1978,19780654,CO,70,60,65,55,22,3,1,3,1,2,0,1,3,1,2,0
1978,19780655,CO,85,40,63,73,21,6,1,1,1,1,0,3,3,2,3,1
1978,19780656,CA,97,40,69,79,59,2,1,1,,2,0,4,3,3,3,1
1978,19780657,MA,70,50,60,60,53,5,1,2,3,1,0,3,2,1,3,
1978,19780658,FL,50,50,50,50,29,2,2,2,3,1,0,2,3,2,3,1
1978,19780659,FL,50,50,50,50,23,4,2,4,2,1,0,3,3,2,3,1
1978,19780660,FL,30,60,45,35,43,2,2,5,3,1,0,2,3,3,3,1
1978,19780661,MD,60,40,50,60,29,5,2,2,3,1,0,2,3,3,2,1
1978,19780662,MA,70,60,65,55,64,1,1,2,4,1,0,2,2,1,3,0
1978,19780663,PA,30,40,35,45,70,4,2,7,,1,0,3,3,3,3,1
1978,19780664,NY,70,40,55,65,27,6,3,1,2,1,0,3,3,2,3,1
1978,19780665,NY,85,65,75,60,26,7,3,1,3,1,0,4,2,2,3,1
1978,19780666,NJ,50,50,50,50,48,4,2,4,4,1,0,2,3,2,2,1
1978,19780667,NJ,85,60,73,63,50,4,2,3,4,1,0,2,2,2,3,1
1978,19780668,NJ,70,60,65,55,63,2,2,6,3,1,0,3,2,2,3,1
1978,19780669,NY,70,50,60,60,37,6,1,2,3,1,0,3,3,,3,1
1978,19780670,NJ,55,45,50,55,25,6,1,2,3,3,0,3,3,2,2,1
1978,19780671,NJ,15,70,43,23,48,3,2,5,,1,0,4,3,,3,0
1978,19780672,TN,50,60,55,45,71,3,1,4,,1,0,3,3,3,3,0
1978,19780673,MD,80,20,50,80,31,5,2,1,3,2,0,4,2,3,3,0
1978,19780674,FL,85,30,58,78,33,5,3,3,,1,0,3,3,2,3,1
1978,19780675,PA,50,50,50,50,0,6,1,1,,1,0,3,3,3,3,1
1978,19780676,NJ,40,60,50,40,22,5,2,5,4,1,0,2,3,3,3,1
1978,19780677,KY,97,50,74,74,19,2,3,3,4,1,1,1,3,,3,
1978,19780678,CT,50,40,45,55,25,3,1,3,,2,1,2,3,3,2,
1978,19780679,CT,50,60,55,45,21,2,1,5,2,2,1,3,3,2,2,0
1978,19780680,CA,40,60,50,40,28,5,1,6,4,1,0,2,4,2,3,1
