LateSept,LateApril,BillApril,AGE
false,false,15.872,23
false,false,3.441,23
false,false,3.194,35
true,true,102.46,24
false,false,3.941,35
true,false,17.895,51
false,true,7.737,23
false,false,8.37,25
true,false,29.565,36
false,false,11.848,44
false,false,0.542,33
false,false,-0.027,36
false,false,1.23,45
false,false,2.996,26
false,false,81.569,41
false,false,128.342,25
false,false,4.964,31
false,false,0.416,45
false,false,0.863,58
false,false,-2.0,38
false,false,5.9,30
false,false,108.306,25
false,false,39.334,25
false,false,3.926,24
false,true,1.204,29
false,false,50.296,37
false,false,10.0,27
false,false,74.9,31
false,false,11.032,28
false,false,49.699,24
true,false,0.0,27
false,false,19.097,33
false,false,2.551,27
false,false,1.44,42
true,false,18.806,32
true,true,83.366,37
false,false,42.393,44
false,false,8.382,29
true,true,55.797,42
true,true,182.16,32
false,false,0.0,52
false,false,1.748,44
true,true,36.196,31
false,false,77.27,29
false,false,206.582,33
true,false,27.38,54
false,false,73.192,23
false,true,54.366,24
false,false,11.367,33
false,false,0.39,44
false,false,4.43,51
true,true,32.194,24
true,true,73.444,25
true,false,0.292,37
false,false,12.237,23
false,false,10.188,34
false,false,31.406,50
false,false,14.132,25
false,false,3.904,33
false,false,1.924,54
false,true,17.524,25
false,false,31.061,26
false,true,19.947,32
false,false,21.949,43
true,false,6.729,42
false,false,0.0,24
false,false,8.963,26
true,true,1.05,37
false,true,30.486,36
false,false,143.317,27
false,false,109.839,50
false,false,34.954,24
false,false,48.17,27
true,false,0.0,23
false,false,0.148,39
false,false,0.0,39
true,false,0.5,29
false,false,25.051,45
false,false,0.0,21
false,false,132.118,36
false,false,0.326,39
false,false,110.444,29
false,false,156.769,37
false,false,6.6,26
false,false,9.07,44
true,false,0.0,30
true,false,1.489,31
false,false,162.785,40
false,false,0.0,25
false,false,106.675,36
false,false,6.594,32
false,false,27.584,22
true,true,1.8,44
false,false,43.531,32
false,false,9.079,41
true,false,44.76,28
false,true,14.528,29
false,false,41.833,28
false,false,63.419,52
true,false,39.685,48
false,false,0.78,43
false,false,88.283,25
true,false,12.646,36
true,false,202.686,35
false,false,37.838,34
true,false,6.671,48
true,false,0.0,27
false,false,15.893,43
true,false,0.0,30
false,false,0.0,43
false,false,16.609,54
false,false,12.154,39
false,false,37.063,70
false,false,0.341,24
true,false,2.859,30
false,false,699.944,53
true,false,50.816,27
false,false,160.769,33
true,false,19.063,34
false,false,19.404,48
true,false,0.96,33
false,false,16.774,24
true,false,0.0,31
false,true,44.305,25
true,true,191.895,49
true,true,278.26,27
false,false,129.144,39
true,false,13.586,36
true,true,10.055,40
false,false,54.261,27
true,true,30.603,27
false,false,0.0,37
false,true,14.518,35
false,false,70.341,25
false,false,15.119,27
true,false,-1.914,38
false,false,0.275,50
false,false,0.0,32
false,false,6.722,34
false,true,20.474,25
false,false,69.231,29
false,false,16.855,44
false,false,27.94,48
false,false,2.201,24
true,false,0.63,27
false,false,0.776,25
false,false,80.421,28
true,false,10.727,22
true,false,0.0,22
false,false,117.881,30
false,false,0.0,34
true,false,0.0,34
false,false,4.243,44
false,false,-0.003,32
false,false,29.896,23
false,false,3.85,42
false,false,110.73,33
false,false,111.679,48
false,false,36.849,29
false,false,13.306,47
true,false,18.149,41
true,false,36.243,28
false,false,33.887,52
false,false,29.613,37
false,false,0.316,50
true,true,41.269,31
false,false,116.92,38
false,false,15.155,48
false,false,0.0,34
false,false,101.534,44
false,false,25.555,56
false,false,70.389,30
false,false,3.512,29
false,false,42.317,37
false,false,79.113,23
true,false,0.0,27
false,false,5.119,23
true,false,20.89,45
true,true,13.502,33
false,false,38.957,40
false,false,30.101,24
true,false,1.823,43
false,true,86.85,25
false,false,0.0,46
false,false,18.272,36
true,false,0.581,36
false,false,0.97,38
false,false,42.009,42
false,false,18.827,47
false,false,8.65,40
true,false,18.612,70
false,false,0.0,32
false,false,0.9,52
false,false,100.0,49
false,false,26.439,31
false,false,0.201,36
false,false,49.209,50
false,false,11.127,48
true,false,20.103,33
false,false,73.369,44
false,false,5.627,35
false,false,2.9,29
false,false,181.746,35
false,false,4.84,37
false,false,90.73,29
false,false,5.621,30
false,false,9.001,33
false,false,2.116,27
true,false,0.0,31
false,false,60.695,53
false,false,0.585,38
false,false,6.011,26
false,false,16.708,26
true,false,87.549,51
false,false,56.264,37
false,false,4.635,42
false,false,85.28,43
false,false,19.472,23
false,false,2.2,30
false,false,15.538,38
false,false,0.0,35
false,false,149.46,44
true,false,0.291,35
true,false,0.0,35
false,false,-0.002,32
false,false,161.866,25
false,false,40.281,33
false,true,1.559,26
false,false,184.23,29
false,false,16.308,26
false,false,19.95,36
false,false,36.645,37
true,false,17.263,63
false,false,43.279,48
false,false,4.225,47
true,true,95.234,31
false,false,0.0,31
false,false,101.834,34
false,false,37.259,43
false,false,1.46,32
false,false,0.518,38
false,false,42.484,50
false,false,51.431,29
false,false,20.059,49
true,false,25.557,40
true,false,36.025,34
false,false,0.696,47
false,false,2.154,34
false,false,0.0,27
false,false,10.2,44
false,false,0.0,29
true,true,41.324,72
false,false,18.124,48
true,true,41.926,27
false,false,172.907,44
false,false,0.0,39
false,false,7.385,40
false,false,15.586,45
false,false,8.545,26
false,false,0.0,34
true,false,0.0,43
false,false,10.876,30
false,false,1.3,31
false,false,58.131,29
false,false,44.167,28
false,false,6.732,31
false,false,0.0,22
true,false,48.155,55
false,false,0.675,39
false,false,-4.306,27
false,false,0.288,36
false,false,5.22,40
false,false,0.0,31
true,true,53.784,36
true,true,19.652,42
false,false,0.0,30
false,true,17.371,40
false,false,15.544,51
false,false,0.0,51
false,false,8.976,32
false,false,0.0,36
false,false,3.596,37
false,false,101.392,49
false,false,1.424,31
false,false,83.687,50
true,false,102.423,40
false,false,28.473,24
false,false,0.0,31
false,false,0.0,29
false,false,50.925,24
false,false,0.0,44
false,false,11.951,30
false,false,1.443,61
false,false,93.237,28
false,false,0.0,22
false,false,31.15,23
false,false,0.0,46
false,false,96.112,24
false,false,2.168,54
false,false,0.0,27
false,false,136.486,53
false,false,80.288,25
false,false,3.699,47
true,false,19.386,35
false,false,0.396,45
false,true,0.93,25
false,false,8.339,31
false,false,38.04,51
false,false,28.16,40
false,true,19.339,30
false,false,210.0,29
false,false,38.187,24
false,false,15.049,32
true,true,120.937,35
false,false,79.072,29
false,false,0.576,36
false,false,3.244,40
false,false,52.588,30
false,false,0.0,64
true,true,178.651,33
false,false,135.242,38
true,false,0.568,26
false,false,19.447,26
false,false,98.363,29
false,false,9.955,37
false,false,0.0,45
true,false,7.979,40
false,false,136.481,36
false,true,67.882,27
true,false,49.054,44
false,false,2.067,27
false,false,121.547,29
false,false,20.777,26
true,false,49.043,54
true,false,29.682,42
false,false,0.78,42
true,false,37.169,41
false,false,0.0,31
false,false,0.0,33
false,false,43.495,33
false,false,10.007,27
false,false,0.0,36
false,false,0.0,37
true,false,68.693,29
false,false,340.728,41
false,false,16.209,23
false,false,3.47,25
false,false,86.993,54
false,false,0.0,33
false,false,1.841,29
false,true,1.48,32
false,false,12.575,29
false,false,10.075,22
false,false,0.0,29
false,false,65.71,31
false,false,39.133,24
false,false,87.813,27
false,false,81.483,40
true,true,1.05,38
false,false,41.404,38
false,false,27.059,29
false,false,20.287,27
false,false,9.106,34
false,false,0.0,34
false,false,0.0,32
false,false,25.661,36
true,false,0.0,26
true,false,13.475,33
false,false,0.0,53
false,false,0.0,27
false,false,-0.196,33
true,true,23.155,26
false,false,27.554,27
true,false,11.285,24
false,false,10.702,26
false,false,1.665,27
false,false,1.05,46
false,false,2.941,56
false,false,29.506,56
false,false,0.0,26
true,true,8.593,25
false,false,1.539,28
true,true,18.023,37
true,false,5.18,47
false,false,40.231,43
false,false,7.654,26
false,false,25.993,48
false,false,-0.003,41
false,false,25.481,48
false,false,68.336,28
false,false,0.09,22
false,true,45.933,34
false,false,11.248,60
false,true,26.905,25
false,false,117.635,27
false,false,0.0,25
false,false,47.092,26
true,false,0.558,44
false,false,15.81,26
false,false,38.488,33
false,false,12.849,29
false,false,0.776,37
true,false,-11.06,34
false,false,186.529,33
false,false,64.034,27
false,false,14.106,36
false,false,132.208,28
false,false,0.38,35
false,false,0.671,47
false,false,0.199,31
false,false,4.5,31
false,false,2.546,31
false,false,46.963,30
false,false,99.319,58
false,false,26.908,27
false,false,66.277,35
false,false,6.258,46
false,false,8.353,36
false,false,20.221,53
false,false,62.813,39
true,false,144.685,27
false,false,75.639,37
false,true,30.423,23
true,false,4.899,40
false,false,2.194,44
false,false,19.08,32
false,false,0.0,41
false,false,0.93,54
false,false,20.221,29
false,false,16.617,61
false,false,151.726,30
true,false,29.873,23
false,false,0.0,30
false,false,221.78,35
false,false,19.478,32
false,false,13.313,39
false,false,-3.65,24
false,false,0.78,38
false,false,34.874,32
false,false,362.132,32
false,false,28.648,24
false,false,2.731,35
true,true,17.581,37
false,false,6.799,22
false,false,47.998,40
false,false,62.256,36
true,true,155.041,51
false,false,28.712,31
false,false,0.0,39
false,false,53.895,40
false,false,18.718,41
false,false,0.0,48
true,false,0.0,39
false,false,18.184,53
true,false,29.695,26
false,false,-16.586,30
false,false,-1.184,28
true,false,0.0,43
false,false,244.026,30
false,false,50.534,33
false,false,11.07,27
false,false,73.423,45
false,false,0.0,54
false,false,0.946,34
false,false,167.051,30
false,false,30.435,32
false,true,39.585,39
true,false,6.345,24
true,true,6.815,35
false,false,391.336,46
false,false,17.399,24
false,false,3.281,35
false,false,27.789,23
false,false,0.0,29
false,false,-0.105,46
true,true,51.063,41
true,true,37.288,23
false,false,0.54,31
false,false,45.42,26
false,true,82.168,32
false,false,0.0,22
false,false,0.43,34
false,false,107.495,32
false,false,16.651,38
false,false,69.898,29
false,false,4.064,31
true,true,18.252,47
false,false,49.488,40
true,false,45.11,34
false,false,33.083,25
false,false,7.849,65
false,false,0.712,28
false,false,0.0,33
false,false,138.218,31
false,false,6.378,41
true,true,89.347,32
true,false,0.0,36
false,false,17.043,26
true,false,23.698,30
true,false,0.0,30
false,false,0.0,38
true,true,103.522,30
false,false,1.993,41
false,false,17.5,31
false,false,29.756,42
false,false,72.248,32
false,false,0.0,44
false,false,0.0,22
true,false,48.215,42
false,false,7.235,39
false,false,46.319,32
false,false,276.422,37
false,false,165.666,36
false,false,8.901,42
false,false,0.0,29
true,true,24.951,36
false,false,20.441,29
false,false,0.39,38
false,false,9.445,31
false,false,60.06,42
false,false,7.44,37
false,false,0.0,33
false,false,1.832,29
false,false,0.0,28
false,false,146.093,26
false,false,21.281,35
false,false,0.0,33
true,true,0.78,51
false,false,0.264,32
false,false,9.054,33
false,false,147.645,30
false,false,183.283,28
false,false,178.083,26
false,false,12.596,22
false,false,21.588,26
false,false,23.061,35
false,false,125.866,49
false,false,-3.614,49
false,true,0.24,24
false,false,1.668,36
false,false,0.598,39
true,false,0.0,28
false,false,398.478,35
true,true,0.65,24
false,false,264.352,27
false,false,76.334,40
false,false,8.629,30
false,false,0.384,26
false,false,0.0,53
false,false,24.339,45
false,false,22.743,30
true,true,87.005,34
false,false,0.0,27
false,false,108.463,31
false,false,0.0,33
false,false,5.028,39
false,false,69.293,50
false,false,4.709,28
false,false,0.0,36
false,false,270.448,41
false,false,50.782,22
false,false,14.94,41
true,true,10.104,41
true,true,2.5,42
false,false,45.538,37
false,false,0.412,31
false,false,46.769,57
true,false,30.786,37
false,false,18.776,53
false,false,77.18,25
false,false,10.042,32
true,false,0.0,38
false,false,0.0,26
true,false,48.186,29
false,false,44.262,37
true,false,37.641,30
false,false,0.15,43
false,false,0.326,42
true,false,18.586,40
false,false,108.567,41
false,false,0.0,26
true,false,-2.0,25
false,false,93.816,27
false,false,46.953,31
false,false,11.734,26
false,false,12.303,50
false,false,13.866,35
true,false,0.0,38
true,true,43.471,40
false,false,75.619,29
true,false,0.0,37
false,false,31.355,24
true,false,13.296,49
false,false,19.559,35
true,false,0.0,25
true,true,97.612,34
false,false,58.428,42
false,false,33.194,28
true,false,0.0,65
true,true,527.711,67
false,false,14.46,43
false,false,14.318,52
false,false,2.398,43
false,false,16.354,24
false,true,15.65,59
false,false,101.83,34
false,false,0.0,32
false,false,9.771,22
false,false,10.4,52
false,false,18.319,23
true,false,33.02,33
false,false,102.167,35
false,false,0.78,34
false,false,19.613,40
false,true,0.745,49
true,false,-0.301,32
true,false,0.0,33
false,true,35.515,26
false,false,47.027,51
true,true,21.236,40
true,false,2.328,35
false,false,0.0,27
false,false,0.0,38
true,true,7.191,22
false,false,73.661,42
false,false,13.488,35
true,false,45.837,36
false,false,8.099,38
false,false,168.951,31
false,false,67.1,36
false,false,32.453,39
false,false,81.09,41
true,false,15.256,42
false,false,10.072,30
false,false,0.0,32
false,false,48.874,31
true,false,4.007,24
false,false,211.655,39
true,false,1.833,30
false,false,103.548,34
true,false,10.222,27
false,false,0.442,25
false,false,26.287,39
false,false,23.166,32
false,false,63.911,39
false,false,0.654,22
false,false,7.789,53
false,false,0.38,29
false,false,0.326,38
true,false,0.207,36
false,false,32.904,28
false,false,0.0,32
true,true,64.492,26
false,true,5.346,40
false,false,5.184,25
false,false,0.0,28
false,true,49.453,40
true,true,17.295,47
true,true,49.062,27
false,false,-0.784,42
true,true,139.314,37
false,false,19.034,55
true,false,13.895,46
true,false,7.605,30
false,false,0.0,51
true,false,20.263,35
false,false,6.413,48
false,false,8.503,28
false,false,319.898,40
false,false,8.737,30
false,false,66.85,55
false,false,181.693,26
true,false,15.452,23
true,false,0.0,40
false,false,0.0,33
false,false,1.419,50
false,false,7.023,26
false,false,89.886,29
true,false,19.076,29
false,false,14.078,40
false,false,5.607,50
false,false,99.222,37
false,true,0.15,27
false,false,0.378,49
true,false,81.126,55
false,false,3.583,34
true,true,13.861,43
false,false,46.655,24
false,false,0.0,33
true,false,0.0,42
false,false,1.0,37
false,false,47.583,39
true,false,0.0,28
true,true,65.762,36
false,false,0.0,39
false,false,0.506,54
true,true,86.252,41
false,true,0.686,42
true,false,10.683,31
false,false,11.641,23
true,false,1.261,34
true,false,17.838,23
false,false,63.417,36
true,false,91.829,37
false,false,41.697,47
false,false,7.357,28
true,false,36.327,24
false,false,104.073,34
true,true,61.656,35
true,true,4.171,53
false,false,52.945,30
false,false,147.705,71
false,true,17.564,23
false,false,19.69,28
true,false,0.0,38
true,true,61.67,49
false,false,6.355,22
false,false,91.459,31
true,false,0.86,41
false,false,28.396,43
false,false,30.461,33
true,true,14.724,44
false,false,25.833,44
false,false,8.226,27
false,false,0.0,43
false,true,20.407,39
false,false,-2.946,42
false,false,46.658,28
true,false,67.877,34
true,false,19.237,36
false,false,145.846,27
true,false,119.718,42
false,false,4.802,29
true,false,78.604,30
true,true,20.372,31
false,false,19.408,52
false,false,6.556,26
true,true,115.826,57
false,false,51.153,42
true,false,18.947,31
false,false,63.648,27
true,true,74.49,66
false,false,17.663,27
true,false,19.553,23
false,false,10.379,36
true,false,0.796,34
true,false,0.0,43
true,false,29.343,22
false,false,6.689,41
true,false,50.225,49
true,false,19.466,41
true,true,6.435,27
false,false,4.902,28
false,false,1.87,55
false,false,18.931,26
true,false,28.968,49
false,false,5.369,29
false,false,33.825,30
false,false,3.626,24
