id,size,status,varieties,bimas,seed,urea,phosphate,pesticide,pseed,purea,pphosph,hiredlabor,famlabor,totlabor,wage,goutput,noutput,price,region
607164,0.571,owner,trad,yes,20,120,30,0,80.0,75.0,75.0,654,30,684,45.34,2090,1900,60.0,ciwangi
607164,0.571,owner,trad,yes,20,120,30,0,70.0,70.0,75.0,654,30,684,35.43,2200,2000,70.0,ciwangi
607164,0.658,owner,trad,yes,20,225,75,0,90.0,76.0,76.0,240,96,336,58.32,2500,2180,70.0,ciwangi
607164,0.5,owner,trad,no,25,250,50,0,100.0,70.0,72.0,605,150,755,48.06,2310,2100,80.0,ciwangi
607164,0.472,owner,high,no,30,135,40,20625,120.0,95.0,105.0,593,95,688,154.59,2585,2350,120.0,ciwangi
607164,0.472,owner,high,no,30,140,45,0,135.0,95.0,105.0,510,95,605,147.84,2750,2500,135.0,ciwangi
607167,0.852,owner,trad,no,40,250,100,1200,100.0,75.0,75.0,1280,390,1670,56.17,4500,4000,70.0,ciwangi
607167,0.852,owner,trad,no,45,250,150,100,100.0,75.0,75.0,1205,390,1595,58.92,4000,3600,70.0,ciwangi
607167,1.025,owner,trad,no,50,300,50,1000,80.0,70.0,70.0,800,244,1044,60.4,4050,3645,70.0,ciwangi
607167,1.025,owner,trad,no,40,300,100,0,75.0,70.0,70.0,1075,240,1315,53.26,2200,2000,80.0,ciwangi
607167,1.092,owner,trad,yes,40,375,125,44800,170.0,90.0,90.0,1010,90,1100,136.53,7150,6500,130.0,ciwangi
607167,1.093,owner,high,yes,40,375,125,0,170.0,90.0,90.0,1210,90,1300,146.53,7150,6500,135.0,ciwangi
607168,1.9,owner,trad,yes,65,400,125,1200,80.0,75.0,75.0,2275,420,2695,55.77,9000,8100,80.0,ciwangi
607168,1.9,owner,trad,yes,64,350,100,1200,100.0,75.0,75.0,2185,340,2525,57.28,9000,8100,70.0,ciwangi
607168,1.816,owner,trad,yes,60,300,100,0,70.0,68.0,68.0,700,227,927,58.07,4400,4000,70.0,ciwangi
607168,1.816,owner,trad,mixed,60,450,150,0,100.0,72.0,75.0,1100,295,1395,51.37,3500,3200,80.0,ciwangi
607168,1.945,owner,high,no,55,400,200,62600,120.0,90.0,95.0,1280,98,1378,157.15,11589,10500,120.0,ciwangi
607168,1.945,owner,high,no,55,400,200,0,135.0,90.0,90.0,1780,98,1878,147.15,11589,10500,145.0,ciwangi
607170,0.286,mixed,trad,yes,15,75,25,0,60.0,80.0,80.0,150,65,215,32.89,1100,1000,60.0,ciwangi
607170,0.286,mixed,trad,yes,15,75,25,0,65.0,80.0,80.0,140,60,200,34.29,1210,1100,65.0,ciwangi
607170,0.341,mixed,trad,yes,14,110,55,0,82.29,73.0,73.0,210,268,478,58.33,1870,1700,60.0,ciwangi
607170,0.341,owner,trad,yes,15,100,50,0,100.0,70.0,70.0,150,195,345,60.0,770,700,80.0,ciwangi
607170,0.486,mixed,trad,no,33,150,50,9565,100.0,90.0,90.0,220,249,469,159.09,2640,2400,120.0,ciwangi
607170,0.486,mixed,trad,no,33,150,50,525,120.0,100.0,100.0,220,249,469,149.09,2120,1950,135.0,ciwangi
607188,0.857,owner,trad,mixed,25,200,50,0,65.0,78.0,78.0,1015,130,1145,53.83,4400,4000,65.0,ciwangi
607188,0.857,owner,trad,mixed,25,200,50,0,70.0,76.0,76.0,1165,130,1295,50.56,4950,4500,70.0,ciwangi
607188,0.858,owner,trad,mixed,25,100,50,0,70.0,70.0,70.0,480,160,640,66.04,2200,2000,70.0,ciwangi
607188,1.071,owner,trad,yes,35,250,125,0,100.0,70.0,70.0,1330,370,1700,52.33,3800,3500,85.0,ciwangi
607188,0.858,owner,trad,yes,25,200,100,24000,120.0,90.0,90.0,1159,142,1301,141.67,4125,3750,120.0,ciwangi
607188,0.858,owner,trad,yes,25,200,100,0,135.0,90.0,90.0,1159,142,1301,175.35,4125,3750,100.0,ciwangi
607195,0.071,owner,trad,no,3,25,10,0,80.0,80.0,80.0,25,50,75,40.74,330,300,65.0,ciwangi
607195,0.071,owner,trad,no,3,25,10,0,80.0,80.0,80.0,25,50,75,44.0,330,300,70.0,ciwangi
607195,0.071,owner,trad,no,3,16,4,0,70.0,75.0,75.0,30,38,68,58.33,250,230,60.0,ciwangi
607195,0.071,owner,trad,no,2,20,10,0,65.0,75.0,75.0,1,51,51,55.25,100,100,85.0,ciwangi
607195,0.182,owner,trad,no,10,35,20,0,150.0,90.0,100.0,90,86,176,162.22,960,900,120.0,ciwangi
607195,0.325,mixed,trad,no,18,60,40,0,120.0,90.0,100.0,140,205,345,155.71,1408,1280,135.0,ciwangi
608205,0.5,owner,mixed,mixed,15,150,50,0,80.0,80.0,80.0,300,33,333,36.49,1650,1500,80.0,ciwangi
608205,0.5,owner,trad,mixed,15,150,50,0,80.0,78.0,78.0,175,33,208,51.43,1540,1400,85.0,ciwangi
608205,0.571,owner,trad,mixed,25,250,50,2900,70.0,68.0,68.0,480,287,767,58.96,2860,2590,60.0,ciwangi
608205,0.786,owner,trad,mixed,25,150,100,1200,85.0,70.0,70.0,675,263,938,50.0,2370,2170,80.0,ciwangi
608205,0.801,mixed,trad,yes,24,500,200,3000,150.0,90.0,95.0,550,165,715,152.18,2420,2200,120.0,ciwangi
608205,0.801,mixed,trad,yes,24,500,200,0,150.0,90.0,90.0,550,165,715,152.18,2200,2000,135.0,ciwangi
608207,0.714,owner,trad,yes,25,150,50,0,70.0,80.0,80.0,500,45,545,37.85,3300,3000,60.0,ciwangi
608207,0.714,owner,trad,yes,25,150,50,0,75.0,75.0,75.0,475,45,520,38.53,3410,3100,65.0,ciwangi
608207,0.715,owner,trad,yes,35,125,25,0,70.0,70.0,70.0,355,248,603,61.27,2403,2100,70.0,ciwangi
608207,0.715,owner,trad,yes,32,100,50,0,90.0,72.0,72.0,605,50,655,52.6,2200,2000,85.0,ciwangi
608207,0.429,owner,trad,yes,20,100,100,0,150.0,95.0,95.0,410,25,435,160.0,3000,2700,120.0,ciwangi
608207,0.249,owner,trad,yes,20,100,100,0,150.0,95.0,95.0,410,25,435,160.0,3000,2700,145.0,ciwangi
608215,0.428,owner,trad,mixed,14,125,75,0,80.0,80.0,80.0,385,195,580,54.03,3250,2850,65.0,ciwangi
608215,0.428,owner,trad,mixed,16,80,75,0,70.0,70.0,70.0,445,200,645,49.21,3000,2650,80.0,ciwangi
608215,0.4,owner,trad,mixed,17,150,75,0,80.0,73.0,73.0,220,284,504,60.91,2700,2430,70.0,ciwangi
608215,0.428,owner,trad,yes,20,120,40,0,100.0,73.0,75.0,200,285,485,50.0,1350,1220,80.0,ciwangi
608215,0.3,owner,trad,yes,13,80,45,0,150.0,90.0,90.0,175,77,252,155.71,2090,1900,120.0,ciwangi
608215,0.3,owner,trad,yes,13,80,45,0,150.0,90.0,90.0,175,91,266,142.0,1870,1700,135.0,ciwangi
609227,0.328,mixed,trad,yes,12,150,50,0,80.0,78.0,78.0,500,290,790,56.77,1312,1172,65.0,ciwangi
609227,0.071,mixed,trad,yes,5,25,8,0,80.0,80.0,80.0,65,85,150,49.23,340,300,70.0,ciwangi
609227,0.54,mixed,trad,yes,20,125,25,0,70.0,68.0,68.0,360,239,599,62.92,1888,1700,70.0,ciwangi
609227,0.33,mixed,trad,no,5,75,25,0,80.0,70.0,75.0,190,213,403,61.05,600,550,80.0,ciwangi
609227,0.35,mixed,trad,yes,18,75,25,0,120.0,90.0,90.0,230,102,332,156.96,1565,1400,120.0,ciwangi
609227,0.35,mixed,trad,yes,20,75,25,0,120.0,90.0,90.0,140,180,320,135.5,1280,1150,135.0,ciwangi
609231,0.178,mixed,trad,yes,5,35,15,0,80.0,80.0,80.0,145,80,225,59.86,660,600,90.0,ciwangi
609231,0.178,mixed,trad,yes,6,35,15,0,80.0,80.0,80.0,135,75,210,51.85,450,410,80.0,ciwangi
609231,0.25,mixed,trad,yes,8,50,25,0,80.0,70.0,70.0,60,105,165,55.0,770,700,70.0,ciwangi
609231,0.244,mixed,trad,no,6,1,0,0,90.0,75.0,75.0,60,84,144,50.0,260,260,80.0,ciwangi
609231,0.107,owner,trad,yes,7,40,10,0,120.0,90.0,90.0,30,41,71,141.67,445,400,120.0,ciwangi
609231,0.107,owner,trad,yes,5,40,10,0,150.0,95.0,95.0,45,46,91,118.89,275,250,135.0,ciwangi
609234,0.5,owner,trad,yes,20,200,50,1000,80.0,75.0,78.0,335,85,420,57.15,2330,2100,65.0,ciwangi
609234,0.25,owner,trad,yes,20,100,50,500,80.0,80.0,80.0,190,55,245,54.21,1400,1250,75.0,ciwangi
609234,0.714,owner,trad,yes,23,150,35,1500,80.0,70.0,70.0,275,63,338,60.0,2283,1856,70.0,ciwangi
609234,0.5,owner,trad,no,25,25,10,60,90.0,70.0,70.0,345,47,392,64.78,1210,1100,70.0,ciwangi
609234,0.658,owner,mixed,no,18,200,200,0,120.0,90.0,90.0,735,178,913,159.86,3305,3005,120.0,ciwangi
609234,0.336,owner,high,no,10,100,100,620,135.0,90.0,90.0,295,60,355,135.76,2843,2585,145.0,ciwangi
609241,0.1,mixed,trad,no,5,20,10,0,70.0,80.0,80.0,70,45,115,38.71,330,300,70.0,ciwangi
609241,0.01,mixed,trad,no,5,20,10,0,70.0,80.0,80.0,90,55,145,54.44,275,250,75.0,ciwangi
609241,0.1,mixed,trad,no,10,12,3,0,80.0,70.0,70.0,30,108,138,50.0,385,385,80.0,ciwangi
609241,0.1,mixed,trad,no,4,18,7,0,90.0,70.0,70.0,1,128,128,55.25,250,250,70.0,ciwangi
609241,0.4,mixed,trad,no,13,83,37,0,150.0,90.0,90.0,175,555,730,146.57,1295,1235,120.0,ciwangi
609241,0.157,owner,trad,no,5,27,13,0,170.0,90.0,90.0,30,270,300,150.0,450,450,135.0,ciwangi
609242,0.05,owner,trad,mixed,4,15,5,0,65.0,80.0,80.0,25,60,85,40.74,150,150,70.0,ciwangi
609242,0.029,owner,trad,mixed,2,5,2,0,70.0,80.0,80.0,15,39,54,53.33,100,100,75.0,ciwangi
609242,0.05,owner,trad,mixed,2,12,3,0,52.5,70.0,70.0,1,50,50,62.43,200,200,70.0,ciwangi
609242,0.05,owner,trad,no,2,10,5,0,90.0,70.0,75.0,1,37,37,55.25,90,90,80.0,ciwangi
609242,0.1,mixed,trad,no,4,55,20,0,120.0,90.0,90.0,65,124,189,153.85,760,700,120.0,ciwangi
609242,0.1,mixed,trad,no,4,35,20,0,135.0,90.0,90.0,65,120,185,153.85,430,400,135.0,ciwangi
609244,0.214,owner,trad,mixed,5,50,25,0,80.0,80.0,80.0,120,145,265,63.93,750,675,80.0,ciwangi
609244,0.142,owner,trad,mixed,8,25,15,0,50.0,80.0,80.0,80,130,210,52.5,500,450,80.0,ciwangi
609244,0.174,owner,trad,mixed,10,50,25,0,70.0,70.0,70.0,1,278,278,52.43,666,600,70.0,ciwangi
609244,0.143,owner,trad,no,4,35,10,0,90.0,70.0,70.0,65,121,186,53.08,530,500,80.0,ciwangi
609244,0.215,owner,mixed,no,8,75,38,0,150.0,100.0,100.0,30,240,270,150.0,874,850,120.0,ciwangi
609244,0.243,owner,trad,no,5,50,25,0,135.0,100.0,100.0,20,219,239,145.0,400,400,137.0,ciwangi
609245,0.2,owner,trad,mixed,7,70,30,0,100.0,80.0,80.0,145,90,235,50.27,600,540,70.0,ciwangi
609245,0.2,owner,trad,mixed,7,70,30,0,100.0,80.0,80.0,130,90,220,53.85,710,640,70.0,ciwangi
609245,0.286,owner,trad,mixed,8,85,20,300,70.0,70.0,70.0,90,151,241,57.22,650,600,70.0,ciwangi
609245,0.286,owner,trad,yes,8,70,25,0,90.0,73.0,75.0,170,72,242,59.41,645,600,80.0,ciwangi
609245,0.786,mixed,mixed,yes,22,158,90,0,150.0,90.0,90.0,630,311,941,152.38,3760,3400,120.0,ciwangi
609245,0.501,mixed,trad,yes,14,93,45,0,170.0,90.0,90.0,445,261,706,159.66,2750,2500,135.0,ciwangi
